id	label	task_1_preds	NOT_probs	HOF_probs
82	NOT	NOT	0.9912825	0.008717515
83	NOT	NOT	0.9823995	0.017600369
84	NOT	NOT	0.992019	0.007980998
85	NOT	NOT	0.9895788	0.010421177
86	NOT	NOT	0.9875116	0.012488537
87	NOT	NOT	0.99438745	0.0056124665
88	NOT	NOT	0.963231	0.0367689
89	NOT	NOT	0.98119384	0.018806249
90	NOT	NOT	0.98910236	0.010897673
91	HOF	HOF	0.091255926	0.90874404
92	NOT	NOT	0.9749792	0.025020761
93	NOT	NOT	0.9911845	0.0088156145
94	NOT	NOT	0.9732704	0.026729625
95	HOF	HOF	0.3384489	0.6615511
96	NOT	NOT	0.9767689	0.02323118
97	NOT	NOT	0.9728024	0.027197624
98	NOT	NOT	0.99521047	0.004789384
99	NOT	NOT	0.9380637	0.06193631
100	NOT	NOT	0.97529596	0.024703946
101	NOT	NOT	0.9723237	0.027676329
102	HOF	HOF	0.009423939	0.99057615
103	NOT	NOT	0.9670341	0.032965887
104	NOT	NOT	0.98180926	0.01819088
105	NOT	NOT	0.97293335	0.027066655
106	NOT	NOT	0.98890924	0.011090779
107	NOT	NOT	0.976657	0.023343021
108	NOT	NOT	0.9701737	0.029826296
109	NOT	NOT	0.9282114	0.071788594
110	NOT	NOT	0.9902217	0.009778211
111	NOT	NOT	0.9772348	0.02276519
112	NOT	NOT	0.9878243	0.012175721
113	NOT	NOT	0.99338794	0.0066121053
114	NOT	NOT	0.9074041	0.09259586
115	NOT	NOT	0.9757237	0.024276339
116	NOT	NOT	0.9922591	0.007740895
117	NOT	NOT	0.9850172	0.014982728
118	NOT	NOT	0.8930155	0.10698447
119	NOT	NOT	0.9615591	0.038440943
120	NOT	NOT	0.9757479	0.024252111
121	NOT	NOT	0.99590975	0.0040903664
122	NOT	NOT	0.98952645	0.010473655
123	NOT	NOT	0.9902734	0.00972662
124	NOT	NOT	0.98952574	0.010474254
125	NOT	NOT	0.99387074	0.0061292043
126	NOT	NOT	0.97425437	0.025745612
127	NOT	NOT	0.9941376	0.005862522
128	NOT	NOT	0.99114734	0.008852582
129	HOF	HOF	0.010363407	0.9896366
130	NOT	NOT	0.98908514	0.0109149385
131	NOT	NOT	0.98327523	0.016724614
132	NOT	NOT	0.98412657	0.015873434
133	NOT	NOT	0.9860995	0.01390049
134	HOF	HOF	0.017450474	0.9825495
135	NOT	NOT	0.9929473	0.007052727
136	NOT	NOT	0.98436993	0.01563014
137	NOT	NOT	0.9803181	0.019681854
138	NOT	NOT	0.9587336	0.041266408
139	NOT	NOT	0.94436264	0.055637326
140	NOT	NOT	0.76430887	0.23569116
141	NOT	NOT	0.99166334	0.00833664
142	NOT	NOT	0.97856265	0.02143739
143	NOT	NOT	0.9493374	0.050662637
144	HOF	HOF	0.0097058	0.99029416
145	HOF	HOF	0.008356221	0.9916437
146	NOT	NOT	0.9785586	0.021441463
147	NOT	NOT	0.9884719	0.011528198
148	NOT	NOT	0.95840544	0.041594606
149	NOT	NOT	0.9900227	0.009977251
150	NOT	NOT	0.81335163	0.18664832
151	NOT	NOT	0.98100483	0.018995123
152	NOT	NOT	0.9859796	0.014020352
153	NOT	NOT	0.9939428	0.00605728
154	NOT	HOF	0.48018822	0.51981175
155	NOT	NOT	0.98987114	0.010128979
156	NOT	NOT	0.9685685	0.0314315
157	HOF	HOF	0.0048245178	0.9951756
158	NOT	NOT	0.98773575	0.012264162
159	NOT	NOT	0.9700721	0.02992793
160	NOT	NOT	0.9740459	0.025954071
161	NOT	NOT	0.9897485	0.010251465
162	NOT	NOT	0.97690827	0.023091845
163	NOT	NOT	0.9316106	0.06838946
164	NOT	NOT	0.96847075	0.031529237
165	NOT	NOT	0.99086857	0.009131456
166	NOT	NOT	0.97705364	0.022946408
167	NOT	NOT	0.9839089	0.016091008
168	NOT	NOT	0.8283317	0.17166832
169	NOT	NOT	0.90347975	0.09652023
170	NOT	NOT	0.73535824	0.2646418
171	NOT	NOT	0.97977835	0.020221563
172	NOT	NOT	0.98698455	0.013015371
173	NOT	NOT	0.7717059	0.22829413
174	NOT	NOT	0.9290745	0.07092556
175	NOT	NOT	0.927145	0.07285512
176	NOT	NOT	0.9698703	0.030129725
177	NOT	NOT	0.96263367	0.037366316
178	NOT	NOT	0.99410564	0.0058942577
179	NOT	NOT	0.9716647	0.02833527
180	NOT	NOT	0.9343357	0.0656643
181	NOT	NOT	0.98450255	0.015497374
182	NOT	NOT	0.89625543	0.103744656
183	NOT	NOT	0.98852193	0.011478096
184	NOT	NOT	0.98474807	0.015251967
185	NOT	NOT	0.7034949	0.2965051
186	NOT	NOT	0.91240114	0.08759884
187	NOT	NOT	0.9897945	0.010205404
188	NOT	NOT	0.98812866	0.011871358
189	NOT	NOT	0.9901629	0.009837221
190	NOT	NOT	0.95353484	0.04646513
191	NOT	NOT	0.9766904	0.023309574
192	NOT	NOT	0.98504585	0.014954022
193	NOT	NOT	0.9938004	0.0061994903
194	NOT	NOT	0.9858108	0.014189137
195	NOT	NOT	0.9917189	0.008281097
196	NOT	NOT	0.94016725	0.059832677
197	NOT	NOT	0.98613876	0.01386118
198	NOT	NOT	0.94318193	0.05681814
199	NOT	NOT	0.96151716	0.03848294
200	NOT	NOT	0.9905173	0.00948267
201	NOT	NOT	0.9924058	0.0075942823
202	NOT	NOT	0.99338657	0.0066135586
203	NOT	NOT	0.9821216	0.017878447
204	NOT	NOT	0.9868178	0.013182237
205	NOT	NOT	0.9628157	0.037184235
206	NOT	NOT	0.9846025	0.015397442
207	NOT	NOT	0.87420267	0.12579742
208	NOT	NOT	0.9660121	0.033987816
209	NOT	NOT	0.9795833	0.02041662
210	NOT	NOT	0.96725684	0.032743238
211	NOT	NOT	0.99212027	0.007879713
212	HOF	HOF	0.0100537585	0.98994625
213	HOF	HOF	0.1249693	0.8750307
214	NOT	NOT	0.97188926	0.028110782
215	NOT	NOT	0.963678	0.036321957
216	NOT	NOT	0.98953235	0.010467693
217	NOT	NOT	0.986317	0.013682894
218	HOF	HOF	0.012206945	0.98779297
219	NOT	NOT	0.98827213	0.011727935
220	NOT	NOT	0.8015635	0.19843653
221	NOT	NOT	0.93163323	0.06836673
222	NOT	NOT	0.814847	0.18515304
223	NOT	NOT	0.98779273	0.012207172
224	NOT	NOT	0.9775943	0.022405628
225	NOT	HOF	0.3193711	0.6806289
226	NOT	NOT	0.9664536	0.03354633
227	NOT	NOT	0.9901726	0.009827375
228	NOT	NOT	0.9260039	0.07399612
229	NOT	NOT	0.9753291	0.02467089
230	NOT	NOT	0.9902342	0.0097657135
231	NOT	NOT	0.9686398	0.03136024
232	NOT	NOT	0.98653406	0.013465957
233	HOF	HOF	0.0064539607	0.9935462
234	NOT	NOT	0.7212963	0.27870372
235	NOT	NOT	0.9816494	0.018350562
236	NOT	NOT	0.9259816	0.074018404
237	NOT	NOT	0.9913551	0.008645015
238	NOT	NOT	0.98711705	0.012883
239	NOT	NOT	0.9607667	0.039233267
240	NOT	NOT	0.9435501	0.056449912
241	NOT	NOT	0.98491764	0.015082422
242	NOT	NOT	0.97326475	0.026735215
243	NOT	NOT	0.98755914	0.012440999
244	NOT	NOT	0.99023396	0.0097659975
245	NOT	NOT	0.9514715	0.048528593
246	NOT	NOT	0.98236257	0.017637452
247	NOT	NOT	0.98885405	0.011145942
248	NOT	NOT	0.9842099	0.015790122
249	HOF	HOF	0.0088730715	0.991127
250	NOT	NOT	0.9877951	0.012205059
251	NOT	NOT	0.98328483	0.016715119
252	NOT	NOT	0.9916038	0.00839635
253	NOT	NOT	0.97388846	0.02611146
254	NOT	NOT	0.9843751	0.015624866
255	NOT	NOT	0.98068726	0.019312847
256	NOT	NOT	0.9906451	0.009354918
257	NOT	NOT	0.98553777	0.0144622605
258	NOT	NOT	0.986551	0.013448914
259	NOT	NOT	0.9896871	0.010312835
260	NOT	NOT	0.983169	0.016830955
261	NOT	NOT	0.962061	0.037939034
262	NOT	NOT	0.9815324	0.018467557
263	NOT	NOT	0.9609184	0.039081514
264	NOT	NOT	0.99150187	0.008498196
265	NOT	NOT	0.9894132	0.010586671
266	NOT	NOT	0.8969586	0.10304144
267	HOF	HOF	0.008805263	0.99119484
268	NOT	NOT	0.9811777	0.018822325
269	NOT	NOT	0.9788557	0.021144278
270	NOT	NOT	0.9774407	0.022559172
271	NOT	NOT	0.975997	0.024003008
272	NOT	NOT	0.98784643	0.012153419
273	NOT	NOT	0.9583565	0.041643426
274	NOT	NOT	0.90130043	0.09869965
275	NOT	NOT	0.9880005	0.011999415
276	NOT	NOT	0.9158469	0.084153146
277	NOT	NOT	0.9775933	0.022406729
278	NOT	NOT	0.9538498	0.046150185
279	NOT	NOT	0.9792262	0.020773724
280	NOT	NOT	0.98000133	0.019998664
281	NOT	NOT	0.96360165	0.036398355
282	NOT	NOT	0.89570814	0.10429181
283	NOT	NOT	0.9882733	0.011726593
284	NOT	NOT	0.9907072	0.0092926975
285	NOT	NOT	0.9587095	0.04129056
286	HOF	HOF	0.009124491	0.9908754
287	HOF	HOF	0.008866651	0.9911334
288	NOT	NOT	0.9895385	0.010461471
289	NOT	NOT	0.97556764	0.024432458
290	NOT	NOT	0.99045074	0.009549216
291	NOT	NOT	0.90581256	0.094187416
292	NOT	NOT	0.9894441	0.010555971
293	NOT	NOT	0.98282313	0.017176997
294	NOT	NOT	0.9870719	0.0129280705
295	NOT	NOT	0.93893677	0.061063163
296	NOT	NOT	0.95487505	0.04512497
297	NOT	NOT	0.99210465	0.007895283
298	NOT	NOT	0.9856007	0.01439923
299	NOT	NOT	0.9878556	0.012144306
300	NOT	NOT	0.99268264	0.0073172655
301	NOT	NOT	0.9875311	0.012468841
302	NOT	NOT	0.6674987	0.3325013
303	NOT	NOT	0.95858765	0.041412435
304	NOT	HOF	0.013384171	0.9866158
305	NOT	NOT	0.98944765	0.010552349
306	NOT	NOT	0.9558551	0.044144962
307	NOT	NOT	0.9816281	0.018371927
308	NOT	NOT	0.9722705	0.027729454
309	NOT	NOT	0.9918291	0.008171002
310	NOT	NOT	0.99341357	0.0065864776
311	HOF	HOF	0.45977047	0.54022956
312	HOF	HOF	0.01072519	0.98927474
313	HOF	HOF	0.009089366	0.9909106
314	HOF	HOF	0.0054028765	0.9945971
315	NOT	NOT	0.9863633	0.013636779
316	NOT	NOT	0.9806116	0.019388491
317	NOT	NOT	0.98836356	0.0116363345
318	NOT	NOT	0.9702009	0.029799115
319	NOT	NOT	0.99132955	0.008670569
320	NOT	NOT	0.72301924	0.27698076
321	NOT	NOT	0.99279886	0.007201064
322	HOF	HOF	0.0048158667	0.9951841
323	NOT	NOT	0.9615914	0.038408577
324	HOF	HOF	0.03402786	0.9659721
325	NOT	NOT	0.9838664	0.01613351
326	NOT	NOT	0.99292576	0.0070742457
327	NOT	NOT	0.9887284	0.011271462
328	NOT	NOT	0.9788818	0.021118352
329	NOT	NOT	0.987549	0.012451029
330	NOT	NOT	0.98804545	0.011954572
331	NOT	NOT	0.9756967	0.024303272
332	NOT	NOT	0.7582259	0.24177411
333	NOT	NOT	0.9698807	0.030119268
334	HOF	HOF	0.0049577053	0.99504226
335	NOT	NOT	0.98085666	0.019143447
336	NOT	NOT	0.9674349	0.032565102
337	HOF	HOF	0.005976867	0.99402314
338	NOT	NOT	0.9938561	0.0061439113
339	NOT	NOT	0.9851555	0.014844329
340	NOT	NOT	0.98679185	0.013208159
341	NOT	NOT	0.99005926	0.009940729
342	NOT	NOT	0.98340744	0.016592469
343	HOF	HOF	0.052698657	0.9473013
344	NOT	NOT	0.93520063	0.0647994
345	NOT	NOT	0.99191564	0.008084326
346	NOT	NOT	0.76239944	0.23760062
347	NOT	NOT	0.9947391	0.0052609374
348	HOF	HOF	0.005949014	0.99405086
349	NOT	NOT	0.9824586	0.017541418
350	NOT	NOT	0.8581808	0.1418191
351	NOT	NOT	0.9657525	0.034247518
352	NOT	NOT	0.9823911	0.017608888
353	NOT	NOT	0.9887774	0.011222696
354	NOT	NOT	0.9901287	0.009871358
355	NOT	NOT	0.9726437	0.02735633
356	HOF	HOF	0.011242294	0.98875785
357	NOT	NOT	0.9630191	0.036980916
358	HOF	HOF	0.072618924	0.9273811
359	NOT	NOT	0.9944655	0.0055345506
360	HOF	HOF	0.006973273	0.9930266
361	NOT	NOT	0.9006839	0.09931606
362	NOT	NOT	0.9545869	0.045413077
363	NOT	NOT	0.87452257	0.12547751
364	NOT	NOT	0.91035897	0.08964109
365	NOT	NOT	0.9927648	0.0072351554
366	NOT	NOT	0.9378687	0.06213135
367	NOT	NOT	0.99152905	0.008471016
368	NOT	NOT	0.98865014	0.011349913
369	NOT	NOT	0.9834494	0.016550463
370	NOT	NOT	0.9936227	0.0063773436
371	HOF	HOF	0.005042388	0.99495757
372	HOF	NOT	0.553275	0.44672498
373	NOT	NOT	0.8829636	0.11703645
374	NOT	NOT	0.99487954	0.0051204534
375	NOT	NOT	0.9863405	0.013659654
376	NOT	NOT	0.98243	0.017569905
377	NOT	NOT	0.9914936	0.00850641
378	HOF	HOF	0.007476358	0.9925236
379	HOF	NOT	0.62655807	0.37344185
380	NOT	NOT	0.97677153	0.023228467
381	NOT	NOT	0.9828137	0.017186264
382	NOT	NOT	0.9833137	0.016686283
383	NOT	NOT	0.96576154	0.03423843
384	HOF	HOF	0.005122422	0.99487764
385	NOT	NOT	0.9859441	0.0140558425
386	NOT	NOT	0.95788676	0.042113215
387	NOT	NOT	0.9876289	0.012371182
388	NOT	NOT	0.9007307	0.099269256
389	HOF	HOF	0.005771285	0.9942286
390	HOF	HOF	0.02585651	0.97414356
391	HOF	HOF	0.005288494	0.9947116
392	HOF	HOF	0.0048849457	0.9951151
393	HOF	HOF	0.0125784455	0.9874215
394	NOT	NOT	0.99310166	0.006898325
395	NOT	NOT	0.99417627	0.005823827
396	HOF	HOF	0.006184025	0.993816
397	HOF	HOF	0.0077719106	0.9922281
398	HOF	HOF	0.0072318097	0.9927681
399	HOF	HOF	0.006435375	0.99356467
400	HOF	HOF	0.097455665	0.9025443
401	HOF	HOF	0.015448089	0.98455185
402	HOF	HOF	0.0058712224	0.9941288
403	NOT	NOT	0.98288757	0.017112298
404	NOT	NOT	0.99524796	0.0047520134
405	HOF	HOF	0.0049159257	0.9950842
406	HOF	HOF	0.016119285	0.9838807
407	NOT	NOT	0.98460275	0.015397155
408	NOT	NOT	0.9804196	0.019580355
409	HOF	HOF	0.055443928	0.94455606
410	NOT	NOT	0.9786399	0.021360183
411	NOT	NOT	0.99352556	0.006474474
412	NOT	NOT	0.9917757	0.008224277
413	NOT	NOT	0.98891467	0.011085354
414	NOT	NOT	0.9782845	0.021715416
415	HOF	HOF	0.012911461	0.9870886
416	NOT	NOT	0.9817042	0.01829586
417	NOT	NOT	0.99191374	0.00808615
418	HOF	HOF	0.005562749	0.9944373
419	NOT	NOT	0.9878323	0.012167747
420	HOF	NOT	0.7590778	0.24092226
421	HOF	HOF	0.0094975615	0.9905025
422	HOF	HOF	0.032722715	0.96727735
423	NOT	NOT	0.99504274	0.004957126
424	HOF	NOT	0.5426122	0.45738778
425	HOF	NOT	0.9071188	0.09288113
426	NOT	NOT	0.9675074	0.03249249
427	NOT	NOT	0.9851163	0.014883751
428	NOT	NOT	0.88101864	0.118981354
429	NOT	NOT	0.99196297	0.008037026
430	NOT	NOT	0.9593648	0.040635176
431	NOT	NOT	0.99351066	0.00648948
432	NOT	NOT	0.9864179	0.013582079
433	NOT	NOT	0.996132	0.0038680008
434	NOT	NOT	0.9921169	0.007883072
435	NOT	HOF	0.026149001	0.97385097
436	HOF	HOF	0.024921564	0.97507846
437	NOT	NOT	0.96320254	0.0367974
438	NOT	NOT	0.86372477	0.13627526
439	NOT	NOT	0.99101645	0.008983513
440	NOT	NOT	0.995411	0.004588912
441	NOT	NOT	0.9803922	0.019607853
442	HOF	HOF	0.015353971	0.98464596
443	NOT	NOT	0.9872425	0.012757461
444	NOT	NOT	0.9845112	0.015488834
445	NOT	NOT	0.9887133	0.011286811
446	NOT	NOT	0.9463797	0.0536203
447	NOT	NOT	0.98682153	0.013178503
448	NOT	NOT	0.98495215	0.015047905
449	NOT	NOT	0.9848765	0.015123306
450	NOT	NOT	0.9913428	0.008657287
451	NOT	NOT	0.9819661	0.01803378
452	NOT	NOT	0.95203084	0.047969155
453	NOT	NOT	0.983766	0.016233908
454	HOF	HOF	0.011609349	0.9883906
455	NOT	NOT	0.97318643	0.026813546
456	NOT	NOT	0.9423399	0.05766015
457	HOF	HOF	0.00509133	0.9949087
458	NOT	NOT	0.8375341	0.16246583
459	NOT	NOT	0.82611805	0.17388186
460	NOT	NOT	0.992433	0.0075670993
461	NOT	NOT	0.9821328	0.017867163
462	NOT	NOT	0.9904127	0.0095873
463	NOT	NOT	0.9921794	0.007820741
464	NOT	NOT	0.9866938	0.013306383
465	NOT	NOT	0.9293467	0.07065333
466	NOT	NOT	0.98433965	0.0156604
467	NOT	NOT	0.9759488	0.02405115
468	NOT	NOT	0.98604494	0.013955054
469	NOT	NOT	0.9732835	0.026716454
470	NOT	NOT	0.98543036	0.014569533
471	NOT	NOT	0.98816586	0.011834174
472	NOT	NOT	0.929861	0.07013901
473	NOT	NOT	0.97838676	0.021613264
474	NOT	NOT	0.68372947	0.3162706
475	NOT	NOT	0.92763084	0.07236905
476	NOT	NOT	0.98116785	0.018832237
477	NOT	NOT	0.9946317	0.0053683873
478	NOT	NOT	0.9584567	0.04154322
479	NOT	NOT	0.80200833	0.19799167
480	NOT	NOT	0.92603797	0.07396196
481	NOT	NOT	0.96901584	0.030984234
482	NOT	NOT	0.9785201	0.02147992
483	NOT	NOT	0.969438	0.030561997
484	NOT	NOT	0.9861223	0.013877587
485	NOT	NOT	0.9868283	0.013171731
486	NOT	NOT	0.99261165	0.0073883897
487	NOT	NOT	0.9857121	0.0142879505
488	NOT	NOT	0.9388475	0.061152503
489	NOT	NOT	0.90475976	0.09524029
490	NOT	NOT	0.90585375	0.094146214
491	NOT	NOT	0.9813042	0.01869567
492	NOT	NOT	0.9656486	0.034351315
493	NOT	NOT	0.9508933	0.049106617
494	NOT	NOT	0.96128315	0.038716935
495	NOT	NOT	0.9571455	0.04285445
496	NOT	NOT	0.95736367	0.04263631
497	NOT	NOT	0.98549944	0.014500626
498	NOT	NOT	0.8677238	0.13227607
499	HOF	HOF	0.006677353	0.9933226
500	NOT	NOT	0.9803934	0.019606544
501	NOT	NOT	0.98781914	0.012180942
502	NOT	NOT	0.99189484	0.008105162
503	NOT	NOT	0.98304576	0.016954195
504	HOF	HOF	0.00810878	0.9918913
505	NOT	NOT	0.8877948	0.112205185
506	NOT	NOT	0.9374297	0.06257025
507	NOT	NOT	0.9799469	0.02005306
508	NOT	NOT	0.9879171	0.012083026
509	NOT	NOT	0.9866484	0.0133515475
510	NOT	NOT	0.89935267	0.10064727
511	NOT	NOT	0.9867959	0.013204255
512	NOT	NOT	0.9844495	0.015550568
513	NOT	NOT	0.9645774	0.035422627
514	NOT	NOT	0.79586655	0.20413356
515	NOT	NOT	0.98538035	0.014619772
516	NOT	NOT	0.9917267	0.008273365
517	NOT	NOT	0.9632262	0.03677384
518	NOT	NOT	0.84024376	0.15975624
519	NOT	NOT	0.98080415	0.019195778
520	NOT	NOT	0.9886207	0.01137941
521	NOT	NOT	0.9829977	0.017002203
522	NOT	NOT	0.942988	0.057011954
523	NOT	NOT	0.9824998	0.017500138
524	NOT	NOT	0.9290515	0.0709486
525	NOT	NOT	0.9368679	0.06313203
526	NOT	NOT	0.9348782	0.06512185
527	NOT	NOT	0.98848796	0.011512059
528	NOT	NOT	0.9946485	0.005351532
529	NOT	NOT	0.98578167	0.0142182605
530	NOT	NOT	0.9856428	0.014357285
531	NOT	NOT	0.9838437	0.016156321
532	NOT	NOT	0.90967315	0.09032692
533	HOF	HOF	0.0049453992	0.9950546
534	NOT	NOT	0.9163101	0.083689936
535	NOT	NOT	0.964426	0.03557397
536	NOT	NOT	0.9828346	0.017165337
537	NOT	NOT	0.9806428	0.019357193
538	NOT	NOT	0.7580601	0.24193995
539	NOT	NOT	0.98480374	0.015196366
540	NOT	NOT	0.9785868	0.021413151
541	NOT	NOT	0.99273235	0.007267575
542	NOT	NOT	0.9772746	0.022725293
543	NOT	NOT	0.95823437	0.041765567
544	NOT	NOT	0.9860099	0.013990207
545	NOT	NOT	0.9875097	0.012490419
546	NOT	NOT	0.98818356	0.011816486
547	NOT	NOT	0.9721868	0.027813204
548	NOT	NOT	0.93906397	0.060935996
549	NOT	NOT	0.9860602	0.013939678
550	NOT	NOT	0.98022836	0.019771649
551	NOT	NOT	0.9867001	0.01329985
552	NOT	NOT	0.9805472	0.019452777
553	NOT	NOT	0.9876277	0.012372198
554	NOT	NOT	0.93777263	0.062227294
555	NOT	NOT	0.96022534	0.039774653
556	NOT	NOT	0.5379461	0.46205384
557	NOT	NOT	0.9602108	0.039789204
558	NOT	NOT	0.9818832	0.018116849
559	NOT	NOT	0.9768852	0.023114776
560	NOT	NOT	0.98802686	0.011973124
561	HOF	HOF	0.014872854	0.9851271
562	NOT	NOT	0.9158502	0.08414985
563	NOT	NOT	0.99379826	0.006201705
564	NOT	NOT	0.9865841	0.013415825
565	NOT	NOT	0.9863346	0.013665394
566	NOT	NOT	0.99047697	0.009523012
567	NOT	NOT	0.9754256	0.024574285
568	NOT	NOT	0.91556454	0.084435515
569	NOT	NOT	0.9365976	0.06340243
570	NOT	NOT	0.98040855	0.019591423
571	NOT	NOT	0.99208075	0.00791923
572	NOT	NOT	0.6415357	0.35846433
573	NOT	NOT	0.9923736	0.0076263836
574	NOT	NOT	0.8750083	0.124991745
575	NOT	NOT	0.9793658	0.020634217
576	NOT	NOT	0.9701486	0.029851351
577	NOT	NOT	0.9563761	0.043623928
578	NOT	NOT	0.57798976	0.42201024
579	NOT	NOT	0.8725431	0.12745689
580	HOF	HOF	0.0077178557	0.99228203
581	NOT	NOT	0.9823689	0.017631272
582	NOT	NOT	0.9896215	0.010378589
583	NOT	NOT	0.9538292	0.046170853
584	NOT	NOT	0.94605935	0.053940654
585	NOT	NOT	0.9728907	0.027109345
586	NOT	NOT	0.96735877	0.032641273
587	NOT	NOT	0.68012804	0.319872
588	NOT	NOT	0.9474721	0.05252796
589	HOF	HOF	0.008303671	0.9916965
590	NOT	NOT	0.98608047	0.013919685
591	NOT	NOT	0.982323	0.017677024
592	NOT	NOT	0.97038215	0.029617868
593	NOT	NOT	0.9833224	0.016677653
594	NOT	NOT	0.98343605	0.016563946
595	NOT	NOT	0.98561084	0.0143891955
596	NOT	NOT	0.9863725	0.013627536
597	NOT	NOT	0.95492846	0.04507153
598	NOT	NOT	0.9880476	0.011952303
599	NOT	NOT	0.95424616	0.04575385
600	HOF	HOF	0.011435774	0.9885641
601	NOT	NOT	0.9876724	0.012327648
602	NOT	NOT	0.99152625	0.008473803
603	HOF	HOF	0.0142699005	0.98573023
604	NOT	NOT	0.97717744	0.022822535
605	NOT	NOT	0.98241574	0.01758428
606	NOT	NOT	0.97504824	0.024951724
607	NOT	NOT	0.9783659	0.021634113
608	NOT	NOT	0.9738396	0.02616045
609	NOT	NOT	0.91878545	0.081214525
610	NOT	NOT	0.98083365	0.019166455
611	NOT	NOT	0.97401303	0.02598705
612	NOT	NOT	0.98800755	0.011992391
613	NOT	NOT	0.9873925	0.012607492
614	NOT	NOT	0.9592542	0.040745754
615	NOT	NOT	0.9869822	0.01301781
616	NOT	NOT	0.9311412	0.06885878
617	NOT	NOT	0.9884022	0.011597835
618	NOT	NOT	0.9897867	0.010213378
619	NOT	NOT	0.96645314	0.033546954
620	NOT	NOT	0.99340004	0.0065999213
621	NOT	NOT	0.9887951	0.01120481
622	NOT	NOT	0.9781412	0.021858886
623	HOF	HOF	0.0049833977	0.99501663
624	NOT	NOT	0.94458854	0.05541151
625	NOT	NOT	0.96673614	0.03326384
626	NOT	NOT	0.7859083	0.21409175
627	HOF	HOF	0.0048940317	0.9951061
628	NOT	NOT	0.943992	0.05600797
629	NOT	NOT	0.99094015	0.009059924
630	NOT	NOT	0.99053055	0.009469489
631	NOT	NOT	0.99407125	0.0059288507
