id	label	task_2_preds	HATE_probs	OFFN_probs	PRFN_probs
35	OFFN	OFFN	0.06909882	0.906739	0.024162238
36	OFFN	OFFN	0.19053563	0.78877085	0.020693356
37	OFFN	PRFN	0.18238363	0.15146469	0.66615176
38	OFFN	OFFN	0.10430551	0.87994397	0.01575038
39	OFFN	OFFN	0.38180926	0.5804702	0.037720498
40	PRFN	PRFN	0.029336367	0.034262978	0.93640053
41	OFFN	HATE	0.8397334	0.14530794	0.014958501
42	OFFN	OFFN	0.0990484	0.87768805	0.023263494
43	PRFN	PRFN	0.032480683	0.05264378	0.91487545
44	PRFN	PRFN	0.040201854	0.04873404	0.9110641
45	PRFN	PRFN	0.045504346	0.045508545	0.90898705
46	HATE	HATE	0.91483533	0.078128725	0.007035798
47	HATE	HATE	0.94009936	0.05259509	0.0073056417
48	PRFN	PRFN	0.039649107	0.030212801	0.93013805
49	HATE	HATE	0.95390075	0.039463993	0.0066351807
50	PRFN	PRFN	0.035492927	0.044049162	0.92045784
51	PRFN	PRFN	0.03186596	0.0477477	0.9203863
52	PRFN	HATE	0.5567728	0.08001362	0.3632137
53	PRFN	PRFN	0.028738458	0.025392426	0.9458692
54	PRFN	PRFN	0.031334545	0.048328992	0.9203365
55	HATE	HATE	0.82806057	0.16120811	0.010731339
56	PRFN	PRFN	0.042356506	0.043434434	0.914209
57	HATE	HATE	0.97511053	0.018792856	0.0060966513
58	HATE	HATE	0.97727364	0.015305559	0.0074207596
59	PRFN	PRFN	0.038581938	0.054310367	0.90710765
60	PRFN	PRFN	0.028078048	0.029461974	0.94246
61	PRFN	PRFN	0.059823133	0.04056674	0.8996101
62	HATE	HATE	0.9423789	0.047739223	0.009881819
63	PRFN	PRFN	0.030579256	0.032043103	0.9373778
64	HATE	HATE	0.94713026	0.046502046	0.0063676713
65	HATE	HATE	0.87677217	0.114096925	0.009130824
66	HATE	OFFN	0.27335617	0.7063946	0.020249164
67	PRFN	PRFN	0.19725911	0.33297122	0.46976957
68	HATE	HATE	0.9634437	0.02831875	0.008237535
69	HATE	HATE	0.97036666	0.022053013	0.007580346
70	HATE	HATE	0.8472584	0.14168283	0.011058766
71	HATE	HATE	0.97983116	0.011462957	0.0087058535
72	HATE	HATE	0.95708364	0.03486087	0.008055573
73	OFFN	HATE	0.5387193	0.433992	0.027288713
74	OFFN	OFFN	0.085088275	0.884347	0.030564634
75	OFFN	OFFN	0.088528976	0.7924095	0.11906152
76	PRFN	PRFN	0.049637895	0.05228556	0.8980765
77	PRFN	PRFN	0.049059164	0.057288118	0.8936528
78	PRFN	PRFN	0.04091584	0.044510994	0.9145732
79	PRFN	PRFN	0.024308367	0.026747117	0.94894457
80	OFFN	OFFN	0.12927464	0.8219042	0.04882127
81	PRFN	PRFN	0.029785868	0.05726082	0.91295344
82	OFFN	OFFN	0.14017214	0.74016565	0.11966216
83	OFFN	OFFN	0.17637385	0.80231214	0.021313967
84	PRFN	PRFN	0.030799406	0.04573774	0.9234629
85	OFFN	OFFN	0.067896344	0.90811044	0.02399315
86	PRFN	PRFN	0.04724546	0.06696794	0.8857866
87	PRFN	PRFN	0.029922936	0.028952485	0.94112444
88	PRFN	PRFN	0.06964158	0.05427658	0.8760819
89	OFFN	OFFN	0.13578634	0.7301519	0.13406189
90	PRFN	PRFN	0.026425553	0.029876556	0.9436978
91	OFFN	OFFN	0.090863906	0.88700515	0.022130983
92	PRFN	PRFN	0.16278379	0.24389914	0.59331703
93	OFFN	OFFN	0.16733581	0.80718076	0.025483418
94	PRFN	PRFN	0.15841703	0.21542175	0.6261612
95	PRFN	PRFN	0.19081073	0.25874373	0.5504455
96	PRFN	PRFN	0.20615134	0.09022496	0.7036236
97	OFFN	PRFN	0.038229868	0.060871787	0.90089846
98	OFFN	OFFN	0.09885026	0.86415964	0.03699008
99	OFFN	OFFN	0.23005593	0.7434564	0.026487634
100	OFFN	OFFN	0.1370835	0.82118887	0.041727666
101	PRFN	PRFN	0.066003874	0.07615634	0.8578399
102	PRFN	PRFN	0.0255891	0.026037334	0.9483735
103	PRFN	PRFN	0.0640434	0.093742065	0.84221464
104	PRFN	PRFN	0.031207642	0.04677358	0.9220188
105	PRFN	PRFN	0.031297944	0.050449073	0.918253
106	PRFN	PRFN	0.06448824	0.099202655	0.83630913
107	PRFN	PRFN	0.033591308	0.04757303	0.9188355
108	OFFN	PRFN	0.16876552	0.2868007	0.5444337
109	HATE	PRFN	0.32421014	0.32623872	0.34955105
110	PRFN	PRFN	0.03834175	0.027690731	0.93396753
111	PRFN	PRFN	0.045809083	0.025957573	0.92823327
112	PRFN	PRFN	0.14078751	0.29227823	0.5669343
113	HATE	HATE	0.973595	0.019899994	0.0065050297
114	PRFN	PRFN	0.22517662	0.17435728	0.6004661
115	HATE	HATE	0.970938	0.019640988	0.009420929
116	HATE	HATE	0.9749653	0.014548907	0.0104859425
117	PRFN	PRFN	0.034711786	0.034098525	0.9311898
118	HATE	HATE	0.97669137	0.012380731	0.010927963
119	HATE	HATE	0.82605994	0.1646175	0.009322509
120	HATE	HATE	0.9249505	0.06754633	0.0075032907
121	HATE	HATE	0.7679854	0.21809542	0.013919095
122	HATE	HATE	0.7154507	0.2697129	0.01483639
123	HATE	HATE	0.96510154	0.02566321	0.009235214
124	HATE	HATE	0.9550982	0.037981626	0.0069201877
125	PRFN	PRFN	0.034911033	0.059064884	0.90602416
126	PRFN	PRFN	0.07973997	0.046625927	0.87363404
127	PRFN	PRFN	0.030645832	0.027594313	0.9417599
128	HATE	HATE	0.96498626	0.02628192	0.0087318625
129	PRFN	PRFN	0.1429104	0.10836961	0.74871993
130	PRFN	PRFN	0.05709682	0.08911902	0.85378414
131	PRFN	PRFN	0.03616536	0.026660264	0.93717444
132	HATE	OFFN	0.2270099	0.6518359	0.12115424
133	PRFN	PRFN	0.037159007	0.054551873	0.9082891
134	HATE	HATE	0.9762839	0.015960976	0.007755137
135	PRFN	PRFN	0.03246062	0.026650865	0.9408884
136	PRFN	PRFN	0.03415384	0.03173663	0.9341096
137	HATE	HATE	0.89490944	0.09594229	0.009148205
138	PRFN	PRFN	0.033386502	0.046285897	0.9203275
139	PRFN	PRFN	0.032463294	0.050357167	0.9171796
140	PRFN	PRFN	0.049340982	0.08325604	0.8674031
141	HATE	HATE	0.9726579	0.020001668	0.007340463
142	PRFN	PRFN	0.044376932	0.03005845	0.9255646
143	OFFN	OFFN	0.23579353	0.59746706	0.16673931
144	OFFN	OFFN	0.10550507	0.8687289	0.025766036
145	PRFN	PRFN	0.03618304	0.044379175	0.9194377
146	OFFN	OFFN	0.08320508	0.8916503	0.025144635
147	HATE	HATE	0.9757666	0.016899303	0.0073341723
148	OFFN	HATE	0.7073468	0.22235404	0.07029918
149	HATE	HATE	0.8854382	0.105660565	0.008901311
150	PRFN	PRFN	0.02589434	0.027691722	0.946414
151	OFFN	OFFN	0.12486986	0.82250047	0.05262966
152	OFFN	OFFN	0.30256855	0.5645971	0.1328344
153	OFFN	OFFN	0.15330316	0.83285785	0.013839003
154	OFFN	OFFN	0.08924157	0.87427664	0.03648184
155	PRFN	PRFN	0.035338864	0.04263272	0.9220285
156	OFFN	OFFN	0.09518327	0.88221544	0.02260119
157	PRFN	PRFN	0.05142549	0.046118088	0.9024565
158	HATE	HATE	0.9764925	0.01643304	0.007074438
159	HATE	OFFN	0.17288795	0.478052	0.34906
160	PRFN	PRFN	0.039978452	0.030475838	0.9295457
161	OFFN	OFFN	0.3432189	0.6458648	0.010916208
162	OFFN	OFFN	0.100583866	0.869149	0.030267026
163	PRFN	PRFN	0.09068002	0.10617377	0.80314624
164	OFFN	OFFN	0.07313657	0.87691283	0.0499506
165	PRFN	PRFN	0.05248184	0.034723878	0.91279423
166	OFFN	OFFN	0.13142596	0.84687006	0.021703986
167	PRFN	HATE	0.97669625	0.011794537	0.011509231
168	OFFN	OFFN	0.09602925	0.8823017	0.021669092
169	PRFN	PRFN	0.04100015	0.036866903	0.9221329
170	PRFN	PRFN	0.03186401	0.060775395	0.90736055
171	PRFN	PRFN	0.033216648	0.058877017	0.9079063
172	PRFN	PRFN	0.029681722	0.044316486	0.92600185
173	OFFN	OFFN	0.33018872	0.33643675	0.3333744
174	PRFN	PRFN	0.027432341	0.02789256	0.94467497
175	PRFN	PRFN	0.03347466	0.041069984	0.9254554
176	HATE	HATE	0.86576796	0.12554453	0.008687512
177	OFFN	OFFN	0.23672357	0.7518618	0.011414592
178	PRFN	PRFN	0.10133192	0.09344642	0.80522174
179	PRFN	PRFN	0.10987827	0.12841086	0.7617109
180	OFFN	OFFN	0.21995117	0.75705945	0.022989297
181	OFFN	HATE	0.7224836	0.26789838	0.009617996
182	PRFN	PRFN	0.04640497	0.031590637	0.92200434
183	HATE	HATE	0.9555973	0.03559901	0.00880376
184	PRFN	PRFN	0.03152324	0.045552727	0.9229241
185	PRFN	PRFN	0.025738463	0.02704221	0.9472192
186	PRFN	PRFN	0.02940481	0.045557994	0.92503715
187	OFFN	OFFN	0.14374909	0.8222882	0.03396271
188	HATE	HATE	0.9735579	0.017695248	0.0087469155
189	PRFN	PRFN	0.028588243	0.03086271	0.9405491
190	OFFN	PRFN	0.1513862	0.28463933	0.56397444
191	HATE	PRFN	0.1616592	0.27687576	0.5614651
192	HATE	HATE	0.9774209	0.01280953	0.009769645
193	HATE	HATE	0.97221303	0.01769228	0.010094875
194	PRFN	PRFN	0.049509346	0.03921809	0.9112724
195	HATE	PRFN	0.26195973	0.25966105	0.47837916
196	HATE	HATE	0.9657824	0.027045647	0.0071718986
197	HATE	HATE	0.92153907	0.06847848	0.009982453
198	PRFN	PRFN	0.034755286	0.056296676	0.90894806
199	HATE	HATE	0.96471894	0.025795497	0.009485631
200	HATE	HATE	0.90899724	0.083245404	0.0077573266
201	PRFN	PRFN	0.088498585	0.108355485	0.8031458
202	PRFN	PRFN	0.05422562	0.05164449	0.89412993
203	HATE	HATE	0.96571445	0.027612602	0.006672957
204	OFFN	OFFN	0.22367264	0.7501389	0.026188532
205	OFFN	HATE	0.57947785	0.4059874	0.014534783
206	OFFN	PRFN	0.05415443	0.073899895	0.8719456
207	PRFN	HATE	0.5785382	0.10500573	0.3164559
208	HATE	HATE	0.97389126	0.01840531	0.0077033546
209	HATE	HATE	0.97284925	0.017181879	0.009968886
210	HATE	HATE	0.971829	0.019414969	0.008755929
211	HATE	PRFN	0.20402583	0.37460178	0.4213723
212	HATE	HATE	0.88443434	0.10714789	0.008417744
213	OFFN	OFFN	0.14356895	0.7440468	0.11238413
214	HATE	HATE	0.9631394	0.028424516	0.0084361285
215	PRFN	PRFN	0.025261177	0.028238464	0.9465004
216	HATE	HATE	0.97202086	0.019311115	0.008668056
217	HATE	HATE	0.44208574	0.29655543	0.26135877
218	HATE	HATE	0.9792548	0.01264652	0.0080986945
219	HATE	OFFN	0.15245633	0.7456741	0.10186955
220	HATE	HATE	0.9406047	0.050840992	0.008554473
221	PRFN	PRFN	0.037783105	0.027308187	0.9349088
222	PRFN	PRFN	0.033347186	0.034571864	0.9320809
223	HATE	HATE	0.9701779	0.019020684	0.01080141
224	OFFN	OFFN	0.09665338	0.87113506	0.03221157
225	OFFN	PRFN	0.24522687	0.28178442	0.47298864
226	HATE	HATE	0.9770854	0.013354789	0.009559946
227	HATE	HATE	0.9760945	0.017117064	0.006788514
228	PRFN	PRFN	0.09223495	0.054084275	0.85368085
229	OFFN	OFFN	0.08123409	0.89519477	0.023571225
230	PRFN	PRFN	0.03549754	0.045392726	0.91910964
231	PRFN	PRFN	0.03085057	0.03195846	0.93719095
232	PRFN	PRFN	0.035200242	0.025275141	0.9395246
233	PRFN	PRFN	0.03277684	0.04703093	0.92019236
234	OFFN	OFFN	0.15275429	0.8181486	0.029097093
235	PRFN	PRFN	0.10544562	0.17492492	0.71962947
236	PRFN	PRFN	0.033779334	0.06212461	0.9040961
237	OFFN	OFFN	0.28728446	0.7015455	0.011169943
238	OFFN	HATE	0.50755227	0.4814382	0.01100943
239	PRFN	PRFN	0.028328994	0.042957462	0.9287137
240	PRFN	PRFN	0.027492967	0.035180297	0.9373266
241	HATE	PRFN	0.2972488	0.30766726	0.39508396
242	OFFN	OFFN	0.10029653	0.8371886	0.06251481
243	OFFN	HATE	0.7709266	0.21410099	0.014972402
244	OFFN	OFFN	0.37145716	0.6140336	0.014509245
245	PRFN	PRFN	0.033312645	0.05708147	0.9096058
246	PRFN	PRFN	0.09674456	0.08336081	0.8198947
247	HATE	OFFN	0.21683255	0.546933	0.23623444
248	PRFN	PRFN	0.032469556	0.044210993	0.92331934
249	OFFN	OFFN	0.07291206	0.9081578	0.018930016
250	OFFN	PRFN	0.10656336	0.19569407	0.6977425
251	HATE	HATE	0.97053164	0.021255268	0.008213057
252	PRFN	PRFN	0.032014024	0.033206165	0.93477976
253	PRFN	PRFN	0.026621232	0.026805371	0.9465733
254	OFFN	OFFN	0.1831451	0.79737216	0.019482585
255	OFFN	PRFN	0.14300802	0.18878922	0.6682027
256	OFFN	OFFN	0.17618024	0.7666264	0.05719331
257	PRFN	PRFN	0.06497404	0.048557747	0.88646823
258	PRFN	PRFN	0.026765367	0.026997192	0.94623756
259	OFFN	OFFN	0.18733038	0.7881224	0.02454718
260	OFFN	OFFN	0.13377334	0.8304139	0.035812758
261	PRFN	PRFN	0.032597143	0.024909351	0.9424935
262	OFFN	OFFN	0.18497342	0.7106873	0.10433944
263	PRFN	OFFN	0.3627249	0.3740888	0.26318616
264	PRFN	PRFN	0.03254078	0.023665844	0.9437934
265	OFFN	OFFN	0.09448263	0.87749994	0.028017422
266	PRFN	PRFN	0.035784524	0.03315824	0.9310573
267	PRFN	PRFN	0.072978206	0.041875247	0.8851465
268	PRFN	PRFN	0.026550697	0.028213497	0.9452357
269	PRFN	PRFN	0.02874516	0.038938906	0.9323159
270	OFFN	OFFN	0.16140248	0.80123204	0.037365444
271	OFFN	OFFN	0.2293517	0.4255584	0.34509
272	OFFN	OFFN	0.076913804	0.890646	0.032440245
273	HATE	HATE	0.96208274	0.030996587	0.006920673
274	OFFN	OFFN	0.1446241	0.8370372	0.01833857
275	PRFN	PRFN	0.027787434	0.037722457	0.9344901
276	PRFN	PRFN	0.026894338	0.029821191	0.9432846
277	PRFN	PRFN	0.11842109	0.05144624	0.83013266
278	OFFN	OFFN	0.10070999	0.84095687	0.0583331
279	OFFN	OFFN	0.2044271	0.40530366	0.3902693
280	PRFN	PRFN	0.035992645	0.05344853	0.91055876
281	OFFN	OFFN	0.11484311	0.7086828	0.17647412
282	PRFN	PRFN	0.033278033	0.041882575	0.9248393
283	PRFN	PRFN	0.04025065	0.078970924	0.88077843
284	PRFN	PRFN	0.05206729	0.06462125	0.88331157
285	OFFN	OFFN	0.1747853	0.77006704	0.05514764
286	HATE	HATE	0.97485554	0.017145663	0.007998904
287	PRFN	PRFN	0.03903366	0.033752196	0.9272141
288	HATE	HATE	0.9693153	0.0149738155	0.015710901
289	PRFN	PRFN	0.20714165	0.31712794	0.47573042
290	PRFN	PRFN	0.02723863	0.029140623	0.9436206
291	PRFN	PRFN	0.030423444	0.053389244	0.91618735
292	PRFN	PRFN	0.07495624	0.09769156	0.8273521
293	PRFN	PRFN	0.027552318	0.036121137	0.9363266
294	HATE	HATE	0.8975897	0.09237617	0.010034127
295	HATE	HATE	0.9580176	0.035118736	0.006863532
296	PRFN	PRFN	0.052818354	0.05845454	0.88872707
297	PRFN	PRFN	0.03531574	0.060424883	0.9042593
298	PRFN	PRFN	0.027653957	0.031648587	0.94069755
299	PRFN	PRFN	0.02765186	0.026985314	0.94536287
300	PRFN	PRFN	0.03645318	0.057224028	0.9063227
301	OFFN	HATE	0.8282702	0.10354739	0.06818243
302	PRFN	PRFN	0.03249492	0.04907555	0.9184295
303	PRFN	PRFN	0.02634223	0.040093224	0.9335646
304	PRFN	PRFN	0.05738188	0.077291	0.8653272
305	PRFN	PRFN	0.04433894	0.06664182	0.8890193
306	PRFN	PRFN	0.030432368	0.027608046	0.9419595
307	PRFN	PRFN	0.041806754	0.04817208	0.9100212
308	OFFN	OFFN	0.13526657	0.61610615	0.24862728
309	PRFN	PRFN	0.02849115	0.03460146	0.9369075
310	PRFN	PRFN	0.031992093	0.049346887	0.91866094
311	PRFN	PRFN	0.033357725	0.055693556	0.91094875
312	PRFN	PRFN	0.02934202	0.045319926	0.92533803
313	PRFN	OFFN	0.25887328	0.5362513	0.20487534
314	PRFN	PRFN	0.02898125	0.030849092	0.94016975
315	HATE	HATE	0.9453286	0.047933083	0.006738249
316	HATE	HATE	0.96528655	0.029089103	0.0056242943
317	HATE	HATE	0.9660546	0.026545398	0.0074001164
318	HATE	PRFN	0.1533146	0.25428882	0.5923965
319	PRFN	PRFN	0.047704328	0.035054766	0.9172409
320	OFFN	OFFN	0.1324289	0.8264617	0.041109476
321	PRFN	PRFN	0.12915954	0.27905032	0.59179014
322	PRFN	PRFN	0.032191288	0.045196638	0.92261213
323	OFFN	OFFN	0.094757654	0.88449275	0.020749697
324	PRFN	PRFN	0.02565155	0.028548228	0.94580024
325	OFFN	OFFN	0.13031648	0.7232867	0.14639686
326	PRFN	PRFN	0.036230605	0.05413189	0.90963745
327	HATE	PRFN	0.18191569	0.36891487	0.44916943
328	PRFN	PRFN	0.043022774	0.05853278	0.8984445
329	HATE	HATE	0.79805666	0.19175744	0.010185962
330	HATE	HATE	0.6851054	0.2950479	0.019846784
331	HATE	HATE	0.96867716	0.023355022	0.007967944
332	PRFN	PRFN	0.030425547	0.025039101	0.9445354
333	PRFN	HATE	0.6209049	0.36327192	0.015823103
334	PRFN	PRFN	0.037748117	0.045749925	0.91650194
335	PRFN	PRFN	0.03466589	0.02704987	0.9382842
336	PRFN	PRFN	0.10170124	0.09976383	0.7985349
337	PRFN	PRFN	0.032961737	0.026756767	0.94028157
338	PRFN	PRFN	0.056785583	0.041431013	0.9017834
339	PRFN	PRFN	0.036291935	0.049174406	0.9145335
340	PRFN	PRFN	0.028941471	0.027596483	0.943462
341	PRFN	PRFN	0.08277706	0.056291994	0.860931
342	HATE	HATE	0.9640317	0.029743403	0.0062248763
343	PRFN	PRFN	0.14614657	0.26573482	0.5881187
344	OFFN	OFFN	0.36661762	0.6091602	0.024222339
345	OFFN	HATE	0.39005128	0.34238473	0.267564
346	PRFN	PRFN	0.029686118	0.047069944	0.9232439
347	OFFN	PRFN	0.059790067	0.04038951	0.89982045
348	OFFN	OFFN	0.08108863	0.89149386	0.027417466
349	OFFN	PRFN	0.26686946	0.23246944	0.5006611
350	OFFN	OFFN	0.2974107	0.44087577	0.26171345
351	HATE	HATE	0.7547553	0.23527993	0.009964766
352	PRFN	PRFN	0.13954505	0.058991432	0.8014635
353	HATE	HATE	0.9747735	0.014256394	0.010970127
354	HATE	HATE	0.9734715	0.018403394	0.008124966
355	HATE	HATE	0.67651886	0.3114364	0.012044668
356	HATE	HATE	0.7841343	0.11465122	0.101214424
357	HATE	HATE	0.9345583	0.051688418	0.013753174
358	HATE	HATE	0.9589957	0.033323828	0.0076805046
359	PRFN	PRFN	0.10439834	0.116321795	0.7792799
360	HATE	HATE	0.90185523	0.08370669	0.014438255
361	HATE	HATE	0.9718151	0.018065624	0.010119232
362	HATE	HATE	0.9556658	0.032413132	0.011921067
363	HATE	HATE	0.97654974	0.014024999	0.009425319
364	HATE	HATE	0.8164374	0.15913816	0.024424437
365	HATE	HATE	0.9707318	0.020863783	0.008404341
366	PRFN	PRFN	0.034630816	0.02396208	0.9414072
367	HATE	HATE	0.96577615	0.023637434	0.010586352
368	HATE	HATE	0.967096	0.024058394	0.008845464
369	HATE	HATE	0.9785868	0.010973669	0.01043943
370	HATE	HATE	0.9710825	0.019574512	0.009342917
371	PRFN	PRFN	0.04618857	0.047244493	0.9065669
372	HATE	HATE	0.9019597	0.08944171	0.008598641
373	HATE	HATE	0.82893384	0.15826787	0.012798247
374	PRFN	PRFN	0.04703029	0.065494314	0.8874755
375	HATE	HATE	0.96372306	0.025035942	0.011240991
376	HATE	HATE	0.9181409	0.07349715	0.0083618965
377	HATE	HATE	0.9761126	0.015952623	0.007934651
378	HATE	HATE	0.9570629	0.035719555	0.0072175954
379	PRFN	PRFN	0.04435645	0.042421278	0.91322225
380	HATE	HATE	0.767663	0.22264828	0.009688617
381	HATE	HATE	0.86927646	0.12075573	0.009967831
382	HATE	HATE	0.54489905	0.4318583	0.023242582
383	PRFN	PRFN	0.11772995	0.080671266	0.8015988
384	HATE	HATE	0.97484094	0.018599492	0.006559492
385	PRFN	PRFN	0.21810164	0.09814343	0.683755
386	HATE	HATE	0.977523	0.01360029	0.008876808
387	HATE	HATE	0.9738234	0.019028049	0.0071485755
388	HATE	HATE	0.97418755	0.015895218	0.009917231
389	HATE	HATE	0.9710626	0.022441175	0.0064961985
390	HATE	HATE	0.97477233	0.0151318535	0.0100956885
391	HATE	HATE	0.967835	0.022801867	0.009363152
392	HATE	HATE	0.9753984	0.01640225	0.008199518
393	HATE	HATE	0.97938275	0.012103941	0.008513401
394	PRFN	OFFN	0.15696374	0.74238974	0.100646496
395	HATE	HATE	0.9659035	0.02632794	0.007768624
396	HATE	HATE	0.9514318	0.026883721	0.021684518
397	HATE	HATE	0.9361869	0.054404	0.009409112
398	HATE	HATE	0.9684585	0.024587471	0.00695412
399	HATE	HATE	0.97457	0.019102214	0.006327911
400	HATE	HATE	0.9450237	0.0409125	0.014063955
401	PRFN	PRFN	0.032065388	0.027168393	0.94076616
402	HATE	HATE	0.9792823	0.013575617	0.007142146
403	PRFN	PRFN	0.12885028	0.09842143	0.7727283
404	PRFN	PRFN	0.13850452	0.1551325	0.706363
405	HATE	HATE	0.89095944	0.09561143	0.01342915
406	HATE	HATE	0.97714764	0.0130802	0.009772039
407	HATE	HATE	0.9674673	0.025571443	0.0069612795
408	PRFN	PRFN	0.03529946	0.046754558	0.9179459
409	HATE	HATE	0.97467244	0.017092124	0.008235532
410	HATE	HATE	0.9707508	0.021703515	0.0075458405
411	HATE	HATE	0.9648015	0.02583233	0.009366157
412	HATE	HATE	0.9655231	0.02604212	0.008434568
413	PRFN	OFFN	0.24044383	0.3921752	0.36738098
414	HATE	HATE	0.9755491	0.017325466	0.007125417
415	PRFN	PRFN	0.042868413	0.043985795	0.9131458
416	HATE	HATE	0.8612718	0.12904894	0.009679307
417	HATE	HATE	0.9787546	0.014304795	0.0069407825
418	HATE	HATE	0.9720417	0.020332847	0.0076254853
419	HATE	HATE	0.97594184	0.016279783	0.0077785137
420	PRFN	PRFN	0.03212783	0.054668784	0.91320336
421	OFFN	OFFN	0.11033134	0.85327834	0.03639039
422	HATE	HATE	0.95736665	0.034498475	0.008134812
423	HATE	HATE	0.97346365	0.014561331	0.011975037
424	OFFN	HATE	0.83665115	0.15272337	0.0106255915
425	HATE	HATE	0.97396046	0.019382926	0.006656622
426	HATE	HATE	0.9468042	0.025999257	0.027196547
427	PRFN	PRFN	0.033727203	0.031890042	0.9343827
428	PRFN	PRFN	0.17856072	0.18522373	0.6362155
429	HATE	HATE	0.7464071	0.24118608	0.012406711
430	PRFN	PRFN	0.16685154	0.31676075	0.5163877
431	HATE	HATE	0.9220786	0.06729639	0.0106248725
432	HATE	HATE	0.96383333	0.028497055	0.0076695653
433	PRFN	OFFN	0.1755181	0.50544524	0.3190367
434	HATE	HATE	0.97144467	0.01498881	0.0135664735
435	PRFN	PRFN	0.03671252	0.061068173	0.9022193
436	HATE	HATE	0.942362	0.051376052	0.006261893
437	HATE	HATE	0.7789499	0.05406686	0.16698323
438	PRFN	OFFN	0.17801458	0.5428478	0.27913764
439	HATE	HATE	0.9660979	0.023842815	0.010059365
440	HATE	HATE	0.939607	0.036755156	0.02363784
441	HATE	HATE	0.5088107	0.3020274	0.18916182
442	HATE	HATE	0.9621048	0.027858347	0.010037042
443	PRFN	PRFN	0.18924527	0.11970176	0.69105303
444	HATE	HATE	0.8731907	0.11596591	0.010843278
445	HATE	HATE	0.9760191	0.013130531	0.0108504
446	HATE	HATE	0.9669035	0.027054256	0.006042161
447	PRFN	PRFN	0.032533992	0.049119916	0.91834605
448	HATE	HATE	0.841749	0.14334448	0.014906536
449	PRFN	PRFN	0.032986816	0.050991703	0.9160215
450	PRFN	PRFN	0.03074386	0.039909072	0.92934716
451	PRFN	PRFN	0.032797337	0.039779726	0.927423
452	HATE	HATE	0.97087765	0.023048729	0.0060738497
453	PRFN	PRFN	0.028736107	0.034356713	0.93690723
454	HATE	HATE	0.88479453	0.10465555	0.010550029
455	HATE	HATE	0.9646879	0.027965367	0.007346615
456	HATE	HATE	0.9257429	0.06506354	0.009193596
457	HATE	HATE	0.8704509	0.119698025	0.009851148
458	HATE	HATE	0.96973276	0.024274284	0.0059929825
459	HATE	HATE	0.8511299	0.13883927	0.010030946
460	HATE	HATE	0.9629362	0.030617746	0.006446124
461	PRFN	PRFN	0.03297793	0.049781334	0.9172408
462	HATE	HATE	0.8251761	0.16537488	0.009449002
463	HATE	HATE	0.97078437	0.021688282	0.0075272755
464	HATE	HATE	0.95581144	0.03525158	0.008937007
465	PRFN	PRFN	0.039008606	0.036926325	0.92406505
466	HATE	HATE	0.9685767	0.019863287	0.011560053
467	HATE	PRFN	0.11446189	0.27300832	0.61252975
468	HATE	HATE	0.9725436	0.017436134	0.010020242
469	HATE	HATE	0.9640296	0.02894915	0.007021256
470	HATE	HATE	0.96821606	0.026109083	0.0056748264
471	HATE	HATE	0.92989546	0.059693325	0.010411129
472	HATE	HATE	0.944976	0.048183303	0.0068407394
473	HATE	HATE	0.9137425	0.04275025	0.04350738
474	PRFN	PRFN	0.03450166	0.062333405	0.903165
