id	label	task_4_preds	NOT-NONE-NONE_probs	HOF-HATE-TIN_probs	HOF-HATE-UNT_probs	HOF-OFFN-TIN_probs	HOF-OFFN-UNT_probs	HOF-PRFN-TIN_probs	HOF-PRFN-UNT_probs
57	NOT-NONE-NONE	NOT-NONE-NONE	0.9695577	0.011991408	0.0072407913	0.0028104004	0.0052094683	0.0016675537	0.0015227237
58	HOF-OFFN-TIN	HOF-OFFN-TIN	0.016367218	0.25992563	0.057742003	0.37171254	0.18430565	0.070159145	0.039787684
59	NOT-NONE-NONE	NOT-NONE-NONE	0.8902292	0.04124403	0.015519189	0.015931467	0.027285531	0.0055648796	0.0042256336
60	NOT-NONE-NONE	NOT-NONE-NONE	0.620878	0.16511881	0.050449144	0.052660223	0.08295519	0.015965763	0.0119727645
61	HOF-PRFN-UNT	HOF-PRFN-UNT	0.013415582	0.034421634	0.015253036	0.085705735	0.056676712	0.36974886	0.42477852
62	HOF-PRFN-UNT	HOF-PRFN-TIN	0.003523622	0.00704716	0.004557152	0.010214737	0.012437749	0.501517	0.46070254
63	NOT-NONE-NONE	NOT-NONE-NONE	0.9698384	0.011623319	0.006508213	0.0026748334	0.0060386066	0.0017372547	0.0015795686
64	NOT-NONE-NONE	NOT-NONE-NONE	0.9760984	0.007541031	0.0061362726	0.0023195094	0.0042077103	0.0018106191	0.0018866004
65	NOT-NONE-NONE	NOT-NONE-NONE	0.9394346	0.015108818	0.013093785	0.0077367765	0.019431246	0.0024160612	0.0027785525
66	HOF-PRFN-UNT	HOF-PRFN-TIN	0.0030904885	0.007583018	0.0044013616	0.01536262	0.014821653	0.50829893	0.44644186
67	NOT-NONE-NONE	NOT-NONE-NONE	0.96834856	0.008914572	0.006774115	0.0032938498	0.008150339	0.0022495643	0.002268884
68	NOT-NONE-NONE	NOT-NONE-NONE	0.9701016	0.009421279	0.0064465636	0.0029625825	0.0063110753	0.002347995	0.0024090945
69	NOT-NONE-NONE	NOT-NONE-NONE	0.95787555	0.016617522	0.008261964	0.0041554463	0.009691444	0.0019010754	0.0014970781
70	NOT-NONE-NONE	NOT-NONE-NONE	0.96776325	0.011529198	0.006059091	0.0034310299	0.006851855	0.002259266	0.0021063003
71	NOT-NONE-NONE	NOT-NONE-NONE	0.79601747	0.123154715	0.022778437	0.017493905	0.029000478	0.0075403303	0.004014669
72	NOT-NONE-NONE	NOT-NONE-NONE	0.9762134	0.008356675	0.0055117356	0.002318322	0.0044245548	0.0016060752	0.0015691338
73	HOF-PRFN-UNT	HOF-PRFN-TIN	0.0034817487	0.007121484	0.004447274	0.010565636	0.01219243	0.51189756	0.45029396
74	HOF-PRFN-TIN	HOF-PRFN-UNT	0.028075596	0.031122647	0.012586636	0.057154868	0.05444551	0.40267637	0.41393828
75	NOT-NONE-NONE	NOT-NONE-NONE	0.97697055	0.006910249	0.0054645105	0.002374891	0.0048294114	0.0016865064	0.0017636762
76	NOT-NONE-NONE	NOT-NONE-NONE	0.97014827	0.008682783	0.0074168327	0.0030145561	0.0066900114	0.001964034	0.0020834734
77	HOF-OFFN-TIN	HOF-OFFN-TIN	0.010036391	0.15626405	0.054848555	0.47217163	0.18680254	0.07150766	0.04836921
78	NOT-NONE-NONE	NOT-NONE-NONE	0.8194191	0.08416111	0.021896336	0.020931823	0.035480026	0.0114946645	0.006616855
79	NOT-NONE-NONE	NOT-NONE-NONE	0.9749708	0.009442084	0.0051823165	0.0023059824	0.004573271	0.0019227318	0.0016025775
80	NOT-NONE-NONE	NOT-NONE-NONE	0.97559357	0.008569991	0.005842337	0.0023456898	0.004938236	0.0013465282	0.0013637526
81	NOT-NONE-NONE	NOT-NONE-NONE	0.9747951	0.009499809	0.0058493423	0.0023302406	0.0047455234	0.0014069267	0.0013727503
82	NOT-NONE-NONE	NOT-NONE-NONE	0.95862675	0.013406591	0.00916352	0.0044475943	0.009663061	0.002349592	0.0023431454
83	NOT-NONE-NONE	NOT-NONE-NONE	0.9513748	0.023720372	0.0076989187	0.004258942	0.009402618	0.0020424954	0.0015016187
84	NOT-NONE-NONE	NOT-NONE-NONE	0.9755982	0.008035627	0.0053750575	0.0024965915	0.0049391305	0.0017179035	0.0018374642
85	NOT-NONE-NONE	NOT-NONE-NONE	0.97721195	0.0078972895	0.0050936583	0.0020877507	0.00417575	0.0018431769	0.0016906466
86	NOT-NONE-NONE	NOT-NONE-NONE	0.9621897	0.018632336	0.00652982	0.0033615695	0.00622577	0.0017264844	0.0013341192
87	NOT-NONE-NONE	NOT-NONE-NONE	0.8348017	0.09298387	0.018774388	0.016645357	0.027258795	0.0061720354	0.0033638657
88	NOT-NONE-NONE	NOT-NONE-NONE	0.9752935	0.008821359	0.0048752935	0.0026586815	0.004978068	0.0017370443	0.0016359023
89	HOF-PRFN-UNT	HOF-PRFN-TIN	0.0036002847	0.0069583957	0.004400281	0.010329927	0.011714566	0.5197526	0.443244
90	NOT-NONE-NONE	NOT-NONE-NONE	0.94097143	0.030222945	0.011195965	0.004435417	0.008384447	0.0029468238	0.0018428825
91	NOT-NONE-NONE	NOT-NONE-NONE	0.90907854	0.02802344	0.016553145	0.01247552	0.023045866	0.005480308	0.0053430945
92	HOF-HATE-TIN	HOF-HATE-TIN	0.27404785	0.43962005	0.060035758	0.08885456	0.099350564	0.026650483	0.011440623
93	NOT-NONE-NONE	NOT-NONE-NONE	0.9592029	0.018484587	0.006684887	0.004063442	0.007828453	0.0020913037	0.0016443095
94	NOT-NONE-NONE	NOT-NONE-NONE	0.9728031	0.010384212	0.0061202035	0.0026195913	0.0051790974	0.0014910864	0.0014030122
95	NOT-NONE-NONE	NOT-NONE-NONE	0.97381485	0.00846607	0.0064369095	0.0026897672	0.004913601	0.0017505737	0.0019281285
96	NOT-NONE-NONE	NOT-NONE-NONE	0.97594345	0.008270568	0.005509294	0.0021969848	0.004964992	0.0015778019	0.0015369618
97	HOF-PRFN-TIN	HOF-PRFN-TIN	0.0032022207	0.0074811727	0.004233826	0.012810568	0.013309195	0.50767964	0.45128328
98	NOT-NONE-NONE	NOT-NONE-NONE	0.97559124	0.008970326	0.005222551	0.002395166	0.004855198	0.0015538908	0.0014115358
99	NOT-NONE-NONE	HOF-HATE-TIN	0.12545088	0.37456095	0.081304945	0.17512082	0.13041607	0.07271305	0.04043337
100	HOF-HATE-TIN	HOF-OFFN-TIN	0.016308127	0.3035352	0.05348624	0.3619243	0.16238394	0.068478316	0.033884082
101	NOT-NONE-NONE	NOT-NONE-NONE	0.9618007	0.016344147	0.0071623432	0.0035044914	0.0076142396	0.002028211	0.0015459415
102	NOT-NONE-NONE	NOT-NONE-NONE	0.9748416	0.008860282	0.0060883136	0.0023993566	0.004560171	0.0016818534	0.001568317
103	HOF-PRFN-TIN	HOF-PRFN-TIN	0.010042935	0.025023393	0.009106088	0.041664757	0.035158757	0.44981143	0.4291927
104	NOT-NONE-NONE	NOT-NONE-NONE	0.92987573	0.0320659	0.011859018	0.0068688267	0.015073097	0.002548688	0.0017087322
105	HOF-PRFN-TIN	HOF-PRFN-TIN	0.002876275	0.0074104415	0.0043950994	0.011150221	0.012267759	0.52432877	0.4375715
106	NOT-NONE-NONE	NOT-NONE-NONE	0.96425694	0.0106948605	0.008976453	0.0036365816	0.0091573605	0.0016011973	0.0016765287
107	NOT-NONE-NONE	NOT-NONE-NONE	0.9661223	0.015276751	0.006629478	0.0029489424	0.0057667214	0.0018784892	0.0013773873
108	NOT-NONE-NONE	NOT-NONE-NONE	0.97617614	0.0077312114	0.004805262	0.0025332663	0.005259791	0.0017281168	0.0017661318
109	NOT-NONE-NONE	NOT-NONE-NONE	0.97559637	0.0078050564	0.0051772036	0.0025543468	0.004739192	0.0021632651	0.0019643826
110	NOT-NONE-NONE	NOT-NONE-NONE	0.9721219	0.01088985	0.0051393374	0.002757433	0.0054952707	0.0019811417	0.0016148795
111	HOF-PRFN-TIN	HOF-PRFN-TIN	0.004089442	0.009382173	0.00387645	0.019167058	0.015296037	0.6053843	0.3428045
112	HOF-PRFN-UNT	HOF-PRFN-TIN	0.003521776	0.010809242	0.004201333	0.019062987	0.0147935515	0.5885786	0.35903236
113	NOT-NONE-NONE	NOT-NONE-NONE	0.9655494	0.01000787	0.0082222065	0.0037142937	0.007006597	0.0026847634	0.0028147632
114	NOT-NONE-NONE	NOT-NONE-NONE	0.89459056	0.049635172	0.018087164	0.010166426	0.022342747	0.0028584623	0.0023195017
115	NOT-NONE-NONE	NOT-NONE-NONE	0.9522535	0.018978529	0.007926309	0.005606705	0.010882292	0.0023104786	0.0020418311
116	HOF-PRFN-TIN	HOF-PRFN-TIN	0.0077726	0.011269693	0.0040142518	0.012477085	0.014524134	0.5787886	0.37115374
117	HOF-PRFN-UNT	HOF-PRFN-TIN	0.003258614	0.007485783	0.0043992866	0.015224123	0.014828044	0.5049622	0.4498419
118	HOF-PRFN-TIN	HOF-PRFN-TIN	0.0052422113	0.0117843505	0.0047226697	0.027252186	0.01900437	0.5899686	0.34202558
119	NOT-NONE-NONE	NOT-NONE-NONE	0.9162083	0.026857425	0.01684037	0.009738598	0.022225214	0.0043100202	0.0038198724
120	HOF-OFFN-TIN	HOF-OFFN-TIN	0.018450253	0.30450302	0.06741915	0.36577782	0.17575645	0.04645876	0.021634592
121	HOF-OFFN-TIN	HOF-OFFN-TIN	0.20474379	0.12940498	0.095971934	0.20882346	0.14656949	0.11191306	0.102573134
122	NOT-NONE-NONE	NOT-NONE-NONE	0.94170845	0.021871403	0.010413155	0.0065115374	0.014041065	0.0029864719	0.0024677983
123	NOT-NONE-NONE	NOT-NONE-NONE	0.9771099	0.007821404	0.0054308968	0.0021156496	0.004182617	0.0016465362	0.0016928021
124	NOT-NONE-NONE	NOT-NONE-NONE	0.956785	0.014840578	0.011313381	0.0041162483	0.009388295	0.0017852761	0.0017714082
125	NOT-NONE-NONE	NOT-NONE-NONE	0.873997	0.061902005	0.016557401	0.012995594	0.025617342	0.005295082	0.0036357252
126	NOT-NONE-NONE	NOT-NONE-NONE	0.9776985	0.0074361786	0.0053776004	0.002062503	0.004122784	0.0016477646	0.0016546272
127	NOT-NONE-NONE	NOT-NONE-NONE	0.9343056	0.0305579	0.011034867	0.006507006	0.012991369	0.0026291972	0.0019739524
128	HOF-PRFN-TIN	HOF-PRFN-TIN	0.011479464	0.02492397	0.009771364	0.06871013	0.044151142	0.46475145	0.37621254
129	NOT-NONE-NONE	NOT-NONE-NONE	0.9609741	0.014371243	0.0075405026	0.0037502288	0.009524351	0.0020563034	0.0017830046
130	NOT-NONE-NONE	NOT-NONE-NONE	0.9744438	0.009490676	0.0052665975	0.002653719	0.0050906986	0.0015826899	0.0014716348
131	NOT-NONE-NONE	NOT-NONE-NONE	0.9768639	0.0073770327	0.004571296	0.0025253666	0.0051923143	0.0017197091	0.001750214
132	NOT-NONE-NONE	NOT-NONE-NONE	0.9528522	0.020442074	0.011309632	0.003941318	0.007866884	0.0019093389	0.0016784829
133	NOT-NONE-NONE	NOT-NONE-NONE	0.97674745	0.007420013	0.005539414	0.0023317076	0.0042548175	0.0018699775	0.0018368824
134	NOT-NONE-NONE	NOT-NONE-NONE	0.9622984	0.016347453	0.007194944	0.0034608315	0.0075508794	0.0017370534	0.0014104135
135	NOT-NONE-NONE	NOT-NONE-NONE	0.94897985	0.026219321	0.0070669265	0.005001831	0.008806645	0.0022868046	0.0016385426
136	NOT-NONE-NONE	NOT-NONE-NONE	0.97663474	0.0070146364	0.0056027733	0.0024113653	0.0048774346	0.0016196762	0.0018394997
137	NOT-NONE-NONE	NOT-NONE-NONE	0.97230315	0.011113431	0.005445436	0.00256856	0.005304855	0.001843953	0.0014207037
138	HOF-OFFN-TIN	HOF-OFFN-TIN	0.06483206	0.21282545	0.06847858	0.30952713	0.14575335	0.12125405	0.07732939
139	HOF-HATE-TIN	HOF-OFFN-TIN	0.0418474	0.29397592	0.07123275	0.31331986	0.19458316	0.052739255	0.032301713
140	HOF-PRFN-UNT	HOF-PRFN-TIN	0.0039206916	0.0073139444	0.0044962075	0.010279866	0.012597257	0.50920004	0.45219207
141	NOT-NONE-NONE	NOT-NONE-NONE	0.9679068	0.013292121	0.007012677	0.0027575607	0.006007692	0.0016009675	0.0014219908
142	HOF-PRFN-TIN	HOF-PRFN-TIN	0.0034750842	0.007497883	0.0040218467	0.011208053	0.012045111	0.5536948	0.40805715
143	NOT-NONE-NONE	NOT-NONE-NONE	0.9547132	0.021570614	0.008780919	0.0037417924	0.0077555845	0.0019204228	0.001517541
144	NOT-NONE-NONE	NOT-NONE-NONE	0.9648365	0.015136097	0.006349549	0.0034271334	0.0070729307	0.0017893891	0.0013883624
145	NOT-NONE-NONE	NOT-NONE-NONE	0.9728523	0.009011319	0.0055120457	0.0029187014	0.005968642	0.0019195155	0.0018174006
146	NOT-NONE-NONE	NOT-NONE-NONE	0.97463757	0.008824964	0.005979652	0.0023754493	0.005472508	0.0013712004	0.0013387752
147	HOF-HATE-TIN	HOF-OFFN-TIN	0.0142047275	0.2664317	0.057043307	0.35258484	0.13215537	0.11458402	0.06299607
148	HOF-PRFN-TIN	HOF-PRFN-TIN	0.0041761426	0.009455325	0.0038931607	0.011690549	0.012935778	0.5743329	0.38351616
149	HOF-PRFN-TIN	HOF-PRFN-TIN	0.0032146263	0.0068518356	0.004339843	0.011195645	0.0123495525	0.527709	0.4343395
150	NOT-NONE-NONE	NOT-NONE-NONE	0.96294194	0.016288884	0.007057531	0.0032522744	0.0067785387	0.0020889028	0.0015921987
151	NOT-NONE-NONE	NOT-NONE-NONE	0.9731803	0.009682442	0.005454922	0.0026741563	0.00521334	0.0021278998	0.0016668151
152	HOF-PRFN-UNT	HOF-PRFN-TIN	0.012502557	0.025681138	0.011612023	0.066651836	0.04139506	0.4371156	0.4050418
153	NOT-NONE-NONE	NOT-NONE-NONE	0.9763675	0.0071019167	0.005734171	0.0023623507	0.00466145	0.0018564394	0.0019162927
154	NOT-NONE-NONE	NOT-NONE-NONE	0.97347826	0.010236576	0.005992294	0.0023891341	0.0050580986	0.0015074405	0.0013379742
155	NOT-NONE-NONE	NOT-NONE-NONE	0.9747073	0.009529848	0.004789752	0.0026432017	0.0053854478	0.0015385816	0.0014057846
156	NOT-NONE-NONE	NOT-NONE-NONE	0.89697206	0.047429617	0.015902223	0.0113164345	0.0217112	0.003878101	0.0027903772
157	NOT-NONE-NONE	NOT-NONE-NONE	0.97415155	0.010242777	0.0055744248	0.0023376558	0.004609478	0.001690442	0.0013936528
158	HOF-PRFN-TIN	HOF-PRFN-TIN	0.003278897	0.007978642	0.003912032	0.012149617	0.012499671	0.56468004	0.39550105
159	HOF-PRFN-UNT	HOF-PRFN-TIN	0.004404007	0.008010344	0.0042393976	0.010516106	0.012444737	0.5469966	0.41338876
160	NOT-NONE-NONE	NOT-NONE-NONE	0.9755866	0.008644541	0.005339501	0.0023423478	0.004952068	0.0017129123	0.0014219839
161	HOF-PRFN-UNT	HOF-PRFN-TIN	0.0031989089	0.008767869	0.004086064	0.015868228	0.01449672	0.55208933	0.40149298
162	HOF-PRFN-UNT	HOF-PRFN-UNT	0.0051770555	0.013136756	0.008823635	0.029386805	0.02629043	0.39375988	0.5234254
163	NOT-NONE-NONE	NOT-NONE-NONE	0.9775288	0.0068882764	0.0057624634	0.002197995	0.004509021	0.0015904868	0.0015227252
164	NOT-NONE-NONE	NOT-NONE-NONE	0.9760435	0.008836072	0.005011741	0.0022987016	0.004544314	0.0016885818	0.001577291
165	NOT-NONE-NONE	NOT-NONE-NONE	0.3462755	0.08556425	0.09984167	0.16360877	0.13085778	0.07046774	0.10338433
166	NOT-NONE-NONE	NOT-NONE-NONE	0.972019	0.007929507	0.006230697	0.0029225827	0.0070480406	0.0018407544	0.002009454
167	NOT-NONE-NONE	NOT-NONE-NONE	0.96726686	0.0094176	0.0062900716	0.0036992996	0.007438232	0.0029080878	0.00297965
168	NOT-NONE-NONE	NOT-NONE-NONE	0.92169046	0.041578267	0.011973044	0.006960334	0.013225018	0.0027782437	0.0017946237
169	HOF-PRFN-UNT	HOF-OFFN-TIN	0.022678707	0.09068304	0.08198257	0.39213178	0.19641614	0.09686425	0.11924353
170	HOF-PRFN-UNT	HOF-PRFN-TIN	0.0032671324	0.008275574	0.0045355186	0.016307084	0.015761333	0.50126547	0.4505881
171	NOT-NONE-NONE	NOT-NONE-NONE	0.9751526	0.007923709	0.005272897	0.0025871247	0.0057226056	0.0016777307	0.0016632796
172	HOF-PRFN-UNT	HOF-PRFN-TIN	0.0036524846	0.009335823	0.004580967	0.023970885	0.01758453	0.5418642	0.3990111
173	NOT-NONE-NONE	NOT-NONE-NONE	0.97054297	0.008926223	0.0067424853	0.0030329293	0.006438159	0.002152021	0.0021652374
174	HOF-OFFN-UNT	HOF-OFFN-TIN	0.013142765	0.06740447	0.074157596	0.46513078	0.25156754	0.05783357	0.070763074
175	HOF-OFFN-UNT	HOF-OFFN-TIN	0.010819065	0.07939492	0.066829704	0.4837518	0.23751876	0.060169768	0.061515816
176	HOF-PRFN-UNT	HOF-PRFN-TIN	0.0034780335	0.0071581467	0.0044572097	0.010620131	0.01248768	0.5053293	0.45646942
177	NOT-NONE-NONE	NOT-NONE-NONE	0.96993786	0.010256251	0.007056518	0.0028796592	0.0067186425	0.0016320059	0.0015190897
178	HOF-PRFN-UNT	HOF-PRFN-TIN	0.0040116343	0.010440271	0.0042845565	0.022168355	0.016687438	0.5902102	0.35219753
179	NOT-NONE-NONE	NOT-NONE-NONE	0.95144606	0.02032834	0.009037427	0.004502142	0.010430682	0.002337668	0.0019178413
180	NOT-NONE-NONE	NOT-NONE-NONE	0.55910796	0.16997269	0.04132165	0.08408005	0.0918316	0.036239885	0.017446222
181	NOT-NONE-NONE	NOT-NONE-NONE	0.96754134	0.013811018	0.005990223	0.0029520446	0.006278637	0.0019381234	0.001488627
182	NOT-NONE-NONE	NOT-NONE-NONE	0.9676415	0.012826454	0.0076558487	0.0028736428	0.006057118	0.001525412	0.0014199783
183	NOT-NONE-NONE	NOT-NONE-NONE	0.9605609	0.013276551	0.008810929	0.0037219848	0.009743382	0.0019373538	0.0019488567
184	NOT-NONE-NONE	NOT-NONE-NONE	0.86899257	0.044103283	0.02007034	0.019339088	0.039518792	0.004329011	0.0036468774
185	NOT-NONE-NONE	NOT-NONE-NONE	0.97429746	0.008703716	0.006245945	0.0024922786	0.0051537356	0.0015465608	0.0015602864
186	NOT-NONE-NONE	NOT-NONE-NONE	0.974916	0.009304678	0.0056825248	0.0023786786	0.004667344	0.001605034	0.0014457448
187	HOF-PRFN-UNT	HOF-PRFN-UNT	0.009408713	0.025297381	0.012652877	0.06673398	0.042638198	0.38649458	0.45677415
188	NOT-NONE-NONE	NOT-NONE-NONE	0.9758806	0.0090549225	0.0051820176	0.0022602929	0.004911596	0.0014100759	0.0013003758
189	NOT-NONE-NONE	NOT-NONE-NONE	0.82642025	0.08832871	0.021841856	0.018690113	0.032412197	0.0077222143	0.00458452
190	NOT-NONE-NONE	NOT-NONE-NONE	0.9762902	0.0074218637	0.0059166616	0.0022338703	0.004818352	0.0016253713	0.0016935829
191	NOT-NONE-NONE	NOT-NONE-NONE	0.97732514	0.0074576335	0.005371755	0.002256583	0.004158195	0.0017336095	0.0016969343
192	NOT-NONE-NONE	NOT-NONE-NONE	0.9664988	0.012276273	0.006609552	0.0036025154	0.0069491975	0.0022714455	0.0017920643
193	NOT-NONE-NONE	NOT-NONE-NONE	0.97701347	0.008303402	0.005262982	0.0021094293	0.00418395	0.0016130187	0.0015140182
