id	label	task_4_preds	NOT-NONE-NONE_probs	HOF-HATE-TIN_probs	HOF-HATE-UNT_probs	HOF-OFFN-TIN_probs	HOF-OFFN-UNT_probs	HOF-PRFN-TIN_probs	HOF-PRFN-UNT_probs
23	HOF-HATE-TIN	HOF-HATE-TIN	0.13778517	0.80726236	0.010774009	0.029125348	0.007867736	0.003908318	0.0032770932
24	NOT-NONE-NONE	NOT-NONE-NONE	0.95276403	0.019611172	0.021150475	0.0012494744	0.00164197	0.0019084305	0.0016745242
25	NOT-NONE-NONE	NOT-NONE-NONE	0.9377915	0.053142555	0.004712432	0.0014256815	0.00083468657	0.001225413	0.00086781505
26	NOT-NONE-NONE	NOT-NONE-NONE	0.8334911	0.15322639	0.0046565514	0.0033352552	0.0012981225	0.0026386343	0.0013537633
27	HOF-HATE-TIN	HOF-HATE-UNT	0.071196824	0.29684973	0.31882015	0.15370278	0.11133903	0.014678938	0.033412676
28	NOT-NONE-NONE	NOT-NONE-NONE	0.9566764	0.012929655	0.020004362	0.002487641	0.0022820532	0.0036692165	0.0019504995
29	NOT-NONE-NONE	NOT-NONE-NONE	0.92608887	0.042256337	0.024763186	0.0016075416	0.0029422354	0.0012510512	0.0010907337
30	NOT-NONE-NONE	NOT-NONE-NONE	0.94474524	0.037493277	0.009089569	0.0016271805	0.0016111077	0.003277487	0.0021560236
31	NOT-NONE-NONE	NOT-NONE-NONE	0.55855083	0.41595897	0.0069082133	0.007242549	0.0027364679	0.0054276655	0.0031752242
32	HOF-PRFN-TIN	HOF-PRFN-TIN	0.0037400138	0.0043125674	0.007949257	0.023391562	0.012267478	0.8263207	0.1220185
33	NOT-NONE-NONE	NOT-NONE-NONE	0.7689952	0.21232319	0.0034957058	0.010358773	0.0008298537	0.0026601043	0.0013369251
34	HOF-HATE-TIN	HOF-HATE-TIN	0.16115929	0.5682756	0.044161353	0.18286952	0.015820306	0.016137525	0.011576491
35	NOT-NONE-NONE	NOT-NONE-NONE	0.87022644	0.10180213	0.010681573	0.004177857	0.0017170175	0.0067759887	0.0046189083
36	NOT-NONE-NONE	NOT-NONE-NONE	0.88366497	0.09153952	0.01701673	0.0031568229	0.0022783107	0.0013479107	0.0009958624
37	NOT-NONE-NONE	NOT-NONE-NONE	0.8441899	0.14235102	0.0060164616	0.002653843	0.0012705706	0.0020119774	0.0015064029
38	NOT-NONE-NONE	NOT-NONE-NONE	0.97377443	0.017244011	0.004942568	0.0010757335	0.0007784343	0.0014131386	0.0007716645
39	NOT-NONE-NONE	NOT-NONE-NONE	0.870913	0.093467675	0.027555445	0.003240927	0.0024259316	0.001076594	0.0013205911
40	NOT-NONE-NONE	NOT-NONE-NONE	0.756086	0.22666751	0.008592377	0.002728088	0.0018807244	0.0020743601	0.001970894
41	NOT-NONE-NONE	NOT-NONE-NONE	0.82551104	0.13239057	0.024147725	0.008913927	0.004456145	0.0026875865	0.001893187
42	NOT-NONE-NONE	NOT-NONE-NONE	0.73395187	0.24637163	0.006966194	0.004708149	0.002130943	0.0035495076	0.002321822
43	HOF-PRFN-TIN	HOF-PRFN-TIN	0.029022682	0.029336417	0.010029296	0.1909057	0.009605274	0.6840226	0.047078103
44	HOF-PRFN-TIN	NOT-NONE-NONE	0.63829327	0.0199671	0.013904076	0.014537181	0.0051613715	0.25566307	0.05247396
45	NOT-NONE-NONE	NOT-NONE-NONE	0.96802497	0.021106081	0.00513202	0.00145284	0.0007142579	0.0024537495	0.0011159726
46	HOF-PRFN-TIN	NOT-NONE-NONE	0.59215665	0.11035312	0.016526181	0.036230665	0.009731176	0.19900294	0.035999227
47	HOF-PRFN-TIN	NOT-NONE-NONE	0.802434	0.03476324	0.011243033	0.010764683	0.0036330286	0.11753615	0.019625872
48	HOF-PRFN-TIN	HOF-PRFN-TIN	0.11717541	0.0134502025	0.017168146	0.030742366	0.0070273215	0.6980904	0.116346315
49	HOF-OFFN-TIN	HOF-OFFN-TIN	0.0128044	0.16546397	0.065404624	0.61745024	0.072849855	0.027714826	0.03831217
50	NOT-NONE-NONE	NOT-NONE-NONE	0.946053	0.024450924	0.02119757	0.00225496	0.0021921755	0.0024585044	0.0013927333
51	HOF-PRFN-TIN	HOF-PRFN-TIN	0.01307553	0.013551544	0.0064297006	0.041700236	0.008674796	0.824331	0.09223728
52	NOT-NONE-NONE	NOT-NONE-NONE	0.636051	0.33642805	0.014478724	0.007166473	0.002642089	0.0015060222	0.001727592
53	NOT-NONE-NONE	NOT-NONE-NONE	0.88431036	0.06874731	0.020267963	0.012393797	0.0028354698	0.008257785	0.0031872916
54	NOT-NONE-NONE	NOT-NONE-NONE	0.58753926	0.36652726	0.031182993	0.006103519	0.005198949	0.0014272378	0.0020208058
55	NOT-NONE-NONE	HOF-HATE-TIN	0.47405854	0.5024814	0.005583137	0.011234106	0.0014399668	0.0030036985	0.0021993243
56	NOT-NONE-NONE	NOT-NONE-NONE	0.73741883	0.2315443	0.01919998	0.0051404675	0.0032377031	0.0015627972	0.0018959217
57	NOT-NONE-NONE	NOT-NONE-NONE	0.7563224	0.20533358	0.0042026113	0.020082556	0.0012407592	0.010182762	0.002635296
58	NOT-NONE-NONE	NOT-NONE-NONE	0.89232403	0.088618875	0.011468248	0.00246112	0.0016440555	0.0016562517	0.0018275003
59	NOT-NONE-NONE	NOT-NONE-NONE	0.9537213	0.035334077	0.006446613	0.0013051273	0.0009479947	0.0013246362	0.0009203838
60	NOT-NONE-NONE	NOT-NONE-NONE	0.6969168	0.035850536	0.006777727	0.035559647	0.0022756355	0.20881271	0.013806975
61	HOF-PRFN-TIN	HOF-PRFN-TIN	0.004971848	0.0054403776	0.009846382	0.021006204	0.015174362	0.81055367	0.13300712
62	NOT-NONE-NONE	NOT-NONE-NONE	0.7296243	0.25288004	0.0072688228	0.0039695073	0.0017714023	0.0023678485	0.0021179107
63	HOF-PRFN-TIN	HOF-PRFN-TIN	0.007162179	0.009612229	0.010327405	0.12658991	0.010858893	0.751182	0.084267244
64	NOT-NONE-NONE	NOT-NONE-NONE	0.82413816	0.15880658	0.00841382	0.0023947172	0.0015177964	0.0023526752	0.0023762854
65	NOT-NONE-NONE	NOT-NONE-NONE	0.9491887	0.017578218	0.0075707086	0.0038241954	0.0011285412	0.015607791	0.005102033
66	NOT-NONE-NONE	NOT-NONE-NONE	0.87120605	0.025770502	0.005487855	0.008137039	0.0016993489	0.07862103	0.009078168
67	NOT-NONE-NONE	NOT-NONE-NONE	0.8468902	0.12090216	0.0067755817	0.012372605	0.0011654748	0.008869649	0.0030243783
68	NOT-NONE-NONE	NOT-NONE-NONE	0.89632154	0.088596396	0.008378104	0.002032154	0.0013499355	0.001856042	0.0014659688
69	NOT-NONE-NONE	NOT-NONE-NONE	0.8435183	0.14136802	0.0068626455	0.0029972459	0.0019304228	0.0020106856	0.0013124396
70	NOT-NONE-NONE	NOT-NONE-NONE	0.92503494	0.019778462	0.005157209	0.0054476904	0.0011325763	0.037809536	0.0056395372
71	NOT-NONE-NONE	NOT-NONE-NONE	0.9290616	0.033806454	0.02826517	0.0019399606	0.0022272067	0.0024079827	0.0022914251
72	NOT-NONE-NONE	NOT-NONE-NONE	0.84459335	0.13509463	0.0035796622	0.009942639	0.0009950364	0.0046835477	0.0011107916
73	NOT-NONE-NONE	NOT-NONE-NONE	0.9538873	0.031535972	0.009430214	0.0011276929	0.0014541021	0.0014568804	0.0011075321
74	NOT-NONE-NONE	HOF-HATE-TIN	0.19797069	0.60738647	0.0074340054	0.16968568	0.005719837	0.007681801	0.004121408
75	NOT-NONE-NONE	NOT-NONE-NONE	0.88497597	0.06234825	0.004682237	0.014321735	0.0011081152	0.028995799	0.0035678954
76	NOT-NONE-NONE	NOT-NONE-NONE	0.973813	0.010976316	0.0097893	0.0010598777	0.0010407139	0.002033805	0.0012870056
77	NOT-NONE-NONE	NOT-NONE-NONE	0.96420866	0.023737	0.0035692856	0.0020712903	0.00059103814	0.0045199306	0.0013027112
78	NOT-NONE-NONE	NOT-NONE-NONE	0.861473	0.09520762	0.0062646708	0.021852601	0.0014521723	0.010391682	0.0033581154
79	NOT-NONE-NONE	NOT-NONE-NONE	0.95377403	0.029144902	0.0028950365	0.005271436	0.0005743549	0.00709145	0.0012490234
80	NOT-NONE-NONE	NOT-NONE-NONE	0.59621966	0.38090512	0.010743469	0.0059512155	0.0031265991	0.0015663193	0.0014875258
81	NOT-NONE-NONE	NOT-NONE-NONE	0.8411672	0.14375229	0.0043015634	0.0044343527	0.0012075157	0.0035281833	0.0016088046
82	NOT-NONE-NONE	NOT-NONE-NONE	0.9458063	0.03908729	0.0097642	0.0014415821	0.0011503361	0.0014253341	0.0013250089
83	NOT-NONE-NONE	NOT-NONE-NONE	0.8225705	0.16368759	0.0053719906	0.00394652	0.001377323	0.001926173	0.0011198336
84	NOT-NONE-NONE	NOT-NONE-NONE	0.9277503	0.061710984	0.0063120835	0.001350846	0.0010093431	0.0009935084	0.0008729781
85	NOT-NONE-NONE	NOT-NONE-NONE	0.9380536	0.01974973	0.029272167	0.0021800043	0.0023289574	0.0046606655	0.0037547466
86	NOT-NONE-NONE	NOT-NONE-NONE	0.95802677	0.0326372	0.004920649	0.001016015	0.0008037252	0.0015510777	0.0010445559
87	NOT-NONE-NONE	NOT-NONE-NONE	0.9523652	0.038818996	0.004554914	0.0013784582	0.0009893175	0.0011644827	0.00072856137
88	NOT-NONE-NONE	NOT-NONE-NONE	0.8805398	0.09970194	0.008509606	0.0039568874	0.0013441982	0.0036567159	0.0022907117
89	NOT-NONE-NONE	NOT-NONE-NONE	0.79780895	0.18432353	0.008390546	0.0037928578	0.0019244415	0.0023057065	0.0014539163
90	NOT-NONE-NONE	NOT-NONE-NONE	0.9644662	0.020243749	0.007898634	0.0012383405	0.0011392874	0.0029501123	0.0020639354
91	HOF-OFFN-TIN	HOF-OFFN-TIN	0.033359848	0.28592908	0.013971314	0.62548745	0.017511474	0.013183136	0.010557593
92	NOT-NONE-NONE	NOT-NONE-NONE	0.92469317	0.06527949	0.0046183798	0.0017706094	0.00087738206	0.001653165	0.0011077655
93	NOT-NONE-NONE	NOT-NONE-NONE	0.95932865	0.02715106	0.0032245116	0.0024505514	0.0006175147	0.005567744	0.0016599108
94	NOT-NONE-NONE	NOT-NONE-NONE	0.9432157	0.01867703	0.008960954	0.0045784204	0.0012829732	0.019357812	0.003926984
95	HOF-HATE-TIN	NOT-NONE-NONE	0.86609316	0.088730164	0.0055527003	0.012625961	0.0012798508	0.023451854	0.0022663248
96	NOT-NONE-NONE	HOF-HATE-TIN	0.17858154	0.7116825	0.005691759	0.092891976	0.0022698233	0.004786982	0.0040955874
97	NOT-NONE-NONE	NOT-NONE-NONE	0.9073376	0.04919618	0.014802203	0.005214561	0.0018425504	0.013504938	0.008102089
98	NOT-NONE-NONE	NOT-NONE-NONE	0.95301485	0.035902474	0.0062951935	0.0015899773	0.0008650668	0.0014737274	0.0008590317
99	NOT-NONE-NONE	NOT-NONE-NONE	0.89771765	0.07037449	0.01215882	0.009178874	0.0022066566	0.0065068477	0.0018566218
100	NOT-NONE-NONE	NOT-NONE-NONE	0.8502667	0.13866863	0.00489237	0.0026602147	0.0010272716	0.0013134432	0.0011713298
101	NOT-NONE-NONE	NOT-NONE-NONE	0.9359626	0.015401568	0.0052805436	0.0040053646	0.0011634481	0.032487042	0.0056996485
102	HOF-OFFN-TIN	HOF-OFFN-TIN	0.0072024204	0.09280259	0.02965097	0.75622356	0.043093517	0.03704025	0.03398664
103	NOT-NONE-NONE	NOT-NONE-NONE	0.91325754	0.036653414	0.010335652	0.0047565564	0.0018663412	0.025481777	0.0076486133
104	NOT-NONE-NONE	NOT-NONE-NONE	0.96642596	0.018548839	0.009271046	0.0010865963	0.0009811905	0.0020514342	0.0016346875
105	NOT-NONE-NONE	NOT-NONE-NONE	0.9012817	0.033942144	0.048236694	0.002722208	0.0037625448	0.0048981337	0.005156454
106	NOT-NONE-NONE	NOT-NONE-NONE	0.82594335	0.02451378	0.0061566946	0.010467324	0.0020871016	0.11757948	0.013252358
107	NOT-NONE-NONE	NOT-NONE-NONE	0.95261276	0.02046588	0.018591667	0.001503982	0.0015134213	0.0028412691	0.0024711427
108	NOT-NONE-NONE	NOT-NONE-NONE	0.8248504	0.12824424	0.011354774	0.018249663	0.0016050271	0.011137909	0.0045581576
109	NOT-NONE-NONE	NOT-NONE-NONE	0.5335636	0.35497296	0.011244819	0.08731003	0.0052710017	0.005290587	0.002347057
110	NOT-NONE-NONE	NOT-NONE-NONE	0.80722195	0.17934741	0.0066861208	0.0031136747	0.0013434761	0.0010909293	0.0011963542
111	NOT-NONE-NONE	NOT-NONE-NONE	0.91093636	0.069497414	0.012885721	0.0020080286	0.0020060772	0.0014675466	0.0011989486
112	NOT-NONE-NONE	NOT-NONE-NONE	0.9078775	0.076388635	0.009554027	0.0014867904	0.0012364937	0.0017717293	0.0016846579
113	NOT-NONE-NONE	NOT-NONE-NONE	0.92542934	0.058483563	0.009449998	0.0025285995	0.0018845765	0.0012848086	0.0009391635
114	NOT-NONE-NONE	NOT-NONE-NONE	0.8200218	0.14306386	0.024591364	0.003251448	0.0033155975	0.0023135038	0.0034424602
115	NOT-NONE-NONE	NOT-NONE-NONE	0.81310064	0.16668513	0.008372338	0.0049393238	0.0015185479	0.0032171751	0.002166735
116	NOT-NONE-NONE	NOT-NONE-NONE	0.8547089	0.072328545	0.033836354	0.0135145495	0.005282193	0.012733812	0.0075954194
117	NOT-NONE-NONE	NOT-NONE-NONE	0.82966816	0.15580134	0.008481064	0.0017174474	0.0016391882	0.0013179206	0.0013746886
118	NOT-NONE-NONE	NOT-NONE-NONE	0.8592874	0.12676324	0.006218095	0.0030167259	0.0013545025	0.0021145593	0.001245632
119	NOT-NONE-NONE	NOT-NONE-NONE	0.85191154	0.07595872	0.003831098	0.029914862	0.0011769441	0.034274973	0.0029318887
120	NOT-NONE-NONE	NOT-NONE-NONE	0.8152876	0.14268467	0.0045052837	0.019791994	0.0011731094	0.014538172	0.0020192282
121	NOT-NONE-NONE	NOT-NONE-NONE	0.94679815	0.043819472	0.004847081	0.0014566844	0.0011060964	0.00122467	0.0007477959
122	NOT-NONE-NONE	NOT-NONE-NONE	0.667775	0.31427747	0.0059424136	0.005006463	0.0020337088	0.0032255452	0.0017394172
123	NOT-NONE-NONE	NOT-NONE-NONE	0.936493	0.05021402	0.007991722	0.0017358817	0.0010580982	0.0013446918	0.0011627609
124	NOT-NONE-NONE	NOT-NONE-NONE	0.939345	0.041484773	0.008319623	0.0032567002	0.0010091997	0.004305448	0.0022794951
125	NOT-NONE-NONE	NOT-NONE-NONE	0.91267985	0.05676245	0.022395834	0.0022027984	0.0020417017	0.0018446434	0.002072895
126	NOT-NONE-NONE	HOF-HATE-TIN	0.46478513	0.50333136	0.010665674	0.012850531	0.0041843727	0.002277783	0.0019050527
127	NOT-NONE-NONE	NOT-NONE-NONE	0.9582337	0.025992112	0.003663222	0.0028197002	0.0006561328	0.0067472775	0.0018877541
128	NOT-NONE-NONE	NOT-NONE-NONE	0.8779488	0.024538683	0.005771965	0.0075988537	0.0016325414	0.07370447	0.008804591
129	HOF-OFFN-TIN	HOF-OFFN-TIN	0.006622698	0.043003783	0.011897386	0.77583057	0.021284051	0.10493844	0.03642313
130	NOT-NONE-NONE	NOT-NONE-NONE	0.7826057	0.065142795	0.006858004	0.02351769	0.0021618658	0.11067312	0.00904062
131	NOT-NONE-NONE	NOT-NONE-NONE	0.7849343	0.19396046	0.008121244	0.0050475094	0.0019064377	0.0041616946	0.0018684284
132	NOT-NONE-NONE	NOT-NONE-NONE	0.5477589	0.026700484	0.033790853	0.019891778	0.00804522	0.26646006	0.09735279
133	NOT-NONE-NONE	NOT-NONE-NONE	0.84498733	0.13784768	0.0064415643	0.005638723	0.0013703592	0.0023625297	0.0013521459
134	HOF-PRFN-UNT	HOF-PRFN-TIN	0.051468566	0.020272776	0.00954801	0.03777998	0.00860343	0.7747989	0.09752835
135	NOT-NONE-NONE	NOT-NONE-NONE	0.9444385	0.03953317	0.007970235	0.0025062733	0.0009005099	0.0028915764	0.0017597397
136	NOT-NONE-NONE	NOT-NONE-NONE	0.90741783	0.034967773	0.0052327337	0.006929694	0.0012582975	0.03974606	0.0044477214
137	NOT-NONE-NONE	NOT-NONE-NONE	0.45413247	0.06968674	0.0066788206	0.085476145	0.0028583559	0.362308	0.018859375
138	NOT-NONE-NONE	NOT-NONE-NONE	0.7473041	0.2344708	0.0036949364	0.00886485	0.001214836	0.0030641493	0.0013865675
139	NOT-NONE-NONE	NOT-NONE-NONE	0.67850435	0.2899458	0.014199269	0.0072782007	0.0033749274	0.0042748526	0.0024224613
140	NOT-NONE-NONE	NOT-NONE-NONE	0.76890904	0.20489185	0.008225889	0.0085368855	0.001779758	0.004839626	0.0028170648
141	NOT-NONE-NONE	NOT-NONE-NONE	0.727021	0.23985378	0.0056759743	0.018660637	0.0011473686	0.00520451	0.002436674
142	NOT-NONE-NONE	NOT-NONE-NONE	0.9136672	0.04026742	0.0041509746	0.0098277265	0.000917218	0.027990842	0.003178722
143	NOT-NONE-NONE	NOT-NONE-NONE	0.83737355	0.14823852	0.0061534485	0.0024885226	0.001397597	0.0024170915	0.001931105
144	HOF-OFFN-TIN	HOF-OFFN-TIN	0.008858013	0.03964387	0.022536818	0.5628849	0.036827188	0.23835434	0.09089474
145	HOF-PRFN-TIN	HOF-OFFN-TIN	0.015765926	0.04725499	0.008255348	0.4556836	0.011940102	0.40021953	0.060880523
146	NOT-NONE-NONE	NOT-NONE-NONE	0.80366284	0.17761321	0.0035397804	0.009689111	0.0009615112	0.0029827973	0.0015509661
147	NOT-NONE-NONE	NOT-NONE-NONE	0.8056955	0.1592893	0.019305026	0.008917961	0.0034180512	0.0019362436	0.0014379352
148	NOT-NONE-NONE	NOT-NONE-NONE	0.92486995	0.06403252	0.0031655806	0.0030972483	0.0007087515	0.0029033506	0.0012226931
149	NOT-NONE-NONE	NOT-NONE-NONE	0.95320165	0.025493821	0.0049210056	0.0030138604	0.0009480101	0.009269998	0.0031516638
150	NOT-NONE-NONE	NOT-NONE-NONE	0.76320297	0.21234815	0.011902822	0.005047394	0.0017632674	0.003065308	0.002670014
151	NOT-NONE-NONE	NOT-NONE-NONE	0.75098217	0.03577381	0.007008538	0.017691916	0.0027110612	0.16844171	0.017390698
152	NOT-NONE-NONE	NOT-NONE-NONE	0.9516176	0.029456621	0.013298049	0.0010468481	0.001636315	0.0017262974	0.0012181493
153	NOT-NONE-NONE	NOT-NONE-NONE	0.72396684	0.23344001	0.015064044	0.018234918	0.0044068005	0.0028907782	0.001996619
154	NOT-NONE-NONE	NOT-NONE-NONE	0.7933666	0.1875101	0.0059500975	0.006653144	0.0011379789	0.0035007019	0.0018814806
155	NOT-NONE-NONE	NOT-NONE-NONE	0.6865726	0.2748454	0.0042208363	0.019540174	0.0015735681	0.010469296	0.0027781392
156	NOT-NONE-NONE	NOT-NONE-NONE	0.8275571	0.13905843	0.01966843	0.004831443	0.0022952438	0.0038568529	0.00273268
157	HOF-PRFN-UNT	HOF-PRFN-TIN	0.0034061659	0.010745948	0.007353162	0.13164109	0.015546935	0.71176374	0.119542874
158	NOT-NONE-NONE	NOT-NONE-NONE	0.9556916	0.019580692	0.015746076	0.0024597321	0.0015361147	0.0032879324	0.0016978675
159	NOT-NONE-NONE	NOT-NONE-NONE	0.86017823	0.11800045	0.0059922626	0.0075028185	0.001565869	0.004889236	0.0018710193
160	NOT-NONE-NONE	NOT-NONE-NONE	0.6099206	0.3524669	0.0048020715	0.012705633	0.0024703015	0.0140370885	0.0035973468
161	NOT-NONE-NONE	NOT-NONE-NONE	0.94928944	0.037174035	0.007652699	0.0013626618	0.0013258975	0.001942571	0.0012526951
162	NOT-NONE-NONE	NOT-NONE-NONE	0.7876681	0.19433072	0.0069668917	0.004106879	0.0019151116	0.003069683	0.0019424931
163	NOT-NONE-NONE	NOT-NONE-NONE	0.85604084	0.02809714	0.017221522	0.010331208	0.0033040652	0.06273448	0.022270583
164	NOT-NONE-NONE	NOT-NONE-NONE	0.69326544	0.16907488	0.008551197	0.060861673	0.0030117156	0.059291124	0.005944006
165	NOT-NONE-NONE	NOT-NONE-NONE	0.5983341	0.30758902	0.008392719	0.03473065	0.0038332196	0.03790936	0.009210902
166	NOT-NONE-NONE	NOT-NONE-NONE	0.96090996	0.026006827	0.004675336	0.0024779888	0.00070777244	0.0035395694	0.001682536
167	NOT-NONE-NONE	NOT-NONE-NONE	0.89299506	0.026150106	0.0036891408	0.010085425	0.0010585014	0.061519645	0.0045019635
168	NOT-NONE-NONE	NOT-NONE-NONE	0.8265014	0.044501718	0.009079878	0.025860697	0.0019906946	0.08163774	0.010427848
169	NOT-NONE-NONE	NOT-NONE-NONE	0.78887016	0.18663172	0.014109342	0.003645643	0.0026017488	0.0016412725	0.0024999985
170	NOT-NONE-NONE	NOT-NONE-NONE	0.7958497	0.169218	0.007519408	0.010890332	0.0019044188	0.010797827	0.0038203716
171	NOT-NONE-NONE	NOT-NONE-NONE	0.8247511	0.03227466	0.007621839	0.021066284	0.0016713557	0.104174316	0.008440719
172	NOT-NONE-NONE	NOT-NONE-NONE	0.9587488	0.029481769	0.006978449	0.0012246607	0.0009346513	0.0015440636	0.0010874951
173	NOT-NONE-NONE	NOT-NONE-NONE	0.7709391	0.19889139	0.016785054	0.007400413	0.0029469223	0.0014882963	0.0015486167
174	NOT-NONE-NONE	NOT-NONE-NONE	0.9520438	0.036674805	0.0034750346	0.0027106784	0.0006613584	0.0034588797	0.0009754944
175	NOT-NONE-NONE	NOT-NONE-NONE	0.7716419	0.18651599	0.0091739865	0.022864182	0.0015551242	0.005946223	0.002302684
176	NOT-NONE-NONE	NOT-NONE-NONE	0.5683097	0.35221708	0.005581646	0.062487364	0.0021280448	0.006651076	0.0026251895
177	NOT-NONE-NONE	NOT-NONE-NONE	0.89023775	0.0948257	0.0031174393	0.0060908715	0.0008748913	0.0036586293	0.0011944361
178	NOT-NONE-NONE	NOT-NONE-NONE	0.9681921	0.018691516	0.008376263	0.0015744604	0.0012489603	0.0011589681	0.0007576779
179	NOT-NONE-NONE	NOT-NONE-NONE	0.9307146	0.0199233	0.005269182	0.0062083118	0.0012178182	0.033368833	0.0032979816
180	NOT-NONE-NONE	NOT-NONE-NONE	0.7210426	0.24464962	0.008331462	0.019470632	0.002402489	0.002545518	0.0015576422
181	NOT-NONE-NONE	NOT-NONE-NONE	0.83324075	0.14362346	0.004328551	0.010948523	0.001283546	0.0051159165	0.0014592296
182	NOT-NONE-NONE	NOT-NONE-NONE	0.81520987	0.13683327	0.021250596	0.009590098	0.0027515476	0.009641774	0.0047230166
183	NOT-NONE-NONE	NOT-NONE-NONE	0.9235924	0.06622794	0.0044633965	0.0022756376	0.0007883222	0.0016347312	0.0010173895
184	NOT-NONE-NONE	NOT-NONE-NONE	0.8359471	0.14896038	0.0040641376	0.004426701	0.0010373824	0.0038608292	0.0017032267
185	NOT-NONE-NONE	NOT-NONE-NONE	0.69866085	0.28013554	0.011327308	0.0033502209	0.0023811276	0.0018332327	0.0023117668
186	NOT-NONE-NONE	NOT-NONE-NONE	0.8978127	0.08360896	0.004452562	0.005034383	0.0009846949	0.006704536	0.0014022685
187	NOT-NONE-NONE	NOT-NONE-NONE	0.9514615	0.029348224	0.012162329	0.0014050334	0.001161308	0.002390675	0.0020706404
188	NOT-NONE-NONE	NOT-NONE-NONE	0.90811175	0.07794555	0.0038968865	0.004374073	0.00075605744	0.003320936	0.0015948705
189	NOT-NONE-NONE	NOT-NONE-NONE	0.95387095	0.03646674	0.003936076	0.0013948188	0.000755594	0.002280478	0.00129566
190	NOT-NONE-NONE	NOT-NONE-NONE	0.9453144	0.01709328	0.0043897354	0.004763002	0.0008176911	0.024229398	0.0033924626
191	NOT-NONE-NONE	NOT-NONE-NONE	0.76024276	0.063569106	0.007636736	0.019604543	0.0032918307	0.13041	0.015245088
192	NOT-NONE-NONE	NOT-NONE-NONE	0.8865523	0.09673877	0.007905929	0.0030622066	0.0013719703	0.0029511775	0.0014174706
193	NOT-NONE-NONE	NOT-NONE-NONE	0.9363157	0.050616793	0.0056982054	0.002425802	0.0012055073	0.0027019086	0.0010361406
