id	label	task_1_preds	NOT_probs	HOF_probs
56	NOT	NOT	0.9751829	0.024817172
57	NOT	NOT	0.97189236	0.028107665
58	NOT	NOT	0.9772808	0.022719221
59	NOT	NOT	0.9735661	0.02643384
60	NOT	NOT	0.9763892	0.023610827
61	NOT	NOT	0.96975446	0.030245552
62	NOT	NOT	0.97727704	0.022722991
63	NOT	NOT	0.9761118	0.023888268
64	NOT	NOT	0.9757535	0.024246514
65	NOT	NOT	0.97541714	0.0245829
66	HOF	NOT	0.9660271	0.0339729
67	NOT	NOT	0.9759796	0.024020389
68	NOT	NOT	0.9753561	0.024643848
69	NOT	NOT	0.96652967	0.033470355
70	NOT	NOT	0.9728808	0.027119223
71	NOT	NOT	0.9663333	0.033666722
72	NOT	NOT	0.96773374	0.032266296
73	NOT	NOT	0.9756914	0.024308657
74	NOT	NOT	0.9776453	0.022354677
75	NOT	NOT	0.97898597	0.021013958
76	NOT	NOT	0.97661275	0.023387251
77	NOT	NOT	0.9703365	0.029663568
78	NOT	NOT	0.97656256	0.023437427
79	NOT	NOT	0.9769608	0.023039278
80	NOT	NOT	0.9767521	0.02324784
81	NOT	NOT	0.9740495	0.0259505
82	HOF	NOT	0.9261691	0.073830895
83	NOT	NOT	0.9760472	0.02395278
84	NOT	NOT	0.97202814	0.027971841
85	NOT	NOT	0.9713282	0.028671825
86	NOT	NOT	0.9755773	0.024422796
87	NOT	NOT	0.9736917	0.026308356
88	NOT	NOT	0.97549945	0.024500456
89	NOT	NOT	0.9746645	0.025335455
90	NOT	NOT	0.9767218	0.023278179
91	NOT	NOT	0.97366613	0.02633389
92	NOT	NOT	0.9757701	0.02422983
93	NOT	NOT	0.9733991	0.026600797
94	NOT	NOT	0.97268844	0.027311584
95	NOT	NOT	0.7499215	0.25007844
96	HOF	HOF	0.4851625	0.5148375
97	NOT	NOT	0.97434205	0.02565793
98	HOF	HOF	0.11960539	0.8803945
99	NOT	NOT	0.97516346	0.02483647
100	NOT	NOT	0.9701507	0.029849282
101	NOT	HOF	0.23996022	0.7600398
102	NOT	NOT	0.8852518	0.11474819
103	NOT	NOT	0.9759524	0.024047572
104	HOF	HOF	0.19969422	0.80030584
105	NOT	NOT	0.9762342	0.023765715
106	NOT	NOT	0.97777325	0.022226788
107	NOT	NOT	0.97329366	0.026706342
108	NOT	NOT	0.97568476	0.024315242
109	NOT	NOT	0.97531724	0.024682797
110	NOT	NOT	0.8913085	0.108691454
111	NOT	NOT	0.97722834	0.022771655
112	NOT	NOT	0.9755082	0.024491755
113	NOT	NOT	0.9766719	0.023328071
114	HOF	HOF	0.38621485	0.6137851
115	NOT	NOT	0.97004	0.029959956
116	HOF	HOF	0.09504904	0.90495086
117	NOT	NOT	0.5634407	0.43655932
118	NOT	NOT	0.9702395	0.029760448
119	NOT	NOT	0.97267413	0.027325887
120	NOT	NOT	0.9590941	0.040905852
121	NOT	NOT	0.9608291	0.039170917
122	NOT	NOT	0.767563	0.23243707
123	NOT	NOT	0.9348778	0.065122254
124	HOF	HOF	0.123043805	0.87695616
125	NOT	NOT	0.96089303	0.039106913
126	NOT	NOT	0.97291523	0.027084673
127	NOT	NOT	0.97127527	0.028724758
128	NOT	NOT	0.97606784	0.023932163
129	NOT	NOT	0.962009	0.037990972
130	NOT	NOT	0.9752941	0.024705913
131	NOT	NOT	0.97351015	0.026489845
132	NOT	NOT	0.97503793	0.024962036
133	HOF	HOF	0.15714988	0.8428501
134	NOT	NOT	0.97721684	0.022783196
135	NOT	NOT	0.9741207	0.025879294
136	NOT	NOT	0.9660187	0.033981267
137	NOT	NOT	0.9692888	0.030711222
138	NOT	NOT	0.976662	0.023337934
139	NOT	NOT	0.9530436	0.046956353
140	NOT	NOT	0.9743456	0.025654357
141	NOT	NOT	0.9779827	0.022017226
142	NOT	NOT	0.9737691	0.026230944
143	NOT	NOT	0.97150445	0.028495472
144	NOT	NOT	0.97237885	0.027621234
145	NOT	NOT	0.973582	0.026418107
146	NOT	NOT	0.97324586	0.026754254
147	NOT	NOT	0.97460246	0.025397543
148	NOT	NOT	0.9768428	0.023157177
149	NOT	NOT	0.97572696	0.024272947
150	NOT	NOT	0.9763081	0.02369196
151	NOT	NOT	0.97269815	0.027301846
152	NOT	NOT	0.97261685	0.027383175
153	NOT	NOT	0.96490985	0.035090145
154	NOT	NOT	0.9745149	0.025485052
155	NOT	NOT	0.9675079	0.03249213
156	NOT	NOT	0.7867017	0.2132983
157	NOT	NOT	0.9717503	0.028249629
158	NOT	NOT	0.7055139	0.29448617
159	NOT	NOT	0.97490054	0.025099438
160	NOT	NOT	0.9593798	0.04062018
161	NOT	NOT	0.9751522	0.024847876
162	NOT	NOT	0.97083634	0.029163726
163	NOT	NOT	0.9739095	0.026090527
164	NOT	NOT	0.9757157	0.024284298
165	NOT	NOT	0.9751165	0.02488353
166	NOT	NOT	0.9679044	0.03209553
167	NOT	NOT	0.811213	0.1887869
168	NOT	NOT	0.9737303	0.026269628
169	NOT	NOT	0.97521716	0.024782866
170	NOT	NOT	0.96688145	0.03311845
171	NOT	NOT	0.97147906	0.028520973
172	NOT	NOT	0.9627603	0.037239697
173	NOT	HOF	0.3297189	0.67028105
174	NOT	NOT	0.6231337	0.37686625
175	NOT	NOT	0.9752353	0.02476475
176	NOT	NOT	0.9451418	0.054858223
177	NOT	NOT	0.9768775	0.023122432
178	NOT	NOT	0.97319204	0.02680799
179	NOT	NOT	0.9657803	0.034219667
180	NOT	NOT	0.97630334	0.023696661
181	NOT	NOT	0.96486443	0.035135552
182	NOT	NOT	0.94235045	0.057649553
183	NOT	NOT	0.8482535	0.15174656
184	NOT	NOT	0.9688916	0.031108277
185	NOT	NOT	0.939895	0.06010509
186	NOT	NOT	0.9604609	0.039539102
187	NOT	NOT	0.9736861	0.02631382
188	NOT	HOF	0.31405336	0.6859467
189	NOT	NOT	0.9197369	0.08026307
190	NOT	NOT	0.9659328	0.034067247
191	NOT	NOT	0.975496	0.024503991
192	NOT	NOT	0.9696049	0.030395176
193	NOT	NOT	0.9706735	0.029326465
194	NOT	NOT	0.96767443	0.032325633
195	HOF	HOF	0.14787208	0.8521279
196	NOT	NOT	0.9686252	0.03137481
197	NOT	NOT	0.97385186	0.02614813
198	NOT	NOT	0.9744663	0.025533592
199	NOT	NOT	0.9715877	0.028412232
200	NOT	NOT	0.97542864	0.02457142
201	NOT	NOT	0.9730638	0.026936224
202	NOT	NOT	0.9490722	0.05092787
203	NOT	NOT	0.97524333	0.024756657
204	NOT	NOT	0.973857	0.026143055
205	NOT	NOT	0.9724358	0.02756421
206	NOT	NOT	0.96612495	0.03387508
207	NOT	NOT	0.9713541	0.028645929
208	NOT	NOT	0.9685145	0.031485546
209	NOT	NOT	0.97390485	0.026095254
210	NOT	NOT	0.897719	0.10228097
211	NOT	NOT	0.9660393	0.03396076
212	NOT	NOT	0.9658625	0.03413748
213	NOT	NOT	0.97160345	0.02839644
214	NOT	NOT	0.9685056	0.031494346
215	NOT	NOT	0.96840894	0.031591088
216	NOT	NOT	0.8100501	0.18994989
217	NOT	NOT	0.9738587	0.02614121
218	NOT	NOT	0.9753506	0.024649365
219	NOT	NOT	0.9219632	0.0780368
220	NOT	NOT	0.9671411	0.032858964
221	NOT	NOT	0.65241235	0.3475877
222	NOT	NOT	0.9719073	0.028092671
223	NOT	NOT	0.9684959	0.031504042
224	NOT	NOT	0.9651879	0.034812175
225	NOT	NOT	0.9324081	0.06759192
226	NOT	NOT	0.9677378	0.032262128
227	NOT	NOT	0.95802367	0.041976426
228	NOT	NOT	0.971877	0.028123055
229	NOT	NOT	0.970156	0.029843865
230	NOT	NOT	0.9733932	0.026606815
231	NOT	NOT	0.9763231	0.023676906
232	NOT	HOF	0.37971464	0.62028533
233	NOT	NOT	0.97181547	0.028184535
234	NOT	NOT	0.9466207	0.053379327
235	NOT	NOT	0.9749347	0.02506534
236	NOT	NOT	0.9734055	0.026594525
237	NOT	NOT	0.8457492	0.15425079
238	NOT	NOT	0.9625267	0.037473314
239	NOT	NOT	0.93570477	0.064295195
240	NOT	NOT	0.9095648	0.09043518
241	NOT	NOT	0.9605333	0.03946676
242	NOT	HOF	0.30483454	0.69516546
243	NOT	NOT	0.97435784	0.025642164
244	NOT	NOT	0.9377095	0.062290482
245	NOT	NOT	0.9747605	0.025239497
246	NOT	NOT	0.97547805	0.024521926
247	NOT	NOT	0.9564254	0.043574512
248	NOT	NOT	0.96363795	0.036362004
249	NOT	NOT	0.96175295	0.038247105
250	NOT	NOT	0.97489136	0.025108596
251	NOT	NOT	0.9691588	0.030841274
252	NOT	NOT	0.9735906	0.026409335
253	NOT	NOT	0.9634447	0.036555324
254	NOT	NOT	0.9740707	0.025929257
255	NOT	NOT	0.97346896	0.02653103
256	NOT	NOT	0.9673874	0.032612614
257	NOT	NOT	0.97785085	0.022149125
258	NOT	NOT	0.9453605	0.054639477
259	NOT	NOT	0.94079465	0.059205294
260	NOT	NOT	0.97510105	0.024898918
261	NOT	NOT	0.9725657	0.027434224
262	NOT	NOT	0.97112834	0.028871587
263	NOT	NOT	0.9705143	0.029485768
264	NOT	NOT	0.9596758	0.040324163
265	NOT	NOT	0.97308874	0.026911195
266	NOT	NOT	0.5607698	0.43923014
267	NOT	NOT	0.9521256	0.047874436
268	NOT	NOT	0.9733058	0.026694145
269	NOT	NOT	0.97451776	0.025482215
270	NOT	NOT	0.9193162	0.08068383
271	HOF	HOF	0.3913299	0.60867006
272	HOF	NOT	0.96922165	0.030778337
273	NOT	HOF	0.24392392	0.75607604
274	NOT	NOT	0.97422135	0.025778651
275	NOT	NOT	0.91229063	0.08770937
276	NOT	NOT	0.9743559	0.025644103
277	NOT	NOT	0.9732043	0.026795644
278	NOT	NOT	0.9716755	0.028324429
279	NOT	NOT	0.9774911	0.022508895
280	NOT	NOT	0.9755646	0.02443533
281	NOT	NOT	0.9723316	0.02766836
282	HOF	HOF	0.2313767	0.76862323
283	NOT	NOT	0.97745645	0.022543482
284	NOT	NOT	0.9774031	0.022596907
285	NOT	NOT	0.97471493	0.02528514
286	NOT	NOT	0.96896636	0.03103365
287	NOT	NOT	0.9674994	0.03250064
288	NOT	NOT	0.96938956	0.030610373
289	NOT	NOT	0.9739343	0.026065705
290	NOT	NOT	0.9773771	0.022622857
291	HOF	HOF	0.08763109	0.91236883
292	NOT	NOT	0.9754619	0.024538051
293	NOT	NOT	0.97768676	0.022313254
294	NOT	NOT	0.9772901	0.022709846
295	NOT	NOT	0.97719795	0.022802034
296	NOT	NOT	0.9765067	0.023493279
297	NOT	NOT	0.97702324	0.022976791
298	NOT	NOT	0.9744078	0.02559221
299	NOT	NOT	0.976582	0.02341805
300	NOT	NOT	0.9748731	0.025126824
301	NOT	NOT	0.9767924	0.023207618
302	NOT	NOT	0.9721984	0.027801562
303	HOF	NOT	0.8242737	0.17572631
304	NOT	NOT	0.9730042	0.026995784
305	HOF	NOT	0.54132724	0.45867273
306	NOT	NOT	0.5522358	0.44776422
307	NOT	NOT	0.9746846	0.025315324
308	NOT	NOT	0.9688677	0.031132309
309	NOT	NOT	0.9692293	0.030770708
310	NOT	NOT	0.8844545	0.11554548
311	NOT	NOT	0.9684995	0.031500466
312	NOT	NOT	0.97624993	0.023750111
313	NOT	NOT	0.97486764	0.025132349
314	NOT	NOT	0.97525775	0.024742307
315	NOT	NOT	0.97543794	0.024562031
316	NOT	NOT	0.9754826	0.024517372
317	NOT	NOT	0.97002083	0.029979149
318	NOT	NOT	0.97460634	0.025393656
319	NOT	NOT	0.9762155	0.023784507
320	NOT	NOT	0.97579616	0.024203911
321	NOT	NOT	0.9717557	0.028244356
322	NOT	NOT	0.97473043	0.025269616
323	NOT	NOT	0.9748888	0.025111254
324	NOT	NOT	0.9703819	0.029618058
325	NOT	NOT	0.97348535	0.026514595
326	NOT	NOT	0.9555257	0.044474293
327	NOT	NOT	0.9730279	0.026972152
328	NOT	NOT	0.97467023	0.025329856
329	NOT	NOT	0.9715554	0.02844461
330	NOT	NOT	0.96610516	0.03389481
331	NOT	NOT	0.97196305	0.028036894
332	NOT	NOT	0.9727275	0.027272595
333	NOT	NOT	0.9663033	0.03369674
334	NOT	NOT	0.969349	0.030651
335	NOT	NOT	0.9747154	0.025284568
336	NOT	NOT	0.97637516	0.02362486
337	NOT	NOT	0.96913546	0.030864557
338	NOT	NOT	0.9616069	0.03839304
339	NOT	NOT	0.96919894	0.03080108
340	NOT	NOT	0.97211707	0.027882919
341	NOT	NOT	0.97390854	0.026091516
342	NOT	NOT	0.9633666	0.036633357
343	NOT	NOT	0.97573787	0.024262093
344	NOT	NOT	0.97047263	0.029527372
345	NOT	NOT	0.9748746	0.025125375
346	NOT	NOT	0.9743444	0.025655624
347	NOT	NOT	0.9709048	0.029095137
348	NOT	NOT	0.9726133	0.027386727
349	NOT	NOT	0.8872469	0.112753086
350	NOT	NOT	0.97165155	0.028348384
351	NOT	NOT	0.91231066	0.08768934
352	NOT	NOT	0.9680267	0.03197329
353	NOT	NOT	0.96929735	0.030702606
354	NOT	NOT	0.61118126	0.3888187
355	NOT	NOT	0.9704323	0.029567681
356	NOT	NOT	0.97080797	0.029191984
357	NOT	NOT	0.9739044	0.026095646
358	NOT	NOT	0.9694671	0.030532936
359	NOT	NOT	0.9600241	0.039975934
360	NOT	NOT	0.6728501	0.32714996
361	NOT	NOT	0.9758598	0.024140242
362	NOT	NOT	0.97540087	0.024599211
363	NOT	NOT	0.97449744	0.025502479
364	NOT	NOT	0.97344637	0.026553582
365	NOT	NOT	0.973613	0.026386911
366	NOT	NOT	0.97194785	0.028052146
367	NOT	NOT	0.97583395	0.024166035
368	NOT	NOT	0.9774519	0.022548106
369	HOF	NOT	0.9697451	0.030254941
370	NOT	NOT	0.97172123	0.028278748
371	NOT	NOT	0.9636522	0.036347754
372	NOT	NOT	0.9751933	0.024806714
373	NOT	NOT	0.97036195	0.029638091
374	NOT	NOT	0.9767737	0.023226373
375	NOT	NOT	0.96889406	0.031105993
376	NOT	NOT	0.9753661	0.024633862
377	NOT	NOT	0.9738829	0.026117139
378	NOT	NOT	0.97689945	0.023100633
379	NOT	NOT	0.97901773	0.020982284
380	NOT	NOT	0.9723283	0.027671698
381	NOT	NOT	0.975451	0.024549093
382	NOT	NOT	0.9767866	0.02321344
383	NOT	NOT	0.9728272	0.027172832
384	NOT	NOT	0.96636164	0.033638258
385	NOT	NOT	0.9771362	0.022863762
386	NOT	NOT	0.9736242	0.026375765
387	HOF	HOF	0.21308464	0.7869153
388	NOT	NOT	0.97113276	0.028867258
389	NOT	NOT	0.97477025	0.025229752
390	NOT	NOT	0.97597325	0.024026792
391	NOT	NOT	0.9584109	0.04158911
392	NOT	NOT	0.974171	0.025829006
393	NOT	NOT	0.97663975	0.023360247
394	NOT	NOT	0.97317785	0.026822126
395	NOT	NOT	0.9746377	0.025362385
396	HOF	NOT	0.84677553	0.15322445
397	NOT	NOT	0.97738636	0.022613615
398	NOT	NOT	0.9743756	0.025624447
399	NOT	NOT	0.87182814	0.12817186
400	HOF	HOF	0.46326163	0.5367384
401	NOT	NOT	0.9677145	0.03228555
402	NOT	NOT	0.9720178	0.027982228
403	NOT	NOT	0.9745569	0.025443045
404	NOT	NOT	0.9766832	0.023316838
405	NOT	NOT	0.97459316	0.02540679
406	NOT	NOT	0.97462094	0.025379142
407	NOT	NOT	0.97106445	0.028935557
408	NOT	NOT	0.97301996	0.026979942
409	NOT	NOT	0.9773544	0.022645608
410	NOT	NOT	0.972662	0.027338075
411	NOT	NOT	0.95558554	0.044414487
412	NOT	NOT	0.9758627	0.024137285
413	NOT	NOT	0.9755349	0.024465112
414	NOT	NOT	0.9739883	0.026011696
415	NOT	NOT	0.97308433	0.026915655
416	NOT	NOT	0.97684467	0.023155307
417	NOT	NOT	0.97891456	0.021085383
418	NOT	NOT	0.9761302	0.023869833
419	NOT	NOT	0.97745764	0.022542365
420	NOT	NOT	0.97841007	0.021589907
421	NOT	NOT	0.9749118	0.025088226
422	HOF	HOF	0.057366244	0.9426337
423	NOT	NOT	0.971155	0.028845126
424	NOT	NOT	0.9685855	0.031414494
425	NOT	NOT	0.9736216	0.026378356
426	NOT	NOT	0.9473612	0.05263886
427	NOT	NOT	0.9751303	0.024869664
428	HOF	HOF	0.20494568	0.7950544
429	NOT	NOT	0.9719639	0.028036159
430	NOT	NOT	0.9172197	0.08278026
431	NOT	NOT	0.9765927	0.023407301
432	NOT	NOT	0.97305083	0.026949141
433	NOT	NOT	0.9776512	0.022348762
434	NOT	NOT	0.9767059	0.023294041
435	NOT	NOT	0.97643685	0.02356314
436	NOT	NOT	0.9755076	0.024492443
437	NOT	NOT	0.9748531	0.025146877
438	HOF	HOF	0.4561358	0.54386425
439	NOT	NOT	0.9730817	0.026918381
440	NOT	NOT	0.9776542	0.022345766
441	NOT	NOT	0.978145	0.021854982
442	NOT	NOT	0.97409314	0.025906852
443	NOT	NOT	0.976582	0.023418017
444	NOT	NOT	0.9779094	0.022090698
445	NOT	NOT	0.9760477	0.023952227
446	NOT	NOT	0.97373044	0.026269577
447	NOT	NOT	0.97681826	0.023181638
448	NOT	NOT	0.97674537	0.023254547
449	NOT	NOT	0.97060686	0.029393153
450	NOT	NOT	0.9743525	0.02564754
451	NOT	NOT	0.96742105	0.032579
452	NOT	NOT	0.9744427	0.025557283
453	NOT	NOT	0.9697302	0.030269826
454	NOT	NOT	0.97618765	0.023812348
455	NOT	NOT	0.972817	0.027182985
456	NOT	NOT	0.9749966	0.02500338
457	NOT	NOT	0.97221416	0.027785871
458	NOT	NOT	0.9742603	0.025739664
459	NOT	NOT	0.9762194	0.023780515
460	NOT	NOT	0.97408354	0.025916439
461	NOT	NOT	0.97577804	0.024222028
462	NOT	NOT	0.9676727	0.03232722
463	NOT	NOT	0.97781706	0.022183027
464	NOT	NOT	0.9761183	0.023881605
465	NOT	NOT	0.97442174	0.025578266
466	NOT	NOT	0.97632897	0.023670956
467	NOT	NOT	0.9490974	0.050902594
468	NOT	NOT	0.9768625	0.023137575
469	NOT	NOT	0.9768726	0.02312725
470	NOT	NOT	0.9767109	0.023289043
471	NOT	NOT	0.972946	0.027054004
472	NOT	NOT	0.972456	0.027544029
473	NOT	NOT	0.9727923	0.027207682
474	NOT	NOT	0.9748508	0.025149204
475	NOT	NOT	0.9686982	0.03130172
476	NOT	NOT	0.97061133	0.029388605
477	HOF	NOT	0.7213976	0.27860242
478	NOT	NOT	0.96999043	0.03000957
479	NOT	NOT	0.9732759	0.02672419
480	NOT	NOT	0.977692	0.022308014
481	NOT	NOT	0.97448736	0.025512682
482	NOT	NOT	0.97137415	0.028625844
483	NOT	NOT	0.97336805	0.026631998
484	NOT	NOT	0.9777356	0.02226436
485	NOT	NOT	0.97420174	0.025798246
486	NOT	NOT	0.97388697	0.026113128
487	NOT	NOT	0.9725799	0.027420219
488	NOT	NOT	0.97514266	0.024857398
489	NOT	NOT	0.9765866	0.023413463
490	NOT	NOT	0.97838545	0.021614496
491	NOT	NOT	0.9762768	0.023723127
492	NOT	NOT	0.97880346	0.021196544
493	NOT	NOT	0.9783947	0.021605318
494	NOT	NOT	0.97479934	0.025200738
495	NOT	NOT	0.9419637	0.05803637
496	NOT	NOT	0.97153246	0.028467461
497	NOT	NOT	0.9737254	0.026274659
498	NOT	NOT	0.97647035	0.02352968
499	NOT	NOT	0.9630108	0.03698918
500	NOT	NOT	0.97556585	0.024434177
501	NOT	NOT	0.97574884	0.024251265
502	NOT	NOT	0.9673168	0.032683168
503	NOT	NOT	0.73585415	0.26414585
504	NOT	NOT	0.97739214	0.022607857
505	NOT	NOT	0.974494	0.025506053
506	NOT	NOT	0.9658468	0.03415327
507	NOT	NOT	0.96931803	0.030681977
508	NOT	NOT	0.9779046	0.022095418
509	HOF	NOT	0.6280849	0.37191507
510	NOT	NOT	0.96697587	0.033024054
511	NOT	NOT	0.9768217	0.023178289
512	NOT	NOT	0.973787	0.026213076
513	NOT	NOT	0.97839224	0.02160772
514	NOT	NOT	0.97047496	0.029525064
515	NOT	NOT	0.9762536	0.02374635
516	NOT	NOT	0.97709846	0.022901537
517	NOT	NOT	0.9763619	0.023637999
518	NOT	NOT	0.97681534	0.023184689
519	NOT	NOT	0.9767278	0.023272246
520	NOT	NOT	0.97682184	0.023178173
521	NOT	NOT	0.9749907	0.025009193
522	NOT	NOT	0.97726446	0.022735618
523	NOT	NOT	0.9766068	0.023393186
524	NOT	NOT	0.9737134	0.026286626
525	HOF	NOT	0.9679314	0.03206869
526	NOT	NOT	0.973777	0.02622302
527	NOT	NOT	0.9746442	0.025355784
528	NOT	NOT	0.97288543	0.02711462
529	NOT	NOT	0.97585523	0.024144748
530	NOT	NOT	0.97395694	0.02604297
531	NOT	NOT	0.96060956	0.039390523
532	NOT	NOT	0.97656935	0.02343073
533	NOT	NOT	0.97533596	0.024663998
534	NOT	NOT	0.976866	0.023134045
535	NOT	NOT	0.97575206	0.024247937
536	NOT	NOT	0.9742518	0.025748227
537	NOT	NOT	0.971657	0.02834306
538	NOT	NOT	0.93058634	0.069413655
539	NOT	NOT	0.9751052	0.024894768
540	NOT	NOT	0.9756803	0.024319636
541	NOT	NOT	0.9767647	0.023235278
542	NOT	NOT	0.97749597	0.022504076
543	NOT	NOT	0.97764176	0.02235829
544	NOT	NOT	0.97301626	0.026983744
545	NOT	NOT	0.976192	0.023808017
546	NOT	NOT	0.9776914	0.022308622
547	NOT	NOT	0.9761929	0.023807086
548	NOT	NOT	0.977699	0.022301102
549	NOT	NOT	0.9745236	0.025476431
550	NOT	NOT	0.9685564	0.031443544
551	NOT	NOT	0.97300106	0.026998919
552	NOT	NOT	0.9729379	0.027062133
553	NOT	NOT	0.9702331	0.02976697
554	NOT	NOT	0.97210103	0.027898906
555	NOT	NOT	0.9746228	0.02537718
556	NOT	NOT	0.96223164	0.03776846
557	NOT	NOT	0.9747683	0.025231725
558	NOT	NOT	0.9786002	0.021399794
559	NOT	NOT	0.9772137	0.02278641
560	NOT	NOT	0.96604824	0.033951685
561	NOT	NOT	0.9738744	0.026125595
562	NOT	NOT	0.9773694	0.022630604
563	NOT	NOT	0.97258836	0.027411602
564	NOT	NOT	0.97675526	0.02324468
565	NOT	NOT	0.95950973	0.040490266
566	NOT	NOT	0.97380173	0.026198225
567	NOT	NOT	0.975088	0.024911981
568	NOT	NOT	0.97707903	0.022921016
569	NOT	NOT	0.936201	0.063799046
570	NOT	NOT	0.9761496	0.023850428
571	NOT	NOT	0.9758969	0.024103113
572	NOT	NOT	0.9766114	0.023388645
573	NOT	NOT	0.96690005	0.033099994
574	NOT	NOT	0.96544456	0.034555368
575	NOT	NOT	0.97057736	0.029422665
576	NOT	NOT	0.86071664	0.13928337
577	NOT	NOT	0.9766848	0.023315182
578	NOT	NOT	0.9762421	0.023757802
579	NOT	NOT	0.9756118	0.024388134
580	NOT	NOT	0.9764861	0.023513889
581	NOT	NOT	0.97629565	0.023704344
582	NOT	NOT	0.97553223	0.024467697
583	NOT	NOT	0.97404414	0.02595578
584	NOT	NOT	0.97537583	0.024624085
585	NOT	NOT	0.9731403	0.026859747
586	NOT	NOT	0.975048	0.024951993
587	NOT	NOT	0.9772894	0.022710675
588	NOT	NOT	0.95575744	0.044242658
589	NOT	NOT	0.97725666	0.022743393
590	NOT	NOT	0.9752983	0.024701731
591	NOT	NOT	0.9733026	0.026697379
592	NOT	NOT	0.978305	0.021695022
593	NOT	NOT	0.9577869	0.042213075
594	NOT	NOT	0.96728694	0.03271312
595	NOT	NOT	0.97360384	0.026396135
596	NOT	NOT	0.9690305	0.030969558
597	NOT	NOT	0.97489214	0.025107758
598	NOT	NOT	0.9767163	0.02328369
599	NOT	NOT	0.79715884	0.2028411
600	NOT	NOT	0.9767046	0.023295429
601	NOT	NOT	0.97065866	0.029341375
602	NOT	NOT	0.9717983	0.02820168
603	NOT	NOT	0.9777535	0.02224649
604	NOT	NOT	0.97767335	0.022326745
605	NOT	NOT	0.97175914	0.02824082
606	NOT	NOT	0.9713569	0.028643157
607	NOT	NOT	0.97441256	0.02558753
608	NOT	NOT	0.97145534	0.028544728
609	NOT	NOT	0.9680964	0.031903602
610	NOT	NOT	0.9710754	0.028924577
611	NOT	NOT	0.9746821	0.025317969
612	NOT	NOT	0.9762112	0.023788828
613	NOT	NOT	0.9743086	0.025691353
614	NOT	NOT	0.9775828	0.022417197
615	NOT	NOT	0.9687079	0.03129211
616	NOT	NOT	0.971581	0.028418994
617	NOT	NOT	0.97850513	0.021494878
618	NOT	NOT	0.97796756	0.02203237
619	NOT	NOT	0.97348857	0.026511403
620	NOT	NOT	0.9750121	0.024987973
621	NOT	NOT	0.9744948	0.025505215
622	NOT	NOT	0.9785011	0.021499025
623	NOT	NOT	0.9781466	0.02185334
624	NOT	NOT	0.9737667	0.026233321
625	NOT	NOT	0.9773665	0.022633485
626	NOT	NOT	0.97572833	0.024271639
627	NOT	NOT	0.97713095	0.02286905
628	NOT	NOT	0.9575835	0.0424165
629	NOT	NOT	0.97177154	0.02822847
630	NOT	NOT	0.9746961	0.025303902
631	NOT	NOT	0.97721773	0.022782303
632	NOT	NOT	0.97446793	0.025532082
633	NOT	NOT	0.977098	0.022902071
634	NOT	NOT	0.9699609	0.030039128
635	NOT	NOT	0.9785752	0.02142478
