id	label	task_4_preds	NOT-NONE-NONE_probs	HOF-HATE-TIN_probs	HOF-HATE-UNT_probs	HOF-OFFN-TIN_probs	HOF-OFFN-UNT_probs	HOF-PRFN-TIN_probs	HOF-PRFN-UNT_probs
29	NOT-NONE-NONE	NOT-NONE-NONE	0.9191388	0.022526989	0.041626085	0.002423262	0.005821228	0.0039327103	0.0045308066
30	NOT-NONE-NONE	NOT-NONE-NONE	0.9067831	0.02993291	0.045776665	0.0019803587	0.006409586	0.0046070395	0.0045103435
31	NOT-NONE-NONE	NOT-NONE-NONE	0.71058637	0.2714757	0.00839518	0.0038540198	0.0020303563	0.002357667	0.0013008923
32	HOF-PRFN-TIN	HOF-PRFN-TIN	0.0043547954	0.0066677597	0.007533024	0.023770181	0.009980316	0.8623047	0.08538925
33	NOT-NONE-NONE	NOT-NONE-NONE	0.89525414	0.09537636	0.0042665442	0.001893206	0.00088252756	0.0016367739	0.00069024606
34	HOF-HATE-TIN	HOF-HATE-TIN	0.25833637	0.6770894	0.019169243	0.02717035	0.008990516	0.004782725	0.0044614775
35	NOT-NONE-NONE	NOT-NONE-NONE	0.83172	0.15318662	0.006543185	0.004052784	0.0012879394	0.0022553534	0.00095421064
36	NOT-NONE-NONE	NOT-NONE-NONE	0.8559447	0.118851535	0.016969683	0.0033320014	0.0024581058	0.0012726097	0.0011714342
37	NOT-NONE-NONE	NOT-NONE-NONE	0.9674343	0.022533681	0.0052823843	0.0009052647	0.0008653655	0.0020843288	0.000894538
38	NOT-NONE-NONE	NOT-NONE-NONE	0.97296405	0.017518757	0.0054423003	0.00076694845	0.0008652949	0.0016550975	0.0007876613
39	NOT-NONE-NONE	NOT-NONE-NONE	0.8422226	0.101353616	0.040749755	0.003573918	0.006544396	0.0026050806	0.002950467
40	NOT-NONE-NONE	NOT-NONE-NONE	0.8683822	0.12153219	0.0045056404	0.002102725	0.0010356767	0.001612179	0.0008295154
41	NOT-NONE-NONE	NOT-NONE-NONE	0.90561146	0.08015334	0.0074813617	0.0023470905	0.0016177018	0.0017527479	0.0010363768
42	NOT-NONE-NONE	NOT-NONE-NONE	0.8415518	0.14677618	0.005249751	0.002113261	0.00145356	0.0018261344	0.0010290503
43	HOF-PRFN-TIN	HOF-PRFN-TIN	0.045382358	0.037337765	0.009588964	0.13300358	0.0056047216	0.7339473	0.035135277
44	HOF-PRFN-TIN	HOF-PRFN-TIN	0.39958918	0.016254613	0.014502334	0.0090593835	0.003999357	0.51451427	0.042080946
45	NOT-NONE-NONE	NOT-NONE-NONE	0.94479215	0.021853346	0.024442643	0.0013017425	0.003563665	0.0019401974	0.0021061949
46	HOF-PRFN-TIN	HOF-PRFN-TIN	0.21233451	0.030760951	0.010357775	0.030666335	0.0050472976	0.66272616	0.048106868
47	HOF-PRFN-TIN	NOT-NONE-NONE	0.70236653	0.014535614	0.027162766	0.005182274	0.005301264	0.21839839	0.027053166
48	HOF-PRFN-TIN	HOF-PRFN-TIN	0.029264003	0.013261334	0.011024185	0.026837805	0.0090246275	0.8178362	0.09275174
49	HOF-OFFN-TIN	HOF-OFFN-TIN	0.017274413	0.18945718	0.020980513	0.68646276	0.03216468	0.029465852	0.024194462
50	NOT-NONE-NONE	NOT-NONE-NONE	0.9618263	0.015931496	0.013932475	0.0010047168	0.0018817766	0.0032768932	0.002145969
51	HOF-PRFN-TIN	HOF-PRFN-TIN	0.0062994426	0.008266886	0.006971185	0.02981082	0.008056557	0.8712883	0.06930688
52	NOT-NONE-NONE	NOT-NONE-NONE	0.8609985	0.10640156	0.022208968	0.0026247378	0.0033958938	0.0026457477	0.0017246174
53	NOT-NONE-NONE	NOT-NONE-NONE	0.8937048	0.061358776	0.03131087	0.0036828942	0.0038636746	0.003643752	0.0024351454
54	NOT-NONE-NONE	NOT-NONE-NONE	0.6563469	0.29706416	0.031041013	0.004194033	0.00695966	0.0018353747	0.0025587683
55	NOT-NONE-NONE	NOT-NONE-NONE	0.83869785	0.14262302	0.006690085	0.004387622	0.0020874091	0.003347953	0.00216627
56	NOT-NONE-NONE	NOT-NONE-NONE	0.9490039	0.03621993	0.0077557955	0.0015649142	0.0014442358	0.0026298303	0.001381439
57	NOT-NONE-NONE	NOT-NONE-NONE	0.87769055	0.10982223	0.0038491823	0.0037770118	0.00087494095	0.0030812963	0.00090499537
58	NOT-NONE-NONE	NOT-NONE-NONE	0.97073877	0.01833537	0.0062781875	0.0007699987	0.00093614956	0.0019807185	0.0009607225
59	NOT-NONE-NONE	NOT-NONE-NONE	0.96021104	0.024796158	0.0087974025	0.0010210626	0.0016185405	0.002101467	0.0014542353
60	NOT-NONE-NONE	NOT-NONE-NONE	0.7680556	0.058127377	0.011255918	0.018123131	0.002949028	0.13120101	0.010288007
61	HOF-PRFN-TIN	HOF-PRFN-TIN	0.003803946	0.0038399117	0.01157462	0.01256352	0.010777934	0.8509489	0.1064911
62	NOT-NONE-NONE	NOT-NONE-NONE	0.7904083	0.17001401	0.02182614	0.005760881	0.005124772	0.003821709	0.0030440567
63	HOF-PRFN-TIN	HOF-PRFN-TIN	0.005011966	0.018248897	0.015688354	0.2658076	0.022185424	0.5845373	0.08852056
64	NOT-NONE-NONE	NOT-NONE-NONE	0.75591403	0.18745615	0.037548076	0.003992471	0.007587094	0.0038136807	0.003688395
65	NOT-NONE-NONE	NOT-NONE-NONE	0.9706504	0.014908512	0.004669214	0.0009678896	0.0006360755	0.007077097	0.0010908751
66	NOT-NONE-NONE	NOT-NONE-NONE	0.9330052	0.016271021	0.006240173	0.0023285188	0.00090472004	0.038225565	0.0030248947
67	NOT-NONE-NONE	NOT-NONE-NONE	0.91589993	0.033372995	0.0090063615	0.0067402767	0.0019246637	0.028041165	0.0050145835
68	NOT-NONE-NONE	NOT-NONE-NONE	0.9147638	0.074439466	0.0056962087	0.001220198	0.0011826621	0.0017343917	0.0009633212
69	NOT-NONE-NONE	NOT-NONE-NONE	0.7974216	0.1877652	0.008253738	0.002093214	0.0021045364	0.0012381421	0.0011237148
70	NOT-NONE-NONE	NOT-NONE-NONE	0.9217577	0.012856385	0.008179797	0.0022128893	0.001226718	0.048367906	0.0053987177
71	NOT-NONE-NONE	NOT-NONE-NONE	0.85390025	0.024427647	0.0914111	0.0030737182	0.013957756	0.00540741	0.007822165
72	NOT-NONE-NONE	NOT-NONE-NONE	0.9459525	0.04646247	0.0026330564	0.0017224806	0.0004785688	0.002279031	0.0004718825
73	NOT-NONE-NONE	NOT-NONE-NONE	0.9640781	0.021015998	0.009357354	0.0008998489	0.0014285784	0.0019478747	0.0012719703
74	NOT-NONE-NONE	NOT-NONE-NONE	0.66961825	0.30403903	0.004224729	0.014425035	0.0015758056	0.004587157	0.0015301179
75	NOT-NONE-NONE	NOT-NONE-NONE	0.9125702	0.06889049	0.011101641	0.0025444478	0.0018428008	0.0020286145	0.0010217591
76	NOT-NONE-NONE	NOT-NONE-NONE	0.9648277	0.013183079	0.013627815	0.0010179193	0.001984097	0.003477171	0.0018820585
77	NOT-NONE-NONE	NOT-NONE-NONE	0.96788144	0.019739192	0.0072603254	0.0009919496	0.0011995491	0.0020440016	0.0008839047
78	NOT-NONE-NONE	NOT-NONE-NONE	0.87908614	0.09545493	0.013603526	0.005161871	0.0026691165	0.0025394296	0.0014850601
79	NOT-NONE-NONE	NOT-NONE-NONE	0.96893287	0.021933794	0.0040298323	0.00093243667	0.00059396226	0.0028032428	0.0007741548
80	NOT-NONE-NONE	NOT-NONE-NONE	0.7333358	0.2531567	0.0056871767	0.0031301107	0.0016122351	0.0018726089	0.001205655
81	NOT-NONE-NONE	NOT-NONE-NONE	0.9666817	0.02345578	0.005096545	0.00075612526	0.00083730643	0.0021456918	0.0010271169
82	NOT-NONE-NONE	NOT-NONE-NONE	0.94703156	0.03181778	0.014969018	0.00094106153	0.0024603128	0.0015611252	0.0012192942
83	NOT-NONE-NONE	NOT-NONE-NONE	0.9336505	0.05585319	0.004587179	0.0019290849	0.0008711742	0.0023473436	0.00076160516
84	NOT-NONE-NONE	NOT-NONE-NONE	0.9283278	0.05946857	0.007936225	0.0011701306	0.0014646964	0.0008792923	0.0007534216
85	NOT-NONE-NONE	NOT-NONE-NONE	0.95171654	0.029917115	0.012630645	0.001108064	0.0019702164	0.001431215	0.0012259384
86	NOT-NONE-NONE	NOT-NONE-NONE	0.93342304	0.057920408	0.0040234616	0.0011699052	0.0009802089	0.0016156189	0.00086711766
87	NOT-NONE-NONE	NOT-NONE-NONE	0.9775983	0.013607244	0.004272827	0.0008890524	0.00061918475	0.0022664317	0.00074713223
88	NOT-NONE-NONE	NOT-NONE-NONE	0.9344852	0.05161512	0.007901184	0.0012341763	0.0014983722	0.0021308616	0.0011351337
89	NOT-NONE-NONE	NOT-NONE-NONE	0.9525896	0.025080273	0.015481709	0.0016767271	0.0019660112	0.0018915944	0.001314047
90	NOT-NONE-NONE	NOT-NONE-NONE	0.9499954	0.017504761	0.023092017	0.0010717231	0.003335195	0.002681712	0.0023191092
91	HOF-OFFN-TIN	HOF-OFFN-TIN	0.02496875	0.15893957	0.010007393	0.7572424	0.01704234	0.019204823	0.0125947585
92	NOT-NONE-NONE	NOT-NONE-NONE	0.94399595	0.043800734	0.00605949	0.0018491286	0.0011254345	0.0022352715	0.0009342997
93	NOT-NONE-NONE	NOT-NONE-NONE	0.9355949	0.029183967	0.021040108	0.00208968	0.0042533954	0.0045379503	0.003300173
94	NOT-NONE-NONE	NOT-NONE-NONE	0.90865207	0.022766102	0.025904126	0.0041880817	0.0034943658	0.029122876	0.005872292
95	HOF-HATE-TIN	NOT-NONE-NONE	0.5878748	0.37835371	0.0060519157	0.019815253	0.0019910173	0.0043787076	0.0015346205
96	NOT-NONE-NONE	HOF-HATE-TIN	0.32289	0.6112557	0.010480394	0.045743443	0.0036128422	0.003855825	0.002161797
97	NOT-NONE-NONE	NOT-NONE-NONE	0.9221081	0.039915346	0.0095751565	0.003206401	0.0016213476	0.02027092	0.0033025704
98	NOT-NONE-NONE	NOT-NONE-NONE	0.95981777	0.03182491	0.0032845726	0.0014971208	0.00052100467	0.0024581223	0.0005965543
99	NOT-NONE-NONE	NOT-NONE-NONE	0.90402395	0.016043913	0.012281548	0.003600556	0.0017535496	0.056124344	0.0061723064
100	NOT-NONE-NONE	NOT-NONE-NONE	0.8800831	0.09811823	0.010319357	0.004779059	0.0023558037	0.0028915529	0.0014529288
101	NOT-NONE-NONE	NOT-NONE-NONE	0.9656995	0.020606184	0.0033053795	0.0013024881	0.00048199028	0.0076678907	0.00093670946
102	HOF-OFFN-TIN	HOF-OFFN-TIN	0.008720874	0.11886947	0.0089949155	0.807565	0.020430496	0.021312824	0.014106383
103	NOT-NONE-NONE	NOT-NONE-NONE	0.9402632	0.027496349	0.012971548	0.0020172272	0.002420016	0.011715281	0.0031162384
104	NOT-NONE-NONE	NOT-NONE-NONE	0.9196894	0.02277645	0.041255705	0.0019038441	0.0064198757	0.0036856155	0.0042689047
105	NOT-NONE-NONE	NOT-NONE-NONE	0.8975422	0.049883403	0.039482534	0.0019888966	0.0059928684	0.0023091338	0.002801062
106	NOT-NONE-NONE	NOT-NONE-NONE	0.93166304	0.042831082	0.0049707196	0.0028262679	0.00079831213	0.015353942	0.0015565627
107	NOT-NONE-NONE	NOT-NONE-NONE	0.91904104	0.025214922	0.040405106	0.002305269	0.0062736687	0.003217129	0.0035428402
108	NOT-NONE-NONE	NOT-NONE-NONE	0.79810345	0.18162152	0.008334898	0.0056126807	0.001823031	0.0032931054	0.0012114473
109	NOT-NONE-NONE	NOT-NONE-NONE	0.8416555	0.101579346	0.015918754	0.026612386	0.0030462637	0.008863083	0.002324576
110	NOT-NONE-NONE	NOT-NONE-NONE	0.82716733	0.16022755	0.006307633	0.0023297716	0.0015293127	0.00145978	0.000978889
111	NOT-NONE-NONE	NOT-NONE-NONE	0.8952426	0.07411495	0.022222025	0.0018976709	0.0035122856	0.0012314734	0.0017788358
112	NOT-NONE-NONE	NOT-NONE-NONE	0.92548716	0.051993273	0.015240488	0.0013034282	0.0022961656	0.0022980967	0.0013812658
113	NOT-NONE-NONE	NOT-NONE-NONE	0.9489604	0.015977453	0.023660688	0.001618786	0.0031294138	0.0037804912	0.0028725688
114	NOT-NONE-NONE	NOT-NONE-NONE	0.7733288	0.21016529	0.008658678	0.0024619019	0.0023098453	0.0017317208	0.0013436228
115	NOT-NONE-NONE	NOT-NONE-NONE	0.8429884	0.14496098	0.0061359797	0.0022430487	0.0013269836	0.0014969959	0.00084768387
116	NOT-NONE-NONE	NOT-NONE-NONE	0.9641903	0.020576287	0.008954696	0.0012681779	0.0013826496	0.002724895	0.0009031274
117	NOT-NONE-NONE	NOT-NONE-NONE	0.95554984	0.035954006	0.0048404085	0.00083171955	0.0008263764	0.0012816549	0.00071589113
118	NOT-NONE-NONE	NOT-NONE-NONE	0.87859	0.09871025	0.008403431	0.0064381007	0.0016144946	0.004853057	0.0013906814
119	NOT-NONE-NONE	NOT-NONE-NONE	0.9171555	0.033417575	0.0051552323	0.0078995945	0.0008940502	0.033792626	0.0016853223
120	NOT-NONE-NONE	NOT-NONE-NONE	0.86601776	0.10752825	0.0039784154	0.012390718	0.0011721158	0.0075333687	0.0013793407
121	NOT-NONE-NONE	NOT-NONE-NONE	0.970754	0.020241138	0.004207273	0.0009818686	0.0007692889	0.002090521	0.000955779
122	NOT-NONE-NONE	NOT-NONE-NONE	0.9288879	0.06222615	0.0050074724	0.00092204515	0.0010975285	0.0011354671	0.0007235621
123	NOT-NONE-NONE	NOT-NONE-NONE	0.95960957	0.020666756	0.012614551	0.0012234572	0.0018266316	0.002518841	0.001540397
124	NOT-NONE-NONE	NOT-NONE-NONE	0.94805044	0.03816426	0.004591495	0.0026816248	0.0009489861	0.004429522	0.001133831
125	NOT-NONE-NONE	NOT-NONE-NONE	0.95808524	0.023824815	0.013034289	0.00093822175	0.0018465593	0.0011918617	0.0010789442
126	NOT-NONE-NONE	NOT-NONE-NONE	0.89746255	0.092112936	0.0058293613	0.0017810188	0.0011416927	0.00089723873	0.0007749865
127	NOT-NONE-NONE	NOT-NONE-NONE	0.9645315	0.019964345	0.004135783	0.0019879532	0.00063766714	0.0076023657	0.0011403977
128	NOT-NONE-NONE	NOT-NONE-NONE	0.97028613	0.013961424	0.0045040078	0.0010689909	0.0007052959	0.007960698	0.0015132221
129	HOF-OFFN-TIN	HOF-OFFN-TIN	0.02124464	0.19519857	0.0074996636	0.7312397	0.015736364	0.018580712	0.010500197
130	NOT-NONE-NONE	NOT-NONE-NONE	0.9443674	0.045746803	0.004290119	0.0020257204	0.00068913447	0.0021651133	0.0007155997
131	NOT-NONE-NONE	NOT-NONE-NONE	0.95672977	0.026298719	0.008829017	0.0015118965	0.0014822013	0.0036247764	0.0015237661
132	NOT-NONE-NONE	NOT-NONE-NONE	0.8736603	0.05057175	0.015299028	0.007314398	0.002621522	0.042956203	0.007576841
133	NOT-NONE-NONE	NOT-NONE-NONE	0.94296527	0.037601884	0.0062908875	0.0034155862	0.0010536545	0.0073674396	0.0013051771
134	HOF-PRFN-UNT	HOF-PRFN-TIN	0.28843665	0.023379503	0.01366963	0.011774623	0.004517606	0.60953116	0.048690822
135	NOT-NONE-NONE	NOT-NONE-NONE	0.9455587	0.013006301	0.010751437	0.002773053	0.001881642	0.021543559	0.0044852225
136	NOT-NONE-NONE	NOT-NONE-NONE	0.92999727	0.024607252	0.0037369975	0.0035456102	0.0006409372	0.035576023	0.0018960437
137	NOT-NONE-NONE	NOT-NONE-NONE	0.8962316	0.04861764	0.005584793	0.007634064	0.0009899853	0.03885357	0.002088346
138	NOT-NONE-NONE	NOT-NONE-NONE	0.917253	0.06042455	0.004065093	0.0043944707	0.0009977475	0.011349318	0.0015155718
139	NOT-NONE-NONE	NOT-NONE-NONE	0.8802048	0.072319046	0.03596684	0.0023577097	0.005683942	0.0017015787	0.0017660089
140	NOT-NONE-NONE	NOT-NONE-NONE	0.7735724	0.19387932	0.013576484	0.009712628	0.002943709	0.0044079903	0.0019075016
141	NOT-NONE-NONE	NOT-NONE-NONE	0.8683048	0.119843714	0.005874258	0.002807996	0.0012578134	0.0011927964	0.00071854744
142	NOT-NONE-NONE	NOT-NONE-NONE	0.9360389	0.050592277	0.0034410292	0.0020642788	0.00056013576	0.0063527985	0.0009504398
143	NOT-NONE-NONE	NOT-NONE-NONE	0.7956444	0.1923304	0.005814312	0.002544501	0.0014148033	0.0013855628	0.0008659219
144	HOF-OFFN-TIN	HOF-OFFN-TIN	0.009838051	0.10036458	0.010504144	0.8105508	0.019415978	0.030496117	0.018830387
145	HOF-PRFN-TIN	HOF-PRFN-TIN	0.008088942	0.030866984	0.010799252	0.34277993	0.0156246275	0.5357742	0.056066114
146	NOT-NONE-NONE	NOT-NONE-NONE	0.8831713	0.10716291	0.0045689708	0.0019518355	0.000957014	0.0014672437	0.0007210581
147	NOT-NONE-NONE	NOT-NONE-NONE	0.83859587	0.11625625	0.024366537	0.008623621	0.0038732092	0.0065397727	0.00174495
148	NOT-NONE-NONE	NOT-NONE-NONE	0.7380464	0.24359357	0.007624318	0.005207978	0.002112157	0.0021067604	0.0013089003
149	NOT-NONE-NONE	NOT-NONE-NONE	0.92915505	0.012090207	0.0074464474	0.0021713416	0.0010657813	0.044264585	0.0038068132
150	NOT-NONE-NONE	NOT-NONE-NONE	0.85721457	0.12768382	0.0056804987	0.004125234	0.0011393222	0.003152074	0.0010045924
151	NOT-NONE-NONE	NOT-NONE-NONE	0.7591296	0.014252499	0.016422363	0.0041665016	0.0026978597	0.18836203	0.014969239
152	NOT-NONE-NONE	NOT-NONE-NONE	0.91209775	0.04000879	0.036490552	0.0016781356	0.00543019	0.0019452368	0.0023494128
153	NOT-NONE-NONE	NOT-NONE-NONE	0.96591735	0.025093395	0.0050568087	0.001111861	0.00079635263	0.0014784221	0.0005459218
154	NOT-NONE-NONE	NOT-NONE-NONE	0.9179225	0.061796967	0.004892739	0.0051069325	0.0012406906	0.0073096734	0.0017303068
155	NOT-NONE-NONE	NOT-NONE-NONE	0.81369853	0.16972026	0.0040314547	0.007820636	0.0010992517	0.0028292853	0.0008006834
156	NOT-NONE-NONE	NOT-NONE-NONE	0.89950836	0.08704017	0.0054816986	0.0029069162	0.0012162816	0.0027573057	0.0010891896
157	HOF-PRFN-UNT	HOF-PRFN-TIN	0.0044190497	0.0073104296	0.008998553	0.03828475	0.013153191	0.8113731	0.11646107
158	NOT-NONE-NONE	NOT-NONE-NONE	0.9567412	0.023583042	0.013443085	0.0011407454	0.0021962475	0.0016731498	0.0012224995
159	NOT-NONE-NONE	NOT-NONE-NONE	0.9188719	0.06983086	0.0067658476	0.0016842731	0.0011773673	0.0010583415	0.0006113961
160	NOT-NONE-NONE	HOF-HATE-TIN	0.41672003	0.5468276	0.0077685835	0.015815154	0.0037317872	0.0061065434	0.003030411
161	NOT-NONE-NONE	NOT-NONE-NONE	0.88216156	0.031460866	0.063051976	0.0026892722	0.009774039	0.0046123345	0.006249982
162	NOT-NONE-NONE	NOT-NONE-NONE	0.8381961	0.149396	0.0057892366	0.0020895582	0.0014480664	0.0020021277	0.0010787913
163	NOT-NONE-NONE	NOT-NONE-NONE	0.9142965	0.033174083	0.025212782	0.003445993	0.0048415647	0.012821122	0.006207945
164	NOT-NONE-NONE	NOT-NONE-NONE	0.8689118	0.09943976	0.008365083	0.008688304	0.00150307	0.011541701	0.0015503427
165	NOT-NONE-NONE	NOT-NONE-NONE	0.93916446	0.051697884	0.00369045	0.0018684882	0.00065080484	0.0023623812	0.00056537753
166	NOT-NONE-NONE	NOT-NONE-NONE	0.92154634	0.06484561	0.0049309977	0.0021503367	0.0009432215	0.004573145	0.0010104709
167	NOT-NONE-NONE	NOT-NONE-NONE	0.9558237	0.0114407865	0.0043702116	0.0017636887	0.00059422717	0.024153223	0.0018540402
168	NOT-NONE-NONE	NOT-NONE-NONE	0.523278	0.051702775	0.008156961	0.025582815	0.0019953274	0.37679556	0.01248862
169	NOT-NONE-NONE	NOT-NONE-NONE	0.895847	0.03200813	0.017176488	0.0037461037	0.0033842952	0.040096253	0.0077416627
170	NOT-NONE-NONE	NOT-NONE-NONE	0.7009182	0.26698074	0.015856413	0.00860627	0.0035058802	0.002122791	0.0020098141
171	NOT-NONE-NONE	NOT-NONE-NONE	0.8869529	0.058887884	0.013515587	0.010188546	0.0017280533	0.026380682	0.0023461282
172	NOT-NONE-NONE	NOT-NONE-NONE	0.94512063	0.03352458	0.01387164	0.0017801689	0.0018349144	0.002509842	0.0013580498
173	NOT-NONE-NONE	NOT-NONE-NONE	0.8094158	0.17582154	0.0071261916	0.0037507045	0.0016033802	0.0014085894	0.0008738202
174	NOT-NONE-NONE	NOT-NONE-NONE	0.92528284	0.06404455	0.0039127017	0.002778436	0.0008110508	0.0025210774	0.0006490807
175	NOT-NONE-NONE	NOT-NONE-NONE	0.49759588	0.44536057	0.0166629	0.022927374	0.007651181	0.0063515143	0.0034505262
176	NOT-NONE-NONE	NOT-NONE-NONE	0.9201689	0.064858854	0.008289555	0.0025976456	0.0014864381	0.0018177611	0.00078099145
177	NOT-NONE-NONE	NOT-NONE-NONE	0.9510555	0.041877612	0.0032956786	0.0012983435	0.0006331131	0.0013355953	0.00050411496
178	NOT-NONE-NONE	NOT-NONE-NONE	0.969745	0.014839191	0.009273212	0.00079062494	0.001316171	0.0025540506	0.0014819363
179	NOT-NONE-NONE	NOT-NONE-NONE	0.96268344	0.014250052	0.00708858	0.0017555876	0.0011125786	0.0108723175	0.0022375889
180	NOT-NONE-NONE	NOT-NONE-NONE	0.93736637	0.037405025	0.013813495	0.0041287467	0.002249322	0.0036991886	0.0013379251
181	NOT-NONE-NONE	NOT-NONE-NONE	0.9452103	0.042289596	0.0028678689	0.0032439278	0.0006382326	0.0050285766	0.0007215448
182	NOT-NONE-NONE	NOT-NONE-NONE	0.8719928	0.08830129	0.025183922	0.0027157876	0.0033580994	0.0059719617	0.0024759478
183	NOT-NONE-NONE	NOT-NONE-NONE	0.97513866	0.013415115	0.005577626	0.00081762404	0.0008311942	0.0032746298	0.0009449299
184	NOT-NONE-NONE	NOT-NONE-NONE	0.9572445	0.033362146	0.004193305	0.0014392893	0.0007022173	0.0022972224	0.0007614294
185	NOT-NONE-NONE	NOT-NONE-NONE	0.70487434	0.2688767	0.011833768	0.0042049587	0.0043435176	0.003341693	0.0025249186
186	NOT-NONE-NONE	NOT-NONE-NONE	0.69987035	0.27615842	0.011199083	0.004587308	0.0031580334	0.002875633	0.00215111
187	NOT-NONE-NONE	NOT-NONE-NONE	0.94527924	0.016335173	0.025197795	0.0012734565	0.0037693507	0.004669423	0.003475656
188	NOT-NONE-NONE	NOT-NONE-NONE	0.958939	0.03125695	0.004831194	0.0015227804	0.0008022235	0.0020374984	0.00061011355
189	NOT-NONE-NONE	NOT-NONE-NONE	0.9656226	0.025851235	0.004746035	0.000675605	0.0008525824	0.0014839792	0.00076808047
190	NOT-NONE-NONE	NOT-NONE-NONE	0.9618277	0.019358458	0.0031127736	0.0016066504	0.00048313622	0.012680268	0.0009309915
191	NOT-NONE-NONE	NOT-NONE-NONE	0.9051607	0.057938334	0.0034817436	0.00863418	0.0007673838	0.022329587	0.0016880544
192	NOT-NONE-NONE	NOT-NONE-NONE	0.9655738	0.02184856	0.008688556	0.0008391122	0.0012046626	0.001101997	0.00074306136
