id	label	task_2_preds	HATE_probs	OFFN_probs	PRFN_probs
61	PRFN	PRFN	0.0049963915	0.010220881	0.9847828
62	PRFN	PRFN	0.0051829265	0.021020131	0.97379696
63	PRFN	PRFN	0.00583674	0.010584585	0.9835786
64	PRFN	PRFN	0.0050436887	0.014240488	0.98071575
65	PRFN	PRFN	0.0048940107	0.011100165	0.98400575
66	PRFN	PRFN	0.01314655	0.060109258	0.9267442
67	OFFN	OFFN	0.24732164	0.69261813	0.060060225
68	PRFN	PRFN	0.0050119944	0.01002616	0.98496175
69	PRFN	PRFN	0.0045014657	0.0119940955	0.9835043
70	PRFN	PRFN	0.0056972383	0.009466473	0.9848364
71	PRFN	PRFN	0.006951899	0.010307171	0.9827409
72	HATE	HATE	0.5980327	0.35268724	0.049279965
73	OFFN	OFFN	0.17167205	0.60665065	0.22167733
74	OFFN	PRFN	0.008452198	0.038375743	0.9531721
75	OFFN	OFFN	0.3906922	0.54635245	0.062955365
76	OFFN	PRFN	0.056957528	0.17304014	0.77000225
77	OFFN	OFFN	0.2072984	0.501876	0.2908256
78	OFFN	OFFN	0.17808518	0.5721541	0.24976087
79	OFFN	OFFN	0.37922993	0.53128594	0.089484096
80	HATE	HATE	0.5830497	0.36551455	0.051435716
81	OFFN	HATE	0.691896	0.2620837	0.046020333
82	HATE	HATE	0.664673	0.285483	0.0498441
83	OFFN	HATE	0.652417	0.29795244	0.04963051
84	PRFN	PRFN	0.0054671243	0.017474554	0.9770582
85	OFFN	OFFN	0.40767205	0.52634597	0.06598194
86	PRFN	PRFN	0.004773923	0.011006558	0.9842195
87	OFFN	HATE	0.5220667	0.4291667	0.048766535
88	OFFN	OFFN	0.17708898	0.64797044	0.17494066
89	PRFN	PRFN	0.005529805	0.009471123	0.9849991
90	HATE	HATE	0.63452923	0.30967954	0.055791184
91	PRFN	PRFN	0.012632796	0.019865489	0.96750164
92	HATE	HATE	0.54850054	0.37966567	0.07183381
93	HATE	HATE	0.6698367	0.2683444	0.061818954
94	HATE	PRFN	0.064013116	0.20362346	0.73236346
95	PRFN	PRFN	0.004425462	0.013153868	0.9824206
96	PRFN	PRFN	0.005194828	0.016676499	0.9781287
97	OFFN	OFFN	0.2547837	0.68072397	0.06449226
98	PRFN	PRFN	0.006263978	0.014563525	0.9791726
99	PRFN	PRFN	0.0048731575	0.017498836	0.9776279
100	HATE	HATE	0.52294534	0.40297678	0.074077815
101	PRFN	PRFN	0.0616797	0.19846395	0.73985636
102	PRFN	PRFN	0.0047241678	0.015783159	0.9794927
103	HATE	OFFN	0.45036587	0.5007262	0.048907984
104	PRFN	PRFN	0.005824363	0.011603532	0.9825722
105	PRFN	PRFN	0.004983426	0.010077959	0.9849385
106	PRFN	PRFN	0.005492926	0.0109696295	0.9835376
107	PRFN	PRFN	0.01486385	0.043051157	0.942085
108	PRFN	PRFN	0.00441309	0.011842699	0.9837442
109	PRFN	PRFN	0.006144075	0.010669448	0.98318636
110	PRFN	OFFN	0.3903738	0.5376516	0.071974665
111	PRFN	PRFN	0.00676983	0.011100683	0.9821295
112	PRFN	PRFN	0.021238456	0.07633744	0.9024241
113	HATE	HATE	0.6794851	0.27773786	0.042777035
114	PRFN	PRFN	0.00780764	0.013871501	0.97832084
115	HATE	HATE	0.7833935	0.17924626	0.037360143
116	HATE	HATE	0.7110289	0.245495	0.04347621
117	HATE	HATE	0.6721711	0.28027776	0.04755105
118	HATE	HATE	0.7616038	0.19565856	0.042737685
119	PRFN	PRFN	0.004683849	0.01326	0.98205626
120	PRFN	PRFN	0.036361415	0.12282038	0.8408182
121	PRFN	PRFN	0.0043435176	0.013993756	0.98166275
122	PRFN	PRFN	0.028764939	0.0979719	0.8732632
123	PRFN	PRFN	0.005385553	0.010176951	0.9844375
124	PRFN	PRFN	0.0058104265	0.017445732	0.97674376
125	PRFN	PRFN	0.00778091	0.013267293	0.97895175
126	PRFN	PRFN	0.03048902	0.17069402	0.798817
127	PRFN	PRFN	0.014148006	0.060919713	0.9249322
128	PRFN	PRFN	0.022342475	0.0780221	0.8996353
129	PRFN	PRFN	0.0046550306	0.012546876	0.98279804
130	PRFN	PRFN	0.0048457384	0.0097266855	0.98542756
131	PRFN	PRFN	0.005392306	0.010509846	0.9840977
132	PRFN	PRFN	0.004805906	0.010344242	0.98484975
133	PRFN	PRFN	0.0045232056	0.0124315	0.9830453
134	OFFN	OFFN	0.11537467	0.7997689	0.08485643
135	PRFN	PRFN	0.0053260187	0.02022366	0.9744503
136	PRFN	PRFN	0.004541847	0.013606011	0.9818521
137	PRFN	PRFN	0.005128583	0.01039758	0.9844739
138	PRFN	PRFN	0.005080344	0.009954346	0.98496526
139	PRFN	PRFN	0.0044416557	0.012299359	0.9832591
140	HATE	HATE	0.7635267	0.19741143	0.039061885
141	OFFN	OFFN	0.18809818	0.4999594	0.31194246
142	PRFN	PRFN	0.012821042	0.02837527	0.95880365
143	PRFN	PRFN	0.0050443625	0.017937075	0.97701854
144	PRFN	PRFN	0.0054849642	0.010881062	0.983634
145	PRFN	PRFN	0.0054380023	0.018672656	0.9758892
146	PRFN	PRFN	0.005620364	0.016069645	0.9783099
147	PRFN	PRFN	0.005445104	0.010110077	0.9844448
148	PRFN	PRFN	0.11481258	0.28890142	0.59628594
149	PRFN	PRFN	0.008234994	0.02383357	0.9679315
150	PRFN	PRFN	0.0044980133	0.011626196	0.9838758
151	PRFN	PRFN	0.010093118	0.02672194	0.9631849
152	PRFN	PRFN	0.004880876	0.014886456	0.98023283
153	PRFN	PRFN	0.00446448	0.011765957	0.98376954
154	PRFN	PRFN	0.0046767276	0.012020267	0.9833029
155	PRFN	PRFN	0.00902209	0.026054671	0.9649232
156	PRFN	PRFN	0.011873826	0.052909896	0.93521625
157	OFFN	HATE	0.627128	0.3202478	0.052624177
158	PRFN	PRFN	0.036239125	0.095607966	0.86815286
159	HATE	HATE	0.6419814	0.3120332	0.045985542
160	HATE	HATE	0.61628324	0.33765015	0.046066605
161	HATE	HATE	0.7163715	0.23966825	0.04396034
162	HATE	HATE	0.75102746	0.20753548	0.041437056
163	PRFN	PRFN	0.0059481286	0.010040881	0.98401093
164	PRFN	PRFN	0.011436216	0.031389773	0.957174
165	PRFN	PRFN	0.0057120933	0.0143054435	0.97998255
166	HATE	HATE	0.67437136	0.27421093	0.051417667
167	HATE	HATE	0.7243857	0.23066124	0.04495301
168	PRFN	PRFN	0.005452129	0.021144021	0.97340375
169	HATE	HATE	0.6573994	0.29968345	0.04291711
170	PRFN	PRFN	0.06806752	0.18273605	0.74919647
171	PRFN	PRFN	0.0048067975	0.011644072	0.98354906
172	PRFN	PRFN	0.007927228	0.013459319	0.9786134
173	PRFN	PRFN	0.006020261	0.011412617	0.982567
174	PRFN	PRFN	0.014852493	0.057243295	0.92790407
175	PRFN	PRFN	0.004957497	0.009977499	0.9850651
176	PRFN	PRFN	0.005320366	0.010890826	0.9837888
177	PRFN	PRFN	0.018069519	0.038992092	0.94293827
178	PRFN	PRFN	0.018253047	0.06003272	0.9217142
179	PRFN	PRFN	0.00656617	0.021903897	0.9715299
180	OFFN	OFFN	0.18089093	0.75138396	0.0677252
181	PRFN	PRFN	0.011804856	0.03834481	0.9498502
182	PRFN	PRFN	0.010013384	0.021300139	0.9686864
183	PRFN	PRFN	0.02543416	0.07001915	0.90454674
184	HATE	HATE	0.56489754	0.3706731	0.064429395
185	PRFN	PRFN	0.01621957	0.045870613	0.93790984
186	HATE	HATE	0.66807514	0.28517762	0.04674729
187	PRFN	PRFN	0.0055116485	0.020417962	0.9740703
188	PRFN	PRFN	0.021537924	0.076091915	0.9023701
189	PRFN	PRFN	0.007134304	0.012640611	0.9802251
190	PRFN	PRFN	0.021053566	0.040768627	0.93817776
191	PRFN	PRFN	0.006043504	0.0104647735	0.98349166
192	HATE	HATE	0.7383468	0.21517603	0.046477206
193	PRFN	PRFN	0.0058513284	0.011099704	0.98304904
194	PRFN	PRFN	0.024583228	0.073985256	0.9014315
195	PRFN	PRFN	0.008666493	0.0254683	0.9658653
196	PRFN	PRFN	0.010014621	0.02726001	0.9627252
197	PRFN	PRFN	0.011755728	0.034210842	0.9540333
198	PRFN	PRFN	0.0048822816	0.013624235	0.98149353
199	PRFN	PRFN	0.050159015	0.09827322	0.85156775
200	PRFN	PRFN	0.012140351	0.04567627	0.94218343
201	PRFN	PRFN	0.004560573	0.011031905	0.9844075
202	PRFN	PRFN	0.027393179	0.045906387	0.9267005
203	PRFN	PRFN	0.0053164833	0.010967648	0.98371583
204	PRFN	PRFN	0.005314836	0.00934675	0.9853385
205	PRFN	PRFN	0.018721778	0.044796687	0.9364816
206	OFFN	OFFN	0.2833305	0.54036057	0.17630881
207	HATE	HATE	0.6024312	0.3552199	0.042348843
208	PRFN	PRFN	0.0050195283	0.009347186	0.9856334
209	PRFN	PRFN	0.00628928	0.011528329	0.98218244
210	PRFN	PRFN	0.0050900285	0.010758043	0.9841519
211	PRFN	PRFN	0.004476294	0.013740431	0.9817833
212	PRFN	PRFN	0.00549148	0.009829236	0.9846793
213	PRFN	PRFN	0.0048147966	0.009614916	0.98557043
214	PRFN	PRFN	0.005606884	0.021025535	0.9733676
215	PRFN	PRFN	0.00511202	0.0115838405	0.9833041
216	PRFN	PRFN	0.0046368074	0.010693718	0.98466945
217	PRFN	PRFN	0.005395372	0.018835703	0.9757689
218	OFFN	OFFN	0.13262366	0.65242136	0.21495503
219	PRFN	OFFN	0.28939775	0.5526714	0.15793085
220	PRFN	PRFN	0.004490945	0.014971652	0.98053735
221	PRFN	PRFN	0.02545509	0.07674274	0.89780223
222	PRFN	PRFN	0.006984211	0.012196983	0.98081887
223	PRFN	PRFN	0.021834837	0.07773078	0.90043443
224	HATE	HATE	0.77758896	0.19044363	0.031967375
225	HATE	HATE	0.62374806	0.313091	0.06316088
226	PRFN	PRFN	0.004490915	0.011946589	0.98356247
227	PRFN	PRFN	0.004635744	0.01198744	0.98337674
228	HATE	HATE	0.78694254	0.177881	0.035176575
229	PRFN	PRFN	0.006761787	0.012258859	0.9809793
230	PRFN	PRFN	0.005449616	0.00960772	0.98494273
231	PRFN	PRFN	0.033757668	0.11046644	0.85577595
232	HATE	OFFN	0.43245575	0.5111321	0.056412186
233	HATE	HATE	0.8132032	0.15722577	0.029571002
234	HATE	HATE	0.7162799	0.23223439	0.051485702
235	OFFN	HATE	0.6074592	0.32449088	0.06804986
236	PRFN	PRFN	0.0055655087	0.009549303	0.9848852
237	HATE	HATE	0.5703282	0.38081154	0.048860267
238	HATE	HATE	0.6111303	0.33226866	0.056601066
239	PRFN	HATE	0.5298727	0.41010115	0.06002618
240	PRFN	PRFN	0.0052995277	0.01830626	0.97639424
241	PRFN	PRFN	0.0051381025	0.015797563	0.9790643
242	PRFN	PRFN	0.004952181	0.013139913	0.9819078
243	PRFN	PRFN	0.0057962663	0.011111518	0.9830921
244	PRFN	OFFN	0.2517855	0.55708194	0.19113255
245	PRFN	PRFN	0.028298272	0.15693597	0.81476575
246	PRFN	PRFN	0.010377936	0.020503102	0.96911883
247	HATE	HATE	0.71749276	0.23865332	0.043853972
248	PRFN	PRFN	0.023325117	0.040327534	0.9363472
249	OFFN	OFFN	0.20322666	0.68032956	0.11644383
250	PRFN	PRFN	0.0056103794	0.020250106	0.9741395
251	PRFN	PRFN	0.0060096835	0.015508315	0.97848207
252	PRFN	PRFN	0.0062996377	0.024576424	0.96912396
253	OFFN	HATE	0.5995209	0.34577432	0.054704744
254	PRFN	PRFN	0.0059325946	0.010237763	0.98382956
255	OFFN	HATE	0.5307357	0.41368085	0.055583507
256	PRFN	PRFN	0.00538393	0.012431239	0.98218477
257	PRFN	PRFN	0.004850621	0.016987106	0.9781623
258	PRFN	PRFN	0.0065018944	0.0235565	0.96994156
259	PRFN	PRFN	0.0052769114	0.012808955	0.9819141
260	PRFN	PRFN	0.005194045	0.0118059935	0.98300004
261	PRFN	PRFN	0.0054036006	0.019013284	0.9755831
262	OFFN	OFFN	0.2435407	0.5922414	0.1642178
263	PRFN	PRFN	0.007189258	0.02864085	0.96416986
264	PRFN	PRFN	0.005227115	0.010113882	0.9846589
265	OFFN	OFFN	0.22442995	0.67933553	0.0962344
266	PRFN	PRFN	0.005754388	0.025465427	0.96878016
267	PRFN	PRFN	0.005885147	0.018431647	0.9756831
268	PRFN	PRFN	0.005090058	0.009327213	0.98558265
269	HATE	HATE	0.5434554	0.403581	0.05296365
270	PRFN	PRFN	0.0056023486	0.009425728	0.9849719
271	PRFN	PRFN	0.007680482	0.014180426	0.97813916
272	PRFN	PRFN	0.0062755356	0.010314772	0.9834098
273	HATE	HATE	0.7434035	0.21623453	0.04036203
274	PRFN	PRFN	0.0052002384	0.011557788	0.9832419
275	PRFN	PRFN	0.03233217	0.114133164	0.8535347
276	PRFN	PRFN	0.02587812	0.08626939	0.8878525
277	PRFN	PRFN	0.004748299	0.010016454	0.98523515
278	PRFN	PRFN	0.004766833	0.0102677755	0.98496526
279	PRFN	PRFN	0.03224949	0.11682017	0.85093033
280	OFFN	OFFN	0.35580218	0.39776376	0.24643405
281	PRFN	PRFN	0.0046188734	0.014567685	0.9808135
282	PRFN	PRFN	0.005305662	0.012439333	0.98225504
283	PRFN	PRFN	0.006493238	0.01221851	0.9812881
284	PRFN	PRFN	0.018234126	0.038818236	0.9429475
285	PRFN	PRFN	0.0047752163	0.009947855	0.98527694
286	PRFN	PRFN	0.0050014425	0.018356217	0.97664243
287	PRFN	PRFN	0.005740759	0.01090574	0.98335356
288	PRFN	PRFN	0.00509343	0.009997082	0.9849094
289	OFFN	OFFN	0.37078512	0.5780922	0.05112271
290	PRFN	PRFN	0.0043895803	0.0115005635	0.98410994
291	PRFN	PRFN	0.004803269	0.015870437	0.97932625
292	PRFN	PRFN	0.0056429724	0.01709774	0.9772592
293	HATE	HATE	0.6580715	0.29367697	0.048251577
294	PRFN	PRFN	0.026678506	0.10288333	0.8704381
295	PRFN	PRFN	0.0050143255	0.013593968	0.9813917
296	PRFN	PRFN	0.0050079045	0.010520897	0.9844711
297	PRFN	PRFN	0.012146571	0.036036685	0.95181656
298	PRFN	PRFN	0.0051358906	0.010071897	0.98479223
299	PRFN	PRFN	0.004461875	0.0106159495	0.9849223
300	PRFN	PRFN	0.00540542	0.009831697	0.9847629
301	PRFN	PRFN	0.004507963	0.01552622	0.97996575
302	PRFN	PRFN	0.0050179153	0.011832065	0.98315006
303	PRFN	PRFN	0.0047363047	0.011513552	0.98375005
304	PRFN	PRFN	0.023156986	0.068301074	0.90854204
305	PRFN	PRFN	0.0054791085	0.010460787	0.98406017
306	PRFN	PRFN	0.0060467524	0.018653955	0.97529936
307	HATE	HATE	0.66879284	0.2740787	0.057128426
308	HATE	HATE	0.7110224	0.24411267	0.0448649
309	PRFN	PRFN	0.0055145244	0.010757181	0.98372823
310	PRFN	PRFN	0.004938156	0.01273705	0.98232484
311	HATE	HATE	0.70494646	0.25405052	0.041003045
312	HATE	HATE	0.69647604	0.2504774	0.053046577
313	HATE	HATE	0.59362674	0.357115	0.049258232
314	PRFN	PRFN	0.005336154	0.009566535	0.9850973
315	PRFN	PRFN	0.015273531	0.039022613	0.9457039
316	HATE	HATE	0.5682152	0.37802455	0.05376019
317	PRFN	PRFN	0.006683657	0.011373036	0.98194337
318	HATE	HATE	0.5486487	0.38883805	0.06251323
319	HATE	HATE	0.658097	0.28480646	0.057096425
320	HATE	HATE	0.7342056	0.22283013	0.042964246
321	PRFN	PRFN	0.0054792915	0.009836025	0.9846847
322	HATE	HATE	0.74601895	0.20849966	0.04548148
323	HATE	HATE	0.69596994	0.2519939	0.052036155
324	PRFN	PRFN	0.0058470443	0.0099828	0.9841702
325	HATE	HATE	0.76590025	0.1925371	0.041562725
326	HATE	HATE	0.73042977	0.22334848	0.046221737
327	HATE	OFFN	0.18409435	0.7033377	0.11256796
328	PRFN	PRFN	0.0050394433	0.010128641	0.9848319
329	PRFN	PRFN	0.008554269	0.037569776	0.95387596
330	HATE	HATE	0.782251	0.1836959	0.03405307
331	PRFN	PRFN	0.005501873	0.0093707945	0.98512733
332	HATE	HATE	0.75267535	0.20309868	0.044225994
333	OFFN	HATE	0.7083063	0.24537154	0.046322186
334	HATE	HATE	0.67796415	0.27726015	0.04477565
335	HATE	HATE	0.77476835	0.19358325	0.031648412
336	PRFN	PRFN	0.0069697825	0.01614159	0.9768886
337	HATE	HATE	0.48022547	0.45661393	0.06316065
338	PRFN	PRFN	0.007371217	0.022948608	0.96968025
339	PRFN	PRFN	0.0047011096	0.016891414	0.9784074
340	HATE	HATE	0.6962921	0.24711752	0.05659046
341	HATE	HATE	0.72483045	0.22968504	0.045484506
342	HATE	HATE	0.73449	0.2231848	0.04232532
343	HATE	HATE	0.63968104	0.3159866	0.044332348
344	PRFN	PRFN	0.006335522	0.015540767	0.9781238
345	HATE	HATE	0.7285412	0.22417852	0.047280237
346	HATE	HATE	0.76030487	0.2016197	0.038075395
347	PRFN	PRFN	0.005709904	0.014934625	0.9793554
348	HATE	HATE	0.7029559	0.24661899	0.050425034
349	OFFN	OFFN	0.27181703	0.67462975	0.053553306
350	OFFN	PRFN	0.082747266	0.4305979	0.48665488
351	PRFN	PRFN	0.0047308425	0.012234828	0.98303425
352	PRFN	PRFN	0.012287442	0.04930161	0.9384109
353	PRFN	PRFN	0.0050806105	0.011723316	0.983196
354	HATE	HATE	0.6572172	0.2952614	0.047521383
355	HATE	HATE	0.785001	0.17308691	0.041912142
356	PRFN	PRFN	0.0051069814	0.010023306	0.9848697
357	PRFN	PRFN	0.0054588197	0.011551853	0.98298925
358	OFFN	OFFN	0.13263462	0.56810355	0.29926175
359	PRFN	PRFN	0.0046798843	0.012637549	0.9826825
360	HATE	HATE	0.72026044	0.24264523	0.03709435
361	HATE	HATE	0.6818417	0.26336455	0.05479383
362	PRFN	PRFN	0.0043922435	0.011621518	0.98398626
363	PRFN	PRFN	0.00490752	0.010922118	0.98417044
364	HATE	HATE	0.7134621	0.23852721	0.04801069
365	PRFN	PRFN	0.005046725	0.012166517	0.9827868
366	PRFN	PRFN	0.004932169	0.019175176	0.9758927
367	PRFN	PRFN	0.0050780433	0.010561243	0.98436075
368	HATE	OFFN	0.21758571	0.7359631	0.046451095
369	PRFN	PRFN	0.0049081165	0.009904877	0.985187
370	PRFN	PRFN	0.0055827694	0.009573029	0.98484415
371	PRFN	PRFN	0.005820298	0.021141244	0.9730383
372	PRFN	PRFN	0.0048516504	0.01150836	0.9836401
373	PRFN	PRFN	0.00588728	0.026406545	0.9677061
374	HATE	HATE	0.75231487	0.20453599	0.043149035
375	PRFN	PRFN	0.010958395	0.028183043	0.96085864
376	PRFN	PRFN	0.005097568	0.0155339	0.9793685
377	OFFN	OFFN	0.11817278	0.64619964	0.2356276
378	PRFN	PRFN	0.08892127	0.28450876	0.62657
379	PRFN	PRFN	0.0047916914	0.012536621	0.98267174
380	PRFN	PRFN	0.005584942	0.0100891	0.98432606
381	PRFN	PRFN	0.026992688	0.10648226	0.866525
382	PRFN	PRFN	0.007121416	0.0123986555	0.9804799
383	OFFN	OFFN	0.22356296	0.62918264	0.14725442
384	PRFN	PRFN	0.005744313	0.010391177	0.98386455
385	OFFN	OFFN	0.24902217	0.5084855	0.24249226
386	PRFN	PRFN	0.0071531143	0.029674038	0.9631727
387	HATE	OFFN	0.3067757	0.63128173	0.061942484
388	PRFN	PRFN	0.005158424	0.014956061	0.9798856
389	PRFN	PRFN	0.006289361	0.018422024	0.9752886
390	PRFN	PRFN	0.006022208	0.01126119	0.98271674
391	PRFN	PRFN	0.005503132	0.009842133	0.98465466
392	PRFN	PRFN	0.046282224	0.19791491	0.75580287
393	PRFN	PRFN	0.0107480595	0.021911727	0.96734023
394	PRFN	PRFN	0.0050918492	0.01032424	0.984584
395	PRFN	PRFN	0.053537577	0.123831846	0.8226306
396	PRFN	PRFN	0.005028294	0.0105966395	0.9843751
397	PRFN	PRFN	0.0042902846	0.010715703	0.98499393
398	PRFN	PRFN	0.022877786	0.08394572	0.8931765
399	PRFN	PRFN	0.011341971	0.044247024	0.94441104
400	PRFN	PRFN	0.005425192	0.0101247635	0.98445
401	PRFN	PRFN	0.0052715796	0.0151168965	0.9796116
402	PRFN	PRFN	0.0116248485	0.0518488	0.9365265
403	PRFN	PRFN	0.005727397	0.01086141	0.9834112
404	PRFN	PRFN	0.005808803	0.02198646	0.9722047
405	PRFN	PRFN	0.005632542	0.010310479	0.9840569
406	PRFN	PRFN	0.005825757	0.011119887	0.9830544
407	PRFN	PRFN	0.0049390127	0.01005176	0.9850092
408	PRFN	PRFN	0.0050996393	0.011650459	0.9832499
409	PRFN	PRFN	0.052265707	0.14957705	0.79815716
410	PRFN	PRFN	0.011918464	0.03499502	0.95308644
411	PRFN	PRFN	0.0055737738	0.010668207	0.98375803
412	PRFN	PRFN	0.0052882186	0.00971924	0.9849925
413	PRFN	PRFN	0.0049439636	0.011640114	0.9834159
414	PRFN	PRFN	0.005162878	0.012574068	0.982263
415	PRFN	PRFN	0.13385227	0.29488063	0.57126707
416	OFFN	PRFN	0.011139641	0.04680084	0.94205946
417	PRFN	PRFN	0.017773174	0.062043168	0.9201838
418	PRFN	PRFN	0.06227709	0.1630719	0.774651
419	HATE	HATE	0.74105954	0.21049117	0.048449274
420	PRFN	PRFN	0.0071942373	0.019258736	0.973547
421	PRFN	PRFN	0.010728152	0.045196183	0.94407564
422	PRFN	PRFN	0.00614853	0.01935137	0.9745
423	HATE	HATE	0.74971354	0.20714	0.04314649
424	PRFN	PRFN	0.0053496743	0.010530975	0.9841193
425	HATE	HATE	0.57969874	0.36937508	0.050926242
426	PRFN	PRFN	0.0054682246	0.009495248	0.9850367
427	PRFN	PRFN	0.004939658	0.013840026	0.98122025
428	HATE	HATE	0.74229056	0.21550618	0.042203374
429	HATE	HATE	0.66878664	0.2775751	0.053638343
430	HATE	HATE	0.50349194	0.41869497	0.07781315
431	OFFN	HATE	0.56762904	0.38352507	0.048845943
432	PRFN	PRFN	0.016707335	0.048014715	0.935278
433	HATE	HATE	0.75226706	0.20106371	0.04666927
434	PRFN	PRFN	0.00564421	0.01003943	0.9843164
435	PRFN	PRFN	0.005132216	0.0101083	0.98475957
436	HATE	HATE	0.68545425	0.27356434	0.040981367
437	PRFN	PRFN	0.0047974437	0.009111518	0.986091
438	HATE	HATE	0.7020326	0.25169104	0.046276253
439	PRFN	PRFN	0.0050833733	0.013301372	0.98161525
440	PRFN	PRFN	0.0072648968	0.013459641	0.9792755
441	PRFN	PRFN	0.007168534	0.01357442	0.9792571
442	PRFN	PRFN	0.00753158	0.01434085	0.97812754
443	HATE	HATE	0.6622157	0.2885865	0.049197856
444	PRFN	PRFN	0.0075630303	0.02871535	0.9637217
445	HATE	HATE	0.67151415	0.283678	0.044807956
446	PRFN	PRFN	0.0046899635	0.012490949	0.98281914
447	PRFN	PRFN	0.0057824412	0.0104220025	0.9837956
448	PRFN	PRFN	0.008179064	0.03287641	0.9589445
449	PRFN	PRFN	0.008822898	0.022623478	0.9685536
450	PRFN	PRFN	0.004931127	0.009626476	0.98544234
451	PRFN	PRFN	0.0088558635	0.02687978	0.96426433
452	PRFN	PRFN	0.0354565	0.11040154	0.85414195
453	PRFN	PRFN	0.0052019865	0.011510477	0.98328763
454	PRFN	PRFN	0.0061911303	0.015526672	0.97828215
455	HATE	HATE	0.71204317	0.24059157	0.047365263
456	PRFN	PRFN	0.005297711	0.009669343	0.9850329
457	OFFN	PRFN	0.12764794	0.41649154	0.45586058
458	PRFN	PRFN	0.005162659	0.011161201	0.9836762
459	PRFN	PRFN	0.004975135	0.009370106	0.9856548
460	PRFN	PRFN	0.0791093	0.3400932	0.5807975
461	PRFN	PRFN	0.0047785854	0.010334598	0.9848869
462	PRFN	PRFN	0.0051351683	0.009781923	0.9850829
463	PRFN	PRFN	0.0051079406	0.01018723	0.9847049
464	PRFN	PRFN	0.0048959386	0.011854303	0.98324966
465	PRFN	PRFN	0.005805959	0.026207726	0.96798617
466	PRFN	PRFN	0.012577073	0.021665057	0.96575797
