id	label	task_4_preds	NOT-NONE-NONE_probs	HOF-HATE-TIN_probs	HOF-HATE-UNT_probs	HOF-OFFN-TIN_probs	HOF-OFFN-UNT_probs	HOF-PRFN-TIN_probs	HOF-PRFN-UNT_probs
65	NOT-NONE-NONE	NOT-NONE-NONE	0.9893879	0.003253357	0.00037521048	0.002740214	0.0003372926	0.0034575656	0.00044852865
66	HOF-OFFN-TIN	NOT-NONE-NONE	0.92626065	0.023967193	0.0003755674	0.036004692	0.00044731272	0.012584715	0.0003599205
67	NOT-NONE-NONE	NOT-NONE-NONE	0.98908514	0.0033827028	0.00037840402	0.0028707557	0.00033754986	0.0035143227	0.0004312189
68	NOT-NONE-NONE	NOT-NONE-NONE	0.9894974	0.0031949591	0.00039304176	0.0026545646	0.0003601215	0.0034289837	0.00047100688
69	NOT-NONE-NONE	NOT-NONE-NONE	0.98471004	0.005420561	0.00027108155	0.004832113	0.00026036164	0.004192701	0.00031320486
70	NOT-NONE-NONE	NOT-NONE-NONE	0.9889634	0.0034994318	0.00037611293	0.0029193917	0.00032844252	0.0034898035	0.0004236003
71	NOT-NONE-NONE	NOT-NONE-NONE	0.98926246	0.0032908528	0.00038688068	0.002702652	0.0003516319	0.0035405315	0.00046491588
72	NOT-NONE-NONE	NOT-NONE-NONE	0.9851478	0.0052732616	0.0002725043	0.0047957627	0.00025408552	0.00394927	0.00030720493
73	NOT-NONE-NONE	NOT-NONE-NONE	0.98928463	0.003412934	0.00034836534	0.0028387788	0.00032003352	0.0033816514	0.00041348758
74	NOT-NONE-NONE	NOT-NONE-NONE	0.98952997	0.0032795942	0.00036963285	0.0026945337	0.00033241048	0.0033534109	0.00044029526
75	NOT-NONE-NONE	NOT-NONE-NONE	0.98824453	0.0031999156	0.00045473117	0.0029016316	0.0004196047	0.0042021545	0.0005774453
76	NOT-NONE-NONE	NOT-NONE-NONE	0.98913556	0.003429839	0.00037519904	0.0028108065	0.00034112387	0.003452228	0.00045502008
77	NOT-NONE-NONE	NOT-NONE-NONE	0.98810744	0.004104054	0.0002825722	0.0034505262	0.00026011892	0.0034662122	0.00032908152
78	NOT-NONE-NONE	NOT-NONE-NONE	0.98922235	0.0033990415	0.00036060662	0.0027892985	0.00033155628	0.003462999	0.00043403934
79	NOT-NONE-NONE	NOT-NONE-NONE	0.9890455	0.0035694542	0.00033056363	0.0029500462	0.0003027267	0.0034050795	0.00039663626
80	NOT-NONE-NONE	NOT-NONE-NONE	0.98930115	0.00335414	0.00036955054	0.0028101392	0.00032987457	0.0034037693	0.00043130506
81	NOT-NONE-NONE	NOT-NONE-NONE	0.9893672	0.0033342948	0.00037858108	0.0027112006	0.0003386521	0.0034221478	0.00044796887
82	HOF-OFFN-TIN	HOF-OFFN-TIN	0.34291467	0.17361532	0.002163487	0.3979407	0.0032710528	0.07821487	0.0018799354
83	NOT-NONE-NONE	NOT-NONE-NONE	0.9894837	0.0031844673	0.00040513207	0.0026265532	0.00036789887	0.003444365	0.00048783512
84	NOT-NONE-NONE	NOT-NONE-NONE	0.98628056	0.0048480034	0.00026582112	0.0042512743	0.00025331686	0.0037859282	0.00031537729
85	NOT-NONE-NONE	NOT-NONE-NONE	0.9877216	0.004271939	0.00028656886	0.0036431337	0.00026624734	0.003478443	0.00033221018
86	NOT-NONE-NONE	NOT-NONE-NONE	0.9893252	0.003343062	0.00037526738	0.0027185201	0.00033531935	0.0034530098	0.00044950456
87	NOT-NONE-NONE	NOT-NONE-NONE	0.9892785	0.0034361512	0.0003586604	0.0028085143	0.00032119206	0.0033739845	0.00042296207
88	NOT-NONE-NONE	NOT-NONE-NONE	0.9890955	0.0035400016	0.00032611104	0.0029893215	0.0002948301	0.0033750723	0.00037931598
89	NOT-NONE-NONE	NOT-NONE-NONE	0.98864895	0.0038901693	0.00030766992	0.0032064498	0.00027511868	0.0033193324	0.00035242218
90	NOT-NONE-NONE	NOT-NONE-NONE	0.9892181	0.0032491232	0.00040456164	0.0026800642	0.0003702446	0.003580398	0.0004974838
91	NOT-NONE-NONE	NOT-NONE-NONE	0.9859631	0.005022397	0.00027404766	0.0043536783	0.000249361	0.0038294634	0.00030777557
92	NOT-NONE-NONE	NOT-NONE-NONE	0.9882507	0.0040723435	0.00028633664	0.0033826688	0.00026289313	0.0034161725	0.00032884025
93	NOT-NONE-NONE	NOT-NONE-NONE	0.9853216	0.0052963295	0.00025484897	0.004656003	0.00024710095	0.003926166	0.00029785943
94	NOT-NONE-NONE	NOT-NONE-NONE	0.98899126	0.0036480722	0.0003353801	0.0029561578	0.00030348403	0.003369584	0.0003957857
95	NOT-NONE-NONE	NOT-NONE-NONE	0.97453207	0.009020296	0.0002825835	0.009748438	0.00028311787	0.005851543	0.0002818818
96	HOF-OFFN-TIN	HOF-OFFN-TIN	0.13364872	0.22824736	0.0037737892	0.5305419	0.0057293554	0.0948553	0.003203459
97	NOT-NONE-NONE	NOT-NONE-NONE	0.989396	0.003222455	0.0004079445	0.002648363	0.0003724614	0.0034614406	0.0004914768
98	HOF-OFFN-TIN	HOF-OFFN-TIN	0.047472734	0.24657707	0.007775421	0.55666995	0.011860822	0.122805096	0.0068389783
99	NOT-NONE-NONE	NOT-NONE-NONE	0.98939174	0.0032401974	0.0003965213	0.0026803745	0.00036615663	0.003446864	0.00047805518
100	NOT-NONE-NONE	NOT-NONE-NONE	0.98915637	0.0032110966	0.0003961573	0.0027365058	0.00036501253	0.0036490187	0.00048597238
101	NOT-NONE-NONE	NOT-NONE-NONE	0.9797921	0.007049997	0.00029625316	0.0069599585	0.0002874683	0.005295875	0.00031861928
102	NOT-NONE-NONE	NOT-NONE-NONE	0.9834234	0.005655213	0.0003580024	0.004916465	0.00033532956	0.004907239	0.00040443605
103	NOT-NONE-NONE	NOT-NONE-NONE	0.98797506	0.0031479811	0.0005342378	0.0028172918	0.0004880687	0.0043296674	0.00070769683
104	HOF-HATE-TIN	HOF-OFFN-TIN	0.032870498	0.2654687	0.010615474	0.53624254	0.01641602	0.12885116	0.00953553
105	NOT-NONE-NONE	NOT-NONE-NONE	0.9881117	0.0032895757	0.00046898943	0.0028612975	0.00043234596	0.004242765	0.00059321
106	NOT-NONE-NONE	NOT-NONE-NONE	0.98912805	0.0031378218	0.00045012616	0.0026532155	0.00040550972	0.0036767547	0.00054866355
107	NOT-NONE-NONE	NOT-NONE-NONE	0.98304504	0.0058184084	0.00036069224	0.005090934	0.00033649965	0.0049353405	0.00041305483
108	NOT-NONE-NONE	NOT-NONE-NONE	0.98803204	0.003298238	0.00047149876	0.0028776412	0.00043558233	0.0042837085	0.00060107093
109	NOT-NONE-NONE	NOT-NONE-NONE	0.989463	0.0033275874	0.00037320363	0.0027052164	0.0003378059	0.0033487673	0.00044448994
110	NOT-NONE-NONE	NOT-NONE-NONE	0.98852354	0.003203757	0.000443852	0.0028213449	0.0004127599	0.0040437146	0.0005508845
111	NOT-NONE-NONE	NOT-NONE-NONE	0.9882837	0.0032400864	0.00047830417	0.0027842661	0.00043627992	0.0041716066	0.00060579873
112	NOT-NONE-NONE	NOT-NONE-NONE	0.9888022	0.0037638783	0.0002910414	0.0031605777	0.0002743837	0.0033694925	0.0003382798
113	NOT-NONE-NONE	NOT-NONE-NONE	0.9894191	0.0032891256	0.00038566356	0.0026946147	0.00034500737	0.0034102774	0.00045630572
114	HOF-OFFN-TIN	NOT-NONE-NONE	0.9696608	0.010424716	0.00027460884	0.012387569	0.00028830045	0.0066931993	0.00027097092
115	NOT-NONE-NONE	NOT-NONE-NONE	0.97685504	0.008070541	0.0002750704	0.008625645	0.00027205274	0.0056242193	0.0002774201
116	HOF-OFFN-TIN	HOF-OFFN-TIN	0.023722414	0.19118851	0.011929636	0.578463	0.017837955	0.16510084	0.0117575945
117	NOT-NONE-NONE	NOT-NONE-NONE	0.9872319	0.0045240554	0.00026216332	0.0039187814	0.0002490271	0.0035088975	0.00030507598
118	NOT-NONE-NONE	NOT-NONE-NONE	0.9889521	0.003555438	0.0003274311	0.0030333863	0.0002974626	0.0034467324	0.00038755813
119	NOT-NONE-NONE	NOT-NONE-NONE	0.98802215	0.0040171086	0.0003038828	0.0034262103	0.00028217013	0.0035959044	0.00035265012
120	NOT-NONE-NONE	NOT-NONE-NONE	0.9864132	0.0045719696	0.00027355077	0.0041276976	0.00026846968	0.004014001	0.00033130657
121	NOT-NONE-NONE	NOT-NONE-NONE	0.97376376	0.009784498	0.0002746531	0.009811119	0.00028173963	0.0057770507	0.00030701366
122	NOT-NONE-NONE	NOT-NONE-NONE	0.9891851	0.0033712876	0.00034056543	0.0028745967	0.0003223148	0.0035071378	0.0003988724
123	NOT-NONE-NONE	NOT-NONE-NONE	0.98888516	0.003457737	0.0003519778	0.002936738	0.00032106251	0.0036264015	0.00042074794
124	HOF-OFFN-TIN	HOF-OFFN-TIN	0.029551733	0.1825849	0.011699978	0.5671235	0.017748723	0.17973149	0.011559877
125	NOT-NONE-NONE	NOT-NONE-NONE	0.9886084	0.0037870568	0.00030956298	0.0031790768	0.00028940372	0.0034658352	0.00036074317
126	NOT-NONE-NONE	NOT-NONE-NONE	0.98922426	0.0034146612	0.00036747247	0.0028369776	0.00032985004	0.003383958	0.00044285227
127	NOT-NONE-NONE	NOT-NONE-NONE	0.9882521	0.004018287	0.0002965856	0.0033291602	0.00026895248	0.0034927367	0.0003422244
128	NOT-NONE-NONE	NOT-NONE-NONE	0.98806596	0.0032864637	0.0004722575	0.0028626157	0.00043647803	0.0042748973	0.00060109183
129	NOT-NONE-NONE	NOT-NONE-NONE	0.9852027	0.005015279	0.0002926761	0.0045040916	0.00027691442	0.0043648304	0.00034312948
130	NOT-NONE-NONE	NOT-NONE-NONE	0.98913604	0.0035207048	0.0003260731	0.0029857145	0.00030329364	0.003345489	0.00038261688
131	NOT-NONE-NONE	NOT-NONE-NONE	0.98937756	0.0033387258	0.00037039557	0.0027713464	0.00033092574	0.003381824	0.0004295357
132	NOT-NONE-NONE	NOT-NONE-NONE	0.98915917	0.003149448	0.00039679062	0.002780086	0.00036754677	0.0036590968	0.00048801006
133	HOF-OFFN-TIN	HOF-OFFN-TIN	0.03631139	0.2473362	0.009376511	0.55459267	0.014861164	0.1293445	0.00817759
134	NOT-NONE-NONE	NOT-NONE-NONE	0.98900545	0.0030792577	0.00044965933	0.002713609	0.0004131348	0.0037768695	0.0005618464
135	NOT-NONE-NONE	NOT-NONE-NONE	0.98920727	0.003312268	0.0004008521	0.0026749303	0.00036276743	0.0035423469	0.00049974135
136	NOT-NONE-NONE	NOT-NONE-NONE	0.98942095	0.0032887366	0.00037259268	0.0027151324	0.00033990966	0.0034193406	0.0004431368
137	NOT-NONE-NONE	NOT-NONE-NONE	0.98373014	0.006096465	0.00025699846	0.0053012082	0.0002529574	0.004076114	0.0002860015
138	NOT-NONE-NONE	NOT-NONE-NONE	0.9893842	0.0031693445	0.00044161297	0.0026035223	0.0003962204	0.0034750693	0.00052995374
139	NOT-NONE-NONE	NOT-NONE-NONE	0.989396	0.0032984675	0.00036685096	0.0027403499	0.0003368127	0.0034268997	0.00043482424
140	NOT-NONE-NONE	NOT-NONE-NONE	0.98924786	0.003228481	0.0003860829	0.0027365761	0.0003520918	0.0035863272	0.00046259462
141	NOT-NONE-NONE	NOT-NONE-NONE	0.9894776	0.0032493214	0.0003881083	0.0026806456	0.0003539247	0.0033863583	0.00046416782
142	NOT-NONE-NONE	NOT-NONE-NONE	0.98926103	0.0034285015	0.00034037384	0.0028248895	0.0003181629	0.0034162328	0.00041066203
143	NOT-NONE-NONE	NOT-NONE-NONE	0.98570037	0.0050845076	0.00025960297	0.0044250507	0.00025298152	0.003984485	0.0002929774
144	NOT-NONE-NONE	NOT-NONE-NONE	0.98747206	0.004386151	0.00027717123	0.0038166645	0.00025085965	0.0034830323	0.0003139393
145	NOT-NONE-NONE	NOT-NONE-NONE	0.98952806	0.0032695746	0.00036586536	0.0026922526	0.0003334538	0.003378979	0.00043178475
146	NOT-NONE-NONE	NOT-NONE-NONE	0.9889587	0.00357935	0.0003332071	0.0029682699	0.0003030895	0.003456311	0.00040105745
147	NOT-NONE-NONE	NOT-NONE-NONE	0.98924404	0.0034168502	0.00036543363	0.0027940988	0.0003234523	0.0034280226	0.00042817826
148	NOT-NONE-NONE	NOT-NONE-NONE	0.9892875	0.0031617112	0.00043265035	0.0026332473	0.00039713454	0.0035520322	0.0005359586
149	NOT-NONE-NONE	NOT-NONE-NONE	0.9894809	0.0031719299	0.0004193077	0.002633747	0.00037616567	0.0034217937	0.00049620547
150	NOT-NONE-NONE	NOT-NONE-NONE	0.98554385	0.005310795	0.00025845796	0.004575509	0.0002515659	0.0037585802	0.0003013708
151	NOT-NONE-NONE	NOT-NONE-NONE	0.9892092	0.0034963978	0.00033796023	0.002863708	0.0003071106	0.0033931567	0.00039239926
152	NOT-NONE-NONE	NOT-NONE-NONE	0.98922145	0.0035415785	0.00032839118	0.002887432	0.0003031369	0.0033272717	0.00039057655
153	NOT-NONE-NONE	NOT-NONE-NONE	0.97269315	0.009705962	0.00028898063	0.010494136	0.00028748036	0.0062438548	0.00028666234
154	NOT-NONE-NONE	NOT-NONE-NONE	0.9887348	0.0034750544	0.00035550888	0.00296359	0.00032601683	0.00372292	0.00042192245
155	NOT-NONE-NONE	NOT-NONE-NONE	0.98710155	0.0043915985	0.0002966371	0.0037421796	0.00027706078	0.0038388663	0.0003518476
156	NOT-NONE-NONE	NOT-NONE-NONE	0.97599185	0.00939603	0.00027029548	0.008577702	0.00026831994	0.005200811	0.00029479215
157	NOT-NONE-NONE	NOT-NONE-NONE	0.98846513	0.00316242	0.00045576296	0.002810785	0.00041922714	0.0041166684	0.0005700986
158	NOT-NONE-NONE	NOT-NONE-NONE	0.98555	0.005210191	0.00026448118	0.0046114502	0.0002483938	0.003811581	0.00030366902
159	NOT-NONE-NONE	NOT-NONE-NONE	0.9893969	0.0033670415	0.00036510255	0.0027536897	0.00032624605	0.0033597026	0.00043116833
160	NOT-NONE-NONE	NOT-NONE-NONE	0.98893565	0.003721516	0.0003214332	0.0030522032	0.00028182697	0.0033226865	0.00036470807
161	NOT-NONE-NONE	NOT-NONE-NONE	0.9880109	0.004042182	0.00029693882	0.0035029259	0.00027529322	0.0035250403	0.00034676818
162	NOT-NONE-NONE	NOT-NONE-NONE	0.98689914	0.0047449623	0.00027072243	0.0039376044	0.0002475453	0.0035873568	0.00031282424
163	NOT-NONE-NONE	NOT-NONE-NONE	0.9893879	0.003346772	0.00037220892	0.0027409499	0.00033303304	0.0033863082	0.00043274855
164	NOT-NONE-NONE	NOT-NONE-NONE	0.9892323	0.0033786115	0.00035120963	0.0028453881	0.0003173783	0.0034457564	0.000429221
165	NOT-NONE-NONE	NOT-NONE-NONE	0.9891012	0.0035535619	0.000324569	0.0029477093	0.0002956644	0.0033870947	0.0003900774
166	NOT-NONE-NONE	NOT-NONE-NONE	0.9867429	0.0047499426	0.00027003963	0.004090417	0.00025582936	0.0035739418	0.00031683425
167	NOT-NONE-NONE	NOT-NONE-NONE	0.98903704	0.0035076928	0.00034810862	0.0028692654	0.0003156734	0.0035092789	0.00041275518
168	NOT-NONE-NONE	NOT-NONE-NONE	0.9884656	0.0038038192	0.00032074362	0.0031247346	0.00029273302	0.00361328	0.00037895294
169	NOT-NONE-NONE	NOT-NONE-NONE	0.989496	0.0032527458	0.0003696006	0.0027089766	0.00033661118	0.00339145	0.00044446345
170	NOT-NONE-NONE	NOT-NONE-NONE	0.98722017	0.0045007206	0.00027208801	0.0038352106	0.00025968294	0.0035877435	0.0003240531
171	NOT-NONE-NONE	NOT-NONE-NONE	0.9888465	0.0037281536	0.00030746873	0.0031178184	0.00028192188	0.0033619285	0.00035626098
172	NOT-NONE-NONE	NOT-NONE-NONE	0.98848724	0.003895209	0.00029303748	0.003297788	0.0002715426	0.0034183234	0.0003366104
173	NOT-NONE-NONE	HOF-OFFN-TIN	0.048747472	0.20771442	0.007150161	0.56861573	0.011105199	0.1486793	0.007987862
174	NOT-NONE-NONE	NOT-NONE-NONE	0.9745153	0.009122569	0.00027272035	0.009770651	0.00027309303	0.0057685366	0.00027711125
175	NOT-NONE-NONE	NOT-NONE-NONE	0.9890936	0.0031809404	0.00041629883	0.002674878	0.00037914998	0.0037554593	0.0004997604
176	NOT-NONE-NONE	NOT-NONE-NONE	0.980951	0.00676082	0.00030366235	0.0063698883	0.0002877725	0.0050054793	0.00032117366
177	NOT-NONE-NONE	NOT-NONE-NONE	0.98914504	0.0031390788	0.00042422186	0.0027159974	0.0003906274	0.0036661858	0.0005187367
178	NOT-NONE-NONE	NOT-NONE-NONE	0.9864602	0.0044966536	0.0003050783	0.003996928	0.00027846685	0.0041222256	0.00034059075
179	NOT-NONE-NONE	NOT-NONE-NONE	0.981141	0.006709419	0.00027682332	0.006514895	0.0002641643	0.004801	0.0002928626
180	NOT-NONE-NONE	NOT-NONE-NONE	0.9895413	0.0032061213	0.00039803755	0.002672341	0.0003577468	0.0033563927	0.00046836567
181	NOT-NONE-NONE	NOT-NONE-NONE	0.98798823	0.003836555	0.00035367484	0.0032335653	0.00031643928	0.0038680322	0.00040341026
182	NOT-NONE-NONE	NOT-NONE-NONE	0.9816267	0.0064684013	0.00031601437	0.0059657567	0.000295186	0.004984453	0.00034333733
183	NOT-NONE-NONE	NOT-NONE-NONE	0.9803506	0.006768968	0.00030973958	0.006673727	0.0002963563	0.005270607	0.00032992964
184	NOT-NONE-NONE	NOT-NONE-NONE	0.9883525	0.0039823367	0.00028736907	0.0033371754	0.0002691739	0.0034341037	0.00033721718
185	NOT-NONE-NONE	NOT-NONE-NONE	0.98518395	0.0054324116	0.00025861652	0.004708037	0.00025543297	0.0038736009	0.00028772667
186	NOT-NONE-NONE	NOT-NONE-NONE	0.97754097	0.00796397	0.00027038957	0.008235716	0.00026712325	0.0054442184	0.00027781088
187	NOT-NONE-NONE	NOT-NONE-NONE	0.9881555	0.0031976842	0.00048440747	0.0028594574	0.0004473366	0.004205905	0.0006495111
