id	label	task_1_preds	NOT_probs	HOF_probs
219	NOT	NOT	0.9789023	0.021097759
220	NOT	NOT	0.94407284	0.055927135
221	NOT	NOT	0.92769265	0.07230738
222	NOT	NOT	0.93260777	0.06739229
223	NOT	NOT	0.97665656	0.023343483
224	NOT	NOT	0.95530987	0.044690065
225	NOT	NOT	0.9893245	0.010675336
226	NOT	NOT	0.9637144	0.0362856
227	NOT	NOT	0.9769472	0.023052817
228	NOT	NOT	0.93787295	0.062126994
229	NOT	NOT	0.9857967	0.014203258
230	NOT	NOT	0.96052873	0.039471194
231	NOT	NOT	0.9652375	0.034762446
232	NOT	NOT	0.98285735	0.017142696
233	HOF	HOF	0.010210135	0.98978996
234	NOT	NOT	0.96338767	0.03661239
235	NOT	NOT	0.9606818	0.03931818
236	NOT	NOT	0.9838254	0.01617475
237	NOT	NOT	0.9917894	0.008210469
238	NOT	NOT	0.97737867	0.022621347
239	NOT	NOT	0.9722955	0.027704513
240	NOT	NOT	0.9673003	0.032699768
241	NOT	NOT	0.9790338	0.020966271
242	NOT	NOT	0.9627367	0.037263267
243	NOT	NOT	0.991028	0.008972002
244	NOT	NOT	0.9898851	0.0101149
245	NOT	NOT	0.97726434	0.022735564
246	NOT	NOT	0.9649964	0.03500363
247	NOT	NOT	0.98957247	0.01042763
248	NOT	NOT	0.9766926	0.023307329
249	HOF	HOF	0.01351183	0.98648816
250	NOT	NOT	0.97199446	0.028005501
251	NOT	NOT	0.9838568	0.01614336
252	NOT	NOT	0.93610173	0.0638983
253	NOT	NOT	0.9081603	0.09183962
254	NOT	NOT	0.98705566	0.01294433
255	NOT	NOT	0.9910902	0.008909677
256	NOT	NOT	0.95652395	0.043476023
257	NOT	NOT	0.9829485	0.017051436
258	NOT	NOT	0.9847042	0.015295687
259	NOT	NOT	0.9899495	0.01005038
260	NOT	NOT	0.99275345	0.0072465874
261	NOT	NOT	0.9534047	0.046595212
262	NOT	NOT	0.974207	0.025792982
263	NOT	NOT	0.8477857	0.15221435
264	NOT	NOT	0.95927584	0.040724132
265	NOT	NOT	0.97386616	0.026133763
266	NOT	NOT	0.9844321	0.015567884
267	HOF	HOF	0.006435694	0.9935644
268	NOT	NOT	0.95074165	0.049258325
269	NOT	NOT	0.9741393	0.025860801
270	NOT	NOT	0.9756019	0.024398038
271	NOT	NOT	0.9765821	0.02341775
272	NOT	NOT	0.9804168	0.019583222
273	NOT	NOT	0.9847932	0.01520687
274	NOT	NOT	0.9736335	0.026366359
275	NOT	NOT	0.97025514	0.0297448
276	NOT	NOT	0.9615122	0.03848772
277	NOT	NOT	0.9793399	0.02066019
278	NOT	NOT	0.8765613	0.123438716
279	NOT	NOT	0.94094694	0.059053082
280	NOT	NOT	0.976935	0.023064962
281	NOT	NOT	0.97017163	0.029828293
282	NOT	NOT	0.9684885	0.031511478
283	NOT	NOT	0.97510326	0.024896823
284	NOT	NOT	0.9729586	0.027041422
285	NOT	NOT	0.9565285	0.04347144
286	HOF	HOF	0.007269405	0.99273044
287	HOF	HOF	0.0055508707	0.9944491
288	NOT	NOT	0.97718304	0.022816995
289	NOT	NOT	0.9435585	0.05644146
290	NOT	NOT	0.9517274	0.04827261
291	NOT	NOT	0.97345066	0.026549373
292	NOT	NOT	0.92105806	0.078941956
293	NOT	NOT	0.9275139	0.0724862
294	NOT	NOT	0.9890566	0.01094333
295	NOT	NOT	0.95099026	0.04900972
296	NOT	NOT	0.96243834	0.03756169
297	NOT	NOT	0.994359	0.0056408956
298	NOT	NOT	0.9746169	0.025383135
299	NOT	NOT	0.99134684	0.008653238
300	NOT	NOT	0.9646619	0.035338163
301	NOT	NOT	0.9173624	0.08263767
302	NOT	NOT	0.9473598	0.052640215
303	NOT	NOT	0.9700577	0.029942304
304	NOT	HOF	0.026574261	0.9734258
305	NOT	NOT	0.990668	0.009331938
306	NOT	NOT	0.95614135	0.043858636
307	NOT	NOT	0.82619977	0.17380017
308	NOT	NOT	0.9380039	0.061996177
309	NOT	NOT	0.9754196	0.024580432
310	NOT	NOT	0.99563175	0.0043682116
311	HOF	NOT	0.834429	0.16557097
312	HOF	HOF	0.0065840255	0.9934159
313	HOF	NOT	0.767197	0.23280303
314	HOF	HOF	0.0053019566	0.9946981
315	NOT	NOT	0.97669506	0.023304973
316	NOT	NOT	0.98970056	0.0102996
317	NOT	NOT	0.9814768	0.018523188
318	NOT	NOT	0.9731564	0.026843589
319	NOT	NOT	0.99449486	0.005505187
320	NOT	NOT	0.9378509	0.06214914
321	NOT	NOT	0.99467653	0.0053234617
322	HOF	HOF	0.0129750185	0.9870251
323	NOT	NOT	0.8869477	0.11305233
324	HOF	HOF	0.029747438	0.97025263
325	NOT	NOT	0.9629091	0.03709085
326	NOT	NOT	0.9945774	0.005422637
327	NOT	NOT	0.9902002	0.009799912
328	NOT	NOT	0.92426103	0.07573895
329	NOT	NOT	0.9872209	0.012779099
330	NOT	NOT	0.95917624	0.040823758
331	NOT	NOT	0.9898557	0.010144185
332	NOT	NOT	0.9291327	0.07086721
333	NOT	NOT	0.87323296	0.12676701
334	HOF	HOF	0.0062985597	0.99370134
335	NOT	NOT	0.97551763	0.024482355
336	NOT	NOT	0.98409253	0.015907455
337	HOF	HOF	0.008204176	0.9917958
338	NOT	NOT	0.99502045	0.004979571
339	NOT	NOT	0.99171585	0.008284276
340	NOT	NOT	0.9884281	0.011571927
341	NOT	NOT	0.99026346	0.009736509
342	NOT	NOT	0.9893679	0.010631957
343	HOF	HOF	0.03218633	0.96781355
344	NOT	NOT	0.9467047	0.0532953
345	NOT	NOT	0.9920701	0.007929874
346	NOT	NOT	0.8598626	0.14013743
347	NOT	NOT	0.9925253	0.0074747186
348	HOF	HOF	0.016261294	0.98373884
349	NOT	NOT	0.9631264	0.036873505
350	NOT	NOT	0.9599267	0.040073287
351	NOT	NOT	0.93440574	0.06559426
352	NOT	NOT	0.9627708	0.037229273
353	NOT	NOT	0.9636539	0.03634615
354	NOT	NOT	0.9916163	0.008383815
355	NOT	NOT	0.98651993	0.013480219
356	HOF	HOF	0.0046183052	0.9953818
357	NOT	NOT	0.98203963	0.017960338
358	HOF	HOF	0.03230812	0.9676918
359	NOT	NOT	0.9857777	0.014222227
360	HOF	HOF	0.006533134	0.99346685
361	NOT	NOT	0.8447281	0.15527184
362	NOT	NOT	0.92369145	0.076308526
363	NOT	NOT	0.968558	0.031441964
364	NOT	NOT	0.9625451	0.03745491
365	NOT	NOT	0.9931997	0.0068003493
366	NOT	NOT	0.9289621	0.0710379
367	NOT	NOT	0.98482674	0.015173298
368	NOT	NOT	0.9674217	0.032578263
369	NOT	NOT	0.98450655	0.015493443
370	NOT	NOT	0.9849195	0.015080574
371	HOF	HOF	0.027640523	0.9723595
372	HOF	HOF	0.07628628	0.9237137
373	NOT	NOT	0.96935534	0.03064465
374	NOT	NOT	0.98607856	0.013921385
375	NOT	NOT	0.9680109	0.031989098
376	NOT	NOT	0.9554757	0.044524197
377	NOT	NOT	0.9737443	0.026255753
378	HOF	HOF	0.005691544	0.99430853
379	HOF	NOT	0.8249164	0.17508364
380	NOT	NOT	0.96228254	0.03771744
381	NOT	NOT	0.99018914	0.009810951
382	NOT	NOT	0.9605479	0.03945214
383	NOT	NOT	0.9786623	0.021337716
384	HOF	HOF	0.0054063224	0.99459374
385	NOT	NOT	0.9535862	0.046413742
386	NOT	NOT	0.8859079	0.11409208
387	NOT	NOT	0.98039305	0.019607002
388	NOT	NOT	0.91553605	0.08446396
389	HOF	HOF	0.004586484	0.9954136
390	HOF	HOF	0.004880948	0.9951191
391	HOF	HOF	0.0074151075	0.99258494
392	HOF	HOF	0.009856495	0.99014354
393	HOF	HOF	0.026652364	0.9733476
394	NOT	NOT	0.99392766	0.006072405
395	NOT	NOT	0.9922922	0.007707676
396	HOF	HOF	0.0069208313	0.9930792
397	HOF	HOF	0.009471435	0.99052864
398	HOF	HOF	0.012966928	0.98703307
399	HOF	HOF	0.01177044	0.98822945
400	HOF	HOF	0.06119798	0.93880194
401	HOF	HOF	0.013714549	0.98628545
402	HOF	HOF	0.0059901285	0.99400985
403	NOT	NOT	0.9655267	0.034473274
404	NOT	NOT	0.9836516	0.016348332
405	HOF	HOF	0.005305381	0.99469453
406	HOF	HOF	0.004684868	0.99531513
407	NOT	NOT	0.9866938	0.013306345
408	NOT	NOT	0.96141183	0.03858816
409	HOF	HOF	0.0029808097	0.99701923
410	NOT	NOT	0.9880808	0.011919066
411	NOT	NOT	0.9932523	0.00674776
412	NOT	NOT	0.9829131	0.017086891
413	NOT	NOT	0.99079865	0.009201477
414	NOT	NOT	0.96224916	0.03775089
415	HOF	HOF	0.01775674	0.98224336
416	NOT	NOT	0.85982966	0.1401704
417	NOT	NOT	0.9873009	0.01269914
418	HOF	HOF	0.0050686593	0.9949312
419	NOT	NOT	0.981386	0.018614024
420	HOF	NOT	0.9695833	0.030416654
421	HOF	HOF	0.009604042	0.99039596
422	HOF	HOF	0.0054704286	0.9945295
423	NOT	NOT	0.9943896	0.0056104544
424	HOF	HOF	0.18198162	0.8180183
425	HOF	NOT	0.89333993	0.106660075
426	NOT	NOT	0.9391662	0.06083386
427	NOT	NOT	0.9815616	0.01843842
428	NOT	NOT	0.94489014	0.055109892
429	NOT	NOT	0.9827188	0.017281285
430	NOT	NOT	0.9822649	0.017735153
431	NOT	NOT	0.98132247	0.018677501
432	NOT	NOT	0.9905721	0.009427822
433	NOT	NOT	0.9757734	0.024226561
434	NOT	NOT	0.97879636	0.02120357
435	NOT	HOF	0.15853088	0.8414691
436	HOF	HOF	0.015679244	0.9843209
437	NOT	NOT	0.9627203	0.03727976
438	NOT	NOT	0.97398937	0.02601061
439	NOT	NOT	0.9888649	0.011135036
440	NOT	NOT	0.9839014	0.01609866
441	NOT	NOT	0.9810227	0.01897737
442	HOF	HOF	0.019275522	0.9807244
443	NOT	NOT	0.99110055	0.008899419
444	NOT	NOT	0.9729271	0.027072916
445	NOT	NOT	0.97747153	0.022528438
446	NOT	NOT	0.89563316	0.10436678
447	NOT	NOT	0.9362522	0.06374782
448	NOT	NOT	0.9717954	0.028204612
449	NOT	NOT	0.933039	0.06696107
450	NOT	NOT	0.97460794	0.025392106
451	NOT	NOT	0.96194386	0.038056117
452	NOT	NOT	0.94185597	0.05814402
453	NOT	NOT	0.98126566	0.01873435
454	HOF	HOF	0.0058768466	0.99412316
455	NOT	NOT	0.9443051	0.055694886
456	NOT	NOT	0.9566728	0.043327283
457	HOF	HOF	0.009759918	0.9902401
458	NOT	NOT	0.86003834	0.13996159
459	NOT	NOT	0.9148666	0.08513337
460	NOT	NOT	0.9270643	0.07293572
461	NOT	NOT	0.97819996	0.021800157
462	NOT	NOT	0.96624166	0.033758465
463	NOT	NOT	0.99310803	0.006892058
464	NOT	NOT	0.95996493	0.040034976
465	NOT	NOT	0.9362619	0.06373813
466	NOT	NOT	0.98203164	0.017968321
467	NOT	NOT	0.9744401	0.02555985
468	NOT	NOT	0.9878912	0.012108807
469	NOT	NOT	0.717847	0.282153
470	NOT	NOT	0.98158807	0.018412018
471	NOT	NOT	0.9745668	0.02543316
472	NOT	NOT	0.9312752	0.06872489
473	NOT	NOT	0.9666503	0.03334966
474	NOT	HOF	0.07409184	0.92590827
475	NOT	NOT	0.91410345	0.085896574
476	NOT	NOT	0.9734573	0.02654276
477	NOT	NOT	0.99106205	0.008937923
478	NOT	NOT	0.9613119	0.038688008
479	NOT	NOT	0.9016829	0.09831702
480	NOT	NOT	0.95081544	0.049184535
481	NOT	NOT	0.9780172	0.021982756
482	NOT	NOT	0.9779826	0.022017326
483	NOT	NOT	0.98008454	0.019915516
484	NOT	NOT	0.9919956	0.008004319
485	NOT	NOT	0.922314	0.07768604
486	NOT	NOT	0.9823837	0.017616313
487	NOT	NOT	0.9855465	0.014453457
488	NOT	NOT	0.8689841	0.13101599
489	NOT	NOT	0.95791805	0.04208196
490	NOT	NOT	0.9390523	0.060947694
491	NOT	NOT	0.93089867	0.06910131
492	NOT	NOT	0.9749681	0.025031848
493	NOT	NOT	0.9895092	0.010490899
494	NOT	NOT	0.9331875	0.066812515
495	NOT	NOT	0.81465137	0.18534866
496	NOT	NOT	0.93461126	0.0653887
497	NOT	NOT	0.9644763	0.035523623
498	NOT	NOT	0.95719206	0.042807907
499	HOF	HOF	0.0043795053	0.9956203
500	NOT	NOT	0.9742681	0.025731916
501	NOT	NOT	0.95902723	0.040972732
502	NOT	NOT	0.9809211	0.01907887
503	NOT	NOT	0.96198046	0.038019568
504	HOF	HOF	0.007141298	0.99285877
505	NOT	NOT	0.9521207	0.047879346
506	NOT	NOT	0.89768344	0.10231657
507	NOT	NOT	0.9347375	0.06526244
508	NOT	NOT	0.9803072	0.019692687
509	NOT	NOT	0.9817992	0.018200813
510	NOT	NOT	0.8970115	0.10298849
511	NOT	NOT	0.9693609	0.030639024
512	NOT	NOT	0.96348757	0.036512405
513	NOT	NOT	0.97650355	0.023496483
514	NOT	NOT	0.9810091	0.018990885
515	NOT	NOT	0.9541258	0.045874197
516	NOT	NOT	0.9801384	0.019861534
517	NOT	NOT	0.975414	0.024585972
518	NOT	NOT	0.8800746	0.1199254
519	NOT	NOT	0.96600705	0.03399301
520	NOT	NOT	0.9762056	0.02379442
521	NOT	NOT	0.97463685	0.025363099
522	NOT	NOT	0.934276	0.06572401
523	NOT	NOT	0.940997	0.05900298
524	NOT	NOT	0.97144294	0.028557098
525	NOT	NOT	0.9695663	0.030433688
526	NOT	NOT	0.9618532	0.038146894
527	NOT	NOT	0.9888616	0.011138393
528	NOT	NOT	0.9937812	0.0062188418
529	NOT	NOT	0.9650553	0.03494466
530	NOT	NOT	0.98880124	0.011198651
531	NOT	NOT	0.96601856	0.033981454
532	NOT	NOT	0.99067557	0.009324474
533	HOF	HOF	0.009095391	0.9909047
534	NOT	NOT	0.96116054	0.03883955
535	NOT	NOT	0.9733818	0.026618123
536	NOT	NOT	0.98247474	0.017525164
537	NOT	NOT	0.99414426	0.0058556604
538	NOT	NOT	0.9146764	0.08532358
539	NOT	NOT	0.9876993	0.012300749
540	NOT	NOT	0.94640195	0.053598013
541	NOT	NOT	0.9878253	0.012174798
542	NOT	NOT	0.9867881	0.013211926
543	NOT	NOT	0.95488006	0.045119934
544	NOT	NOT	0.96014255	0.03985747
545	NOT	NOT	0.9917752	0.008224752
546	NOT	NOT	0.9851485	0.014851395
547	NOT	NOT	0.9652929	0.03470716
548	NOT	NOT	0.93589133	0.06410867
549	NOT	NOT	0.98786366	0.012136369
550	NOT	NOT	0.880893	0.11910706
551	NOT	NOT	0.97983164	0.020168504
552	NOT	NOT	0.97991395	0.020086067
553	NOT	NOT	0.95464087	0.045359123
554	NOT	NOT	0.9442718	0.055728145
555	NOT	NOT	0.78984296	0.210157
556	NOT	NOT	0.8648196	0.13518043
557	NOT	NOT	0.9201929	0.07980709
558	NOT	NOT	0.9860299	0.013970095
559	NOT	NOT	0.9787101	0.021289833
560	NOT	NOT	0.96530634	0.034693666
561	HOF	HOF	0.009515394	0.9904845
562	NOT	NOT	0.92827886	0.071721144
563	NOT	NOT	0.98325485	0.016745178
564	NOT	NOT	0.93887657	0.06112341
565	NOT	NOT	0.98284256	0.017157538
566	NOT	NOT	0.9027001	0.0972999
567	NOT	NOT	0.93175834	0.06824169
568	NOT	NOT	0.7802023	0.21979769
569	NOT	NOT	0.95806533	0.041934583
570	NOT	NOT	0.9871041	0.012895901
571	NOT	NOT	0.9881058	0.011894148
572	NOT	NOT	0.8797844	0.120215565
573	NOT	NOT	0.9647671	0.03523288
574	NOT	NOT	0.97935915	0.020640796
575	NOT	NOT	0.9896649	0.010335061
576	NOT	NOT	0.97242683	0.027573142
577	NOT	NOT	0.96027446	0.03972555
578	NOT	HOF	0.3533503	0.6466498
579	NOT	NOT	0.9393938	0.06060623
580	HOF	HOF	0.0047532055	0.99524677
581	NOT	NOT	0.9876372	0.012362797
582	NOT	NOT	0.91956204	0.080437936
583	NOT	HOF	0.37904656	0.62095344
584	NOT	NOT	0.9710356	0.028964382
585	NOT	NOT	0.97136754	0.028632479
586	NOT	NOT	0.961305	0.038695026
587	NOT	NOT	0.8982396	0.101760395
588	NOT	NOT	0.83038265	0.16961735
589	HOF	HOF	0.0062822723	0.9937177
590	NOT	NOT	0.98131794	0.01868207
591	NOT	NOT	0.9774279	0.022571944
592	NOT	NOT	0.9271693	0.072830684
593	NOT	NOT	0.98919016	0.010809804
594	NOT	NOT	0.96727264	0.032727428
595	NOT	NOT	0.9919965	0.00800354
596	NOT	NOT	0.9638727	0.036127303
597	NOT	NOT	0.9853949	0.0146050425
598	NOT	NOT	0.9655746	0.03442536
599	NOT	NOT	0.95230234	0.047697548
600	HOF	HOF	0.0044939765	0.99550617
601	NOT	NOT	0.98815644	0.01184354
602	NOT	NOT	0.9851884	0.014811592
603	HOF	HOF	0.0050848178	0.9949151
604	NOT	NOT	0.9829679	0.017031902
605	NOT	NOT	0.9715762	0.028423684
606	NOT	NOT	0.9797891	0.020210892
607	NOT	NOT	0.97964567	0.02035435
608	NOT	NOT	0.5733593	0.42664066
609	NOT	NOT	0.87921685	0.12078317
610	NOT	NOT	0.98970896	0.010291009
611	NOT	NOT	0.9874134	0.01258651
612	NOT	NOT	0.9900012	0.009998612
613	NOT	NOT	0.9806855	0.019314514
614	NOT	NOT	0.9599154	0.040084563
615	NOT	NOT	0.90332973	0.09667029
616	NOT	HOF	0.24017893	0.759821
617	NOT	NOT	0.9701388	0.029861232
618	NOT	NOT	0.9865978	0.013402244
619	NOT	NOT	0.9678408	0.032159258
620	NOT	NOT	0.98599607	0.014003982
621	NOT	NOT	0.9899122	0.010087743
622	NOT	NOT	0.9715897	0.028410295
623	HOF	HOF	0.0048659337	0.99513406
624	NOT	NOT	0.9822396	0.017760398
625	NOT	NOT	0.97306895	0.026931131
626	NOT	NOT	0.91521275	0.08478729
627	HOF	HOF	0.0045451378	0.9954549
628	NOT	NOT	0.89613116	0.10386895
629	NOT	NOT	0.9638349	0.03616505
630	NOT	NOT	0.9599709	0.040029135
631	NOT	NOT	0.99458784	0.005412234
632	NOT	NOT	0.993347	0.006653068
